# time 'Ca' 'D34:75:137_PP2ACa' 'D34:75:137_PP2APCa' 'D34:75_PP2ACa' 'D34:75_PP2APCa' 'D75:137_PP2ACa' 'D75:137_PP2APCa' 'D75_PP2ACa' 'D75_PP2APCa' 'PP2ACa' 'PP2ACa_PKA' 'PP2APCa' 'PP2BinactiveCa2_1' 'PP2BinactiveCa2_2' 'PP2BinactiveCa2_3' 'PP2BinactiveCa2_4' 'PP2BinactiveCa2_5' 'PP2BinactiveCa2_6'
 0.000000E+00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 5.000000E-01 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
 1.000000E+00 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1
 1.500000E+00 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 2 2 1
 2.000000E+00 1 0 0 0 0 0 0 0 0 0 0 0 4 4 1 2 2 0
 2.500000E+00 4 0 0 0 0 0 0 0 0 0 0 0 3 3 2 2 3 1
 3.000000E+00 2 0 0 0 0 0 0 0 0 0 0 0 2 4 4 2 2 2
 3.500000E+00 2 0 0 0 0 0 0 0 0 0 0 0 2 4 3 2 6 1
 4.000000E+00 1 0 0 0 0 0 0 0 0 0 0 0 4 6 5 2 3 1
 4.500000E+00 1 0 0 0 0 0 0 0 0 0 0 0 2 4 7 3 5 2
 5.000000E+00 4 0 0 0 0 0 0 0 0 0 0 0 2 2 8 5 4 3
 5.500000E+00 6 0 0 0 0 0 0 0 0 0 0 0 5 3 5 4 2 5
 6.000000E+00 2 0 0 0 0 0 0 0 0 0 0 0 5 2 7 5 4 5
 6.500000E+00 4 0 0 0 0 0 0 0 0 0 0 0 3 3 7 6 3 6
 7.000000E+00 3 0 0 0 0 0 0 0 0 0 0 0 3 1 7 8 3 7
 7.500000E+00 3 0 0 0 0 0 0 0 0 0 0 0 2 5 7 7 4 3
 8.000000E+00 2 0 0 0 0 0 0 0 0 0 0 0 3 7 7 8 5 4
 8.500000E+00 3 0 0 0 0 0 0 0 0 0 0 0 5 11 7 7 3 2
 9.000000E+00 3 0 0 0 0 0 0 0 0 0 0 0 3 13 6 6 2 5
 9.500000E+00 4 0 0 0 0 0 0 0 0 0 0 0 2 12 4 5 8 9
 1.000000E+01 3 0 0 0 0 0 0 0 0 0 0 0 3 11 5 5 9 7
 1.050000E+01 2 0 0 0 0 0 0 0 0 0 0 0 5 6 7 8 10 6
 1.100000E+01 4 0 0 0 0 0 0 0 0 0 0 0 7 4 8 9 5 10
 1.150000E+01 5 0 0 0 0 0 0 0 0 0 0 0 7 3 9 6 8 14
 1.200000E+01 7 0 0 0 0 0 0 0 0 0 0 0 8 5 6 4 10 12
 1.250000E+01 3 0 0 0 0 0 0 0 0 0 0 0 6 8 8 5 10 15
 1.300000E+01 5 0 0 0 0 0 0 0 0 0 0 0 7 6 9 6 11 13
 1.350000E+01 7 0 0 0 0 0 0 0 0 0 0 0 3 9 7 5 13 12
 1.400000E+01 11 0 0 0 0 0 0 0 0 0 0 0 5 11 12 5 7 10
 1.450000E+01 7 0 0 0 0 0 0 0 0 0 0 0 4 11 9 11 7 8
 1.500000E+01 8 0 0 0 0 0 0 0 0 0 0 0 7 6 6 13 11 9
 1.550000E+01 5 0 0 0 0 0 0 0 0 0 0 0 8 3 9 10 15 11
 1.600000E+01 5 0 0 0 0 0 0 0 0 0 0 0 9 6 8 10 11 15
 1.650000E+01 6 0 0 0 0 0 0 0 0 0 0 0 12 5 7 7 12 14
