# time 'Ca' 'D34:75:137_PP2ACa' 'D34:75:137_PP2APCa' 'D34:75_PP2ACa' 'D34:75_PP2APCa' 'D75:137_PP2ACa' 'D75:137_PP2APCa' 'D75_PP2ACa' 'D75_PP2APCa' 'PP2ACa' 'PP2ACa_PKA' 'PP2APCa' 'PP2BinactiveCa2_1' 'PP2BinactiveCa2_2' 'PP2BinactiveCa2_3' 'PP2BinactiveCa2_4' 'PP2BinactiveCa2_5' 'PP2BinactiveCa2_6'
 0.000000E+00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 5.000000E-01 3 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0
 1.000000E+00 3 0 0 0 0 0 0 0 0 0 0 0 2 1 2 2 0 0
 1.500000E+00 2 0 0 0 0 0 0 0 0 0 0 0 2 1 3 2 0 1
 2.000000E+00 3 0 0 0 0 0 0 0 0 0 0 0 2 0 6 1 3 1
 2.500000E+00 1 0 0 0 0 0 0 0 0 0 0 0 2 0 5 3 3 2
 3.000000E+00 4 0 0 0 0 0 0 0 0 0 0 0 1 1 3 4 3 5
 3.500000E+00 3 0 0 0 0 0 0 0 0 0 0 0 1 1 5 5 2 6
 4.000000E+00 1 0 0 0 0 0 0 0 0 0 0 0 3 1 5 6 6 3
 4.500000E+00 4 0 0 0 0 0 0 0 0 0 0 0 4 1 4 6 8 1
 5.000000E+00 3 0 0 0 0 0 0 0 0 1 0 0 6 2 2 7 8 2
 5.500000E+00 1 0 0 0 0 0 0 0 0 0 0 0 4 3 3 5 9 5
 6.000000E+00 5 0 0 0 0 0 0 0 0 0 0 0 5 5 5 4 5 4
 6.500000E+00 0 0 0 0 0 0 0 0 0 0 0 0 7 7 5 2 5 8
 7.000000E+00 6 0 0 0 0 0 0 0 0 0 0 0 5 5 6 2 2 10
 7.500000E+00 3 0 0 0 0 0 0 0 0 0 0 0 7 5 6 4 6 11
 8.000000E+00 5 0 0 0 0 0 0 0 0 0 0 0 7 7 6 3 6 12
 8.500000E+00 4 0 0 0 0 0 0 0 0 0 0 0 9 9 6 4 8 6
 9.000000E+00 3 0 0 0 0 0 0 0 0 0 0 0 8 5 7 5 11 7
 9.500000E+00 2 0 0 0 0 0 0 0 0 0 0 0 7 8 6 4 13 5
 1.000000E+01 11 0 0 0 0 0 0 0 0 0 0 0 5 8 4 3 14 7
