# time 'Ca' 'D34:75:137_PP2ACa' 'D34:75:137_PP2APCa' 'D34:75_PP2ACa' 'D34:75_PP2APCa' 'D75:137_PP2ACa' 'D75:137_PP2APCa' 'D75_PP2ACa' 'D75_PP2APCa' 'PP2ACa' 'PP2ACa_PKA' 'PP2APCa' 'PP2BinactiveCa2_1' 'PP2BinactiveCa2_2' 'PP2BinactiveCa2_3' 'PP2BinactiveCa2_4' 'PP2BinactiveCa2_5' 'PP2BinactiveCa2_6'
 0.000000E+00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 5.000000E-01 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0
 1.000000E+00 3 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 1 0
 1.500000E+00 5 0 0 0 0 0 0 0 0 0 0 0 2 2 0 1 1 1
 2.000000E+00 0 0 0 0 0 0 0 0 0 0 0 0 2 3 0 3 1 2
 2.500000E+00 3 0 0 0 0 0 0 0 0 0 0 0 4 2 1 1 2 2
 3.000000E+00 2 0 0 0 0 0 0 0 0 0 0 0 5 1 2 2 2 2
 3.500000E+00 6 0 0 0 0 0 0 0 0 0 0 0 4 1 1 3 3 2
 4.000000E+00 0 0 0 0 0 0 0 0 0 0 0 0 5 4 3 4 2 2
 4.500000E+00 6 0 0 0 0 0 0 0 0 0 0 0 4 5 2 3 3 4
 5.000000E+00 3 0 0 0 0 0 0 0 0 0 0 0 4 7 4 6 2 3
 5.500000E+00 1 0 0 0 0 0 0 0 0 0 0 0 5 8 5 5 2 5
 6.000000E+00 6 0 0 0 0 0 0 0 0 0 0 0 5 7 3 1 2 7
 6.500000E+00 3 0 0 0 0 0 0 0 0 0 0 0 4 4 6 3 3 10
 7.000000E+00 4 0 0 0 0 0 0 0 0 1 0 0 4 8 3 3 7 6
 7.500000E+00 1 0 0 0 0 0 0 1 0 0 0 0 4 12 5 3 5 4
 8.000000E+00 6 0 0 0 0 0 0 0 0 0 0 0 4 10 4 2 6 7
 8.500000E+00 3 0 0 0 0 0 0 0 0 1 0 0 6 11 4 3 8 5
 9.000000E+00 3 0 0 0 0 0 0 0 0 1 0 0 6 9 6 6 8 4
 9.500000E+00 3 0 0 0 0 0 0 0 0 0 0 0 7 9 9 5 7 3
 1.000000E+01 4 0 0 0 0 0 0 0 0 0 0 0 8 3 8 6 9 6
 1.050000E+01 7 0 0 0 0 0 0 0 0 0 0 0 11 8 6 10 6 2
 1.100000E+01 5 0 0 0 0 0 0 0 0 1 0 0 8 10 11 8 3 6
 1.150000E+01 4 0 0 0 0 0 0 0 0 1 0 0 7 7 8 8 6 9
 1.200000E+01 3 0 0 0 0 0 0 0 0 0 0 0 7 10 9 9 8 11
 1.250000E+01 3 0 0 0 0 0 0 0 0 0 0 0 6 11 10 6 9 11
 1.300000E+01 7 0 0 0 0 0 0 0 0 0 0 0 6 13 8 7 6 11
 1.350000E+01 12 0 0 0 0 0 0 0 0 0 0 0 6 11 10 6 6 10
 1.400000E+01 1 0 0 0 0 0 0 0 0 0 0 0 4 11 10 8 8 12
 1.450000E+01 4 0 0 0 0 0 0 0 0 0 0 0 5 9 10 10 9 9
 1.500000E+01 7 0 0 0 0 0 0 0 0 0 0 0 7 8 10 11 9 7
 1.550000E+01 7 0 0 0 0 0 0 0 0 0 0 0 7 9 6 11 12 7
 1.600000E+01 8 0 0 0 0 0 0 0 0 0 0 0 6 8 6 12 14 8
 1.650000E+01 3 0 0 0 0 0 0 0 0 0 0 0 8 9 8 10 14 10
 1.700000E+01 4 0 0 0 0 0 0 0 0 0 0 0 7 11 6 8 14 6
 1.750000E+01 9 0 0 0 0 0 0 0 0 0 0 0 7 8 7 11 18 3
 1.800000E+01 5 0 0 0 0 0 0 0 0 0 0 0 6 11 8 13 15 5
 1.850000E+01 4 0 0 0 0 0 0 0 0 0 0 0 6 13 12 10 15 6
 1.900000E+01 11 0 0 0 0 0 0 0 0 0 0 0 10 9 14 8 13 8
 1.950000E+01 8 0 0 0 0 0 0 0 0 0 0 0 10 11 10 9 9 14
 2.000000E+01 6 0 0 0 0 0 0 0 0 0 0 0 10 6 12 10 11 13
 2.050000E+01 5 0 0 0 0 0 0 0 0 0 0 0 10 4 11 15 9 10
 2.100000E+01 5 0 0 0 0 0 0 0 0 0 0 0 13 8 12 12 11 9
 2.150000E+01 6 0 0 0 0 0 0 0 0 0 0 0 18 8 13 8 12 7
 2.200000E+01 3 0 0 0 0 0 0 0 0 0 0 0 14 10 13 12 12 6
 2.250000E+01 4 0 0 0 0 0 0 1 0 1 0 0 17 12 15 13 13 2
 2.300000E+01 6 0 0 0 0 0 0 0 0 1 0 0 15 15 10 14 10 10
 2.350000E+01 2 0 0 0 0 0 0 0 0 0 0 0 16 10 10 11 11 10
 2.400000E+01 7 0 0 0 0 0 0 0 0 0 0 0 18 9 10 15 13 8
 2.450000E+01 7 0 0 0 0 0 0 0 0 0 0 0 15 10 11 19 15 8
 2.500000E+01 7 0 0 0 0 0 0 0 0 1 0 0 13 13 10 11 12 8
 2.550000E+01 3 0 0 0 0 0 0 0 0 0 0 0 18 14 11 13 12 12
 2.600000E+01 10 0 0 0 0 0 0 0 0 0 0 0 11 15 13 11 15 14
