# time 'Ca' 'D34:75:137_PP2ACa' 'D34:75:137_PP2APCa' 'D34:75_PP2ACa' 'D34:75_PP2APCa' 'D75:137_PP2ACa' 'D75:137_PP2APCa' 'D75_PP2ACa' 'D75_PP2APCa' 'PP2ACa' 'PP2ACa_PKA' 'PP2APCa' 'PP2BinactiveCa2_1' 'PP2BinactiveCa2_2' 'PP2BinactiveCa2_3' 'PP2BinactiveCa2_4' 'PP2BinactiveCa2_5' 'PP2BinactiveCa2_6'
 0.000000E+00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 5.000000E-01 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0
 1.000000E+00 4 0 0 0 0 0 0 0 0 1 0 0 1 0 0 2 1 0
 1.500000E+00 3 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 5 0
 2.000000E+00 5 0 0 0 0 0 0 0 0 0 0 0 1 3 1 0 3 3
 2.500000E+00 2 0 0 0 0 0 0 0 0 0 0 0 2 1 4 0 2 5
 3.000000E+00 2 0 0 0 0 0 0 0 0 0 0 0 4 2 5 2 1 4
 3.500000E+00 5 0 0 0 0 0 0 0 0 0 0 0 1 3 6 4 4 3
 4.000000E+00 4 0 0 0 0 0 0 0 0 0 0 0 2 3 4 6 4 4
 4.500000E+00 1 0 0 0 0 0 0 0 0 0 0 0 6 2 6 4 4 4
 5.000000E+00 1 0 0 0 0 0 0 0 0 0 0 0 7 3 3 6 5 10
 5.500000E+00 4 0 0 0 0 0 0 0 0 0 0 0 4 6 2 7 4 9
 6.000000E+00 3 0 0 0 0 0 0 0 0 1 0 0 4 6 3 10 5 7
 6.500000E+00 7 0 0 0 0 0 0 1 0 0 0 0 5 6 5 7 7 5
 7.000000E+00 4 0 0 0 0 0 0 0 0 0 0 0 6 5 6 6 9 9
 7.500000E+00 9 0 0 0 0 0 0 0 0 0 0 0 5 7 5 5 9 10
 8.000000E+00 3 0 0 0 0 0 0 0 0 0 0 0 4 9 8 6 9 7
 8.500000E+00 3 0 0 0 0 0 0 0 0 0 0 0 8 9 9 5 4 7
 9.000000E+00 3 0 0 0 0 0 0 0 0 0 0 0 4 5 15 9 2 6
 9.500000E+00 1 0 0 0 0 0 0 0 0 0 0 0 5 7 11 10 9 8
 1.000000E+01 3 0 0 0 0 0 0 0 0 1 0 0 7 4 9 16 6 8
 1.050000E+01 5 0 0 0 0 0 0 1 0 0 0 0 9 5 9 11 9 8
 1.100000E+01 4 0 0 0 0 0 0 1 0 0 0 0 11 7 12 11 5 6
 1.150000E+01 3 0 0 0 0 0 0 1 0 0 0 0 5 11 18 8 5 7
 1.200000E+01 8 0 0 0 0 0 0 0 0 0 0 0 7 8 13 9 10 7
 1.250000E+01 4 0 0 0 0 0 0 0 0 0 0 0 11 11 14 10 10 5
 1.300000E+01 3 0 0 0 0 0 0 0 0 1 0 0 9 8 15 11 11 8
 1.350000E+01 4 0 0 0 0 0 0 0 0 1 0 0 13 7 15 11 8 8
 1.400000E+01 5 0 0 0 0 0 0 0 0 1 0 0 10 9 15 8 9 8
 1.450000E+01 6 0 0 0 0 0 0 0 0 0 0 0 10 14 15 6 8 9
 1.500000E+01 7 0 0 0 0 0 0 0 0 0 0 0 8 12 12 6 10 11
 1.550000E+01 6 0 0 0 0 0 0 1 0 0 0 0 7 12 13 9 11 10
 1.600000E+01 5 0 0 0 0 0 0 1 0 0 0 0 5 11 11 12 11 11
 1.650000E+01 10 0 0 0 0 0 0 0 0 1 0 0 11 12 12 14 10 12
 1.700000E+01 4 0 0 0 0 0 0 0 0 1 0 0 11 7 13 13 13 7
 1.750000E+01 10 0 0 0 0 0 0 0 0 1 0 0 11 13 19 12 17 6
 1.800000E+01 6 0 0 0 0 0 0 0 0 1 0 0 7 15 17 8 18 10
 1.850000E+01 7 0 0 0 0 0 0 0 0 1 0 0 6 12 18 11 17 13
 1.900000E+01 4 0 0 0 0 0 0 0 0 0 0 0 6 15 16 12 20 16
 1.950000E+01 6 0 0 0 0 0 0 0 0 0 0 0 9 20 9 11 15 20
 2.000000E+01 9 0 0 0 0 0 0 0 0 0 0 0 12 15 15 11 12 18
 2.050000E+01 7 0 0 0 0 0 0 0 0 0 0 0 9 16 16 13 14 14
 2.100000E+01 12 0 0 0 0 0 0 0 0 0 0 0 8 10 18 19 13 16
 2.150000E+01 8 0 0 0 0 0 0 0 0 0 0 0 9 12 18 14 10 15
 2.200000E+01 7 0 0 0 0 0 0 0 0 0 0 0 10 11 17 11 18 17
 2.250000E+01 7 0 0 0 0 0 0 0 0 0 0 0 7 15 11 9 17 24
 2.300000E+01 5 0 0 0 0 0 0 0 0 0 0 0 8 22 16 6 12 18
 2.350000E+01 5 0 0 0 0 0 0 0 0 0 0 0 12 21 14 7 10 24
 2.400000E+01 5 0 0 0 0 0 0 0 0 0 0 0 9 18 17 12 14 24
 2.450000E+01 6 0 0 0 0 0 0 0 0 0 0 0 13 15 15 9 7 25
 2.500000E+01 5 0 0 0 0 0 0 0 0 0 0 0 15 19 18 9 9 24
 2.550000E+01 7 0 0 0 0 0 0 0 0 0 0 0 14 16 13 9 15 23
 2.600000E+01 6 0 0 0 0 0 0 0 0 0 0 0 15 16 16 10 21 18
 2.650000E+01 14 0 0 0 0 0 0 0 0 1 0 0 18 16 10 9 24 16
 2.700000E+01 8 0 0 0 0 0 0 0 0 1 0 0 17 19 11 8 21 19
 2.750000E+01 6 0 0 0 0 0 0 0 0 1 0 0 18 13 16 8 17 20
 2.800000E+01 7 0 0 0 0 0 0 0 0 1 0 0 11 14 23 9 12 19
 2.850000E+01 8 0 0 0 0 0 0 0 0 0 0 0 13 20 17 11 15 19
 2.900000E+01 11 0 0 0 0 0 0 0 0 0 0 0 10 23 13 13 16 14
 2.950000E+01 5 0 0 0 0 0 0 0 0 0 0 0 15 20 15 17 17 18
 3.000000E+01 5 0 0 0 0 0 0 0 0 0 0 0 14 14 15 21 17 18
 3.050000E+01 5 0 0 0 0 0 0 0 0 0 0 0 12 18 17 14 19 10
 3.100000E+01 8 0 0 0 0 0 0 0 0 0 0 0 11 14 21 16 19 10
 3.150000E+01 7 0 0 0 0 0 0 0 0 0 0 0 19 12 23 12 15 13
 3.200000E+01 7 0 0 0 0 0 0 0 0 0 0 0 14 12 21 13 12 16
 3.250000E+01 6 0 0 0 0 0 0 0 0 0 0 0 15 14 16 10 15 12
 3.300000E+01 10 0 0 0 0 0 0 0 0 0 0 0 12 12 19 15 13 20
 3.350000E+01 9 0 0 0 0 0 0 0 0 1 0 0 13 9 17 18 11 21
 3.400000E+01 6 0 0 0 0 0 0 0 0 1 0 0 17 11 24 20 9 14
 3.450000E+01 7 0 0 0 0 0 0 1 0 0 0 0 23 11 13 17 18 17
 3.500000E+01 12 0 0 0 0 0 0 0 0 0 0 0 21 10 17 19 16 15
 3.550000E+01 6 0 0 0 0 0 0 0 0 0 0 0 18 15 14 20 23 11
 3.600000E+01 9 0 0 0 0 0 0 0 0 0 0 0 16 17 17 21 17 10
 3.650000E+01 8 0 0 0 0 0 0 0 0 0 0 0 15 17 18 13 26 14
 3.700000E+01 8 0 0 0 0 0 0 0 0 0 0 0 15 13 19 17 21 15
 3.750000E+01 6 0 0 0 0 0 0 1 0 0 0 0 16 16 17 21 18 11
 3.800000E+01 9 0 0 0 0 0 0 0 0 0 0 0 15 17 18 20 17 20
 3.850000E+01 9 0 0 0 0 0 0 0 0 0 0 0 18 19 12 15 17 15
 3.900000E+01 9 0 0 0 0 0 0 0 0 0 0 0 14 11 13 15 17 15
 3.950000E+01 10 0 0 0 0 0 0 0 0 0 0 0 19 16 14 12 16 11
 4.000000E+01 7 0 0 0 0 0 0 0 0 0 0 0 18 20 13 13 16 16
 4.050000E+01 7 0 0 0 0 0 0 0 0 0 0 0 15 20 13 11 12 19
 4.100000E+01 9 0 0 0 0 0 0 0 0 0 0 0 17 19 14 15 9 12
 4.150000E+01 9 0 0 0 0 0 0 0 0 0 0 0 17 9 15 27 10 12
 4.200000E+01 4 0 0 0 0 0 0 0 0 1 0 0 17 12 13 19 12 19
 4.250000E+01 9 0 0 0 0 0 0 0 0 0 0 0 15 17 17 16 20 15
 4.300000E+01 6 0 0 0 0 0 0 0 0 0 0 0 15 15 21 21 17 17
 4.350000E+01 10 0 0 0 0 0 0 0 0 0 0 0 11 13 23 18 14 17
 4.400000E+01 13 0 0 0 0 0 0 0 0 0 0 0 12 16 17 15 23 19
 4.450000E+01 8 0 0 0 0 0 0 0 0 0 0 0 14 17 19 20 12 19
 4.500000E+01 12 0 0 0 0 0 0 0 0 0 0 0 19 22 17 15 6 17
 4.550000E+01 8 0 0 0 0 0 0 0 0 0 0 0 14 13 20 12 12 23
 4.600000E+01 11 0 0 0 0 0 0 0 0 0 0 0 11 19 20 15 16 19
 4.650000E+01 6 0 0 0 0 0 0 0 0 0 0 0 12 19 24 9 13 18
 4.700000E+01 6 0 0 0 0 0 0 0 0 1 0 0 19 15 18 11 18 19
 4.750000E+01 6 0 0 0 0 0 0 0 0 0 0 0 17 13 21 15 18 17
 4.800000E+01 8 0 0 0 0 0 0 1 0 0 0 0 15 12 15 20 18 12
 4.850000E+01 7 0 0 0 0 0 0 0 0 0 0 0 20 13 15 21 16 15
 4.900000E+01 9 0 0 0 0 0 0 0 0 0 0 0 28 12 15 14 17 16
 4.950000E+01 6 0 0 0 0 0 0 0 0 0 0 0 21 18 14 8 17 13
 5.000000E+01 14 0 0 0 0 0 0 0 0 0 0 0 21 16 17 19 13 16
 5.050000E+01 6 0 0 0 0 0 0 1 0 0 0 0 23 18 20 18 13 14
 5.100000E+01 7 0 0 0 0 0 0 0 0 1 0 0 27 16 16 17 17 11
 5.150000E+01 8 0 0 0 0 0 0 1 0 0 0 0 22 20 16 17 16 11
 5.200000E+01 7 0 0 0 0 0 0 0 0 0 0 0 24 16 13 10 20 15
 5.250000E+01 14 0 0 0 0 0 0 0 0 0 0 0 17 16 20 14 24 17
 5.300000E+01 9 0 0 0 0 0 0 0 0 0 0 0 13 16 21 16 21 16
 5.350000E+01 10 0 0 0 0 0 0 0 0 0 0 0 13 20 18 17 19 16
 5.400000E+01 12 0 0 0 0 0 0 0 0 0 0 0 13 14 16 19 17 21
 5.450000E+01 9 0 0 0 0 0 0 0 0 1 0 0 16 13 19 18 15 17
 5.500000E+01 2 0 0 0 0 0 0 0 0 1 0 0 15 14 23 22 10 14
 5.550000E+01 9 0 0 0 0 0 0 0 0 1 0 0 14 17 18 19 15 13
 5.600000E+01 11 0 0 0 0 0 0 1 0 0 0 0 10 12 15 18 23 15
 5.650000E+01 5 0 0 0 0 0 0 0 0 0 0 0 14 13 21 17 21 10
 5.700000E+01 11 0 0 0 0 0 0 0 0 0 0 0 17 14 21 16 21 17
 5.750000E+01 8 0 0 0 0 0 0 0 0 0 0 0 17 10 17 16 20 21
 5.800000E+01 4 0 0 0 0 0 0 0 0 1 0 0 21 10 16 16 24 17
 5.850000E+01 4 0 0 0 0 0 0 0 0 0 0 0 22 11 22 15 14 15
 5.900000E+01 14 0 0 0 0 0 0 0 0 0 0 0 15 15 19 18 17 12
 5.950000E+01 3 0 0 0 0 0 0 0 0 0 0 0 23 18 23 18 19 17
 6.000000E+01 12 0 0 0 0 0 0 0 0 0 0 0 19 17 16 19 18 25
 6.050000E+01 6 0 0 0 0 0 0 0 0 0 0 0 11 10 15 22 13 26
 6.100000E+01 7 0 0 0 0 0 0 0 0 0 0 0 15 8 22 20 17 28
 6.150000E+01 7 0 0 0 0 0 0 1 0 1 0 0 12 13 24 19 20 16
 6.200000E+01 14 0 0 0 0 0 0 0 0 2 0 0 17 10 25 16 18 16
 6.250000E+01 6 0 0 0 0 0 0 0 0 2 0 0 15 16 20 14 19 19
 6.300000E+01 9 0 0 0 0 0 0 0 0 1 0 0 17 11 13 19 20 20
 6.350000E+01 10 0 0 0 0 0 0 0 0 1 0 0 23 16 15 14 13 20
 6.400000E+01 15 0 0 0 0 0 0 0 0 0 0 0 17 16 23 20 15 21
 6.450000E+01 5 0 0 0 0 0 0 1 0 0 0 0 23 13 23 18 14 16
 6.500000E+01 7 0 0 0 0 0 0 1 0 0 0 0 23 13 23 16 9 23
 6.550000E+01 7 0 0 0 0 0 0 0 0 1 0 0 20 18 26 13 13 24
 6.600000E+01 10 0 0 0 0 0 0 1 0 0 0 0 22 16 22 10 14 18
 6.650000E+01 14 0 0 0 0 0 0 1 0 0 0 0 27 14 16 15 11 24
 6.700000E+01 10 0 0 0 0 0 0 2 0 0 0 0 21 15 8 16 17 18
 6.750000E+01 8 0 0 0 0 0 0 1 0 1 0 0 16 22 17 14 15 23
 6.800000E+01 15 0 0 0 0 0 0 0 0 1 0 0 17 20 14 22 15 15
 6.850000E+01 9 0 0 0 0 0 0 0 0 0 0 0 12 21 9 20 11 20
 6.900000E+01 14 0 0 0 0 0 0 0 0 0 0 0 18 23 13 19 20 22
 6.950000E+01 4 0 0 0 0 0 0 0 0 0 0 0 18 19 19 19 20 15
 7.000000E+01 15 0 0 0 0 0 0 0 0 0 0 0 18 16 15 14 22 21
 7.050000E+01 7 0 0 0 0 0 0 0 0 0 0 0 14 17 17 14 23 23
 7.100000E+01 6 0 0 0 0 0 0 0 0 1 0 0 20 17 20 15 17 23
 7.150000E+01 5 0 0 0 0 0 0 0 0 0 0 0 25 17 16 10 16 20
 7.200000E+01 8 0 0 0 0 0 0 0 0 1 0 0 22 17 19 12 24 17
 7.250000E+01 7 0 0 0 0 0 0 0 0 1 0 0 21 21 20 12 17 20
 7.300000E+01 9 0 0 0 0 0 0 0 0 0 0 0 18 18 17 18 15 13
 7.350000E+01 4 0 0 0 0 0 0 0 0 0 0 0 21 19 10 23 14 18
