time, D, CDK5, D_CDK5, D75, CK1, D_CK1, D137, PKA, D_PKA, D34, D34_CDK5, D34_CK1, PP2B, D34_PP2B, D34_75, D34_137, D75CK1, D75_PKA, PP2A, D75_PP2A, PP2AP, D75_PP2AP, D75_137, D137_CDK5, D137_PKA, D137_PP2C, PP2C, D34_75_CK1, D34_137_CDK5, D34_75_137, D75_137_PKA, D34_75_PP2B, D34_137_PP2B, D34_75_137_PP2B, D34_75_PP2A, D75_137_PP2A, D34_75_137_PP2A, D34_75_PP2AP, D75_137_PP2AP, D34_75_137_PP2AP, D34_137_PP2C, D75_137_PP2C, PDE, PP2Binactive, D34_75_137_PP2C, CK1P, CK1P_PP2B, PDE_PKA, PDEP, PP2A_PKA, Ca, PP2BinactiveCa2, R2C2, cAMP, cAMP_R2C2, cAMP2_R2C2, cAMP3_R2C2, cAMP4_R2C2, cAMP4_R2C, cAMP4_R2, cAMP_PDE, AMP, cAMP_PDEP, PP2ACa, D34_75_PP2ACa, D34_75_137_PP2ACa, D75_PP2ACa, D75_137_PP2ACa, D34_75_PP2APCa, PP2APCa, D34_75_137_PP2APCa, D75_PP2APCa, D75_137_PP2APCa, PP2ACa_PKA, 
3.1, 3.703e-06, 7.63848e-08, 1.14577e-07, 7.3894e-07, 1.99265e-08, 1.99265e-08, 2.87273e-07, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 6.64216e-09, 0, 1.72696e-07, 2.49081e-08, 0, 0, 5.14767e-08, 8.3027e-09, 0, 2.1587e-08, 1.09596e-07, 0, 0, 0, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 0, 0, 1.66054e-09, 1.99929e-06, 3.12181e-07, 0, 1.19559e-07, 0, 0, 0, 0, 9.96323e-09, 1.82659e-08, 6.6405e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
3.2, 3.6947e-06, 6.97426e-08, 1.2288e-07, 7.57206e-07, 2.49081e-08, 1.82659e-08, 2.95576e-07, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 3.32108e-09, 0, 1.82659e-07, 1.66054e-08, 0, 0, 4.98162e-08, 6.64216e-09, 0, 1.32843e-08, 1.17898e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66054e-09, 1.99929e-06, 3.17163e-07, 0, 1.19559e-07, 0, 0, 0, 0, 1.99265e-08, 1.32843e-08, 6.6405e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
3.3, 3.68142e-06, 7.30637e-08, 1.12917e-07, 7.75472e-07, 2.32475e-08, 1.49449e-08, 2.93915e-07, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 3.32108e-09, 0, 1.8432e-07, 1.32843e-08, 0, 0, 4.81556e-08, 1.32843e-08, 0, 1.66054e-08, 1.11256e-07, 0, 0, 0, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 0, 0, 4.98162e-09, 1.99929e-06, 3.12181e-07, 0, 1.2454e-07, 0, 0, 0, 0, 9.96323e-09, 1.82659e-08, 6.6405e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
3.4, 3.64322e-06, 8.3027e-08, 1.09596e-07, 8.12004e-07, 1.66054e-08, 1.99265e-08, 3.02218e-07, 0, 0, 0, 0, 0, 3.32108e-09, 0, 0, 0, 3.32108e-09, 0, 1.89301e-07, 8.3027e-09, 0, 0, 5.64583e-08, 6.64216e-09, 0, 1.49449e-08, 1.16238e-07, 0, 0, 0, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 0, 0, 1.66054e-09, 1.99929e-06, 3.12181e-07, 0, 1.26201e-07, 0, 0, 0, 0, 9.96323e-09, 1.66054e-08, 6.6405e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
3.5, 3.62994e-06, 9.13296e-08, 1.01293e-07, 8.40233e-07, 1.99265e-08, 1.66054e-08, 2.97236e-07, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 3.32108e-09, 0, 1.90962e-07, 4.98162e-09, 0, 0, 5.97794e-08, 6.64216e-09, 0, 1.66054e-08, 1.14577e-07, 0, 0, 0, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 0, 0, 1.66054e-09, 1.99929e-06, 3.10521e-07, 0, 1.2454e-07, 1.66054e-09, 0, 0, 0, 3.32108e-09, 1.82659e-08, 6.6405e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
3.6, 3.60835e-06, 8.46875e-08, 1.07935e-07, 8.35251e-07, 1.66054e-08, 1.49449e-08, 2.88934e-07, 0, 0, 0, 0, 0, 3.32108e-09, 0, 0, 0, 4.98162e-09, 0, 1.72696e-07, 2.32475e-08, 0, 0, 5.81189e-08, 6.64216e-09, 0, 2.65686e-08, 1.04614e-07, 0, 0, 0, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 0, 0, 1.66054e-09, 1.99929e-06, 3.10521e-07, 0, 1.29522e-07, 0, 0, 0, 0, 3.32108e-09, 1.82659e-08, 6.6405e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 0, 0, 0, 0, 
3.7, 3.59175e-06, 7.63848e-08, 1.12917e-07, 8.43554e-07, 6.64216e-09, 2.1587e-08, 2.97236e-07, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 8.3027e-09, 0, 1.77678e-07, 1.66054e-08, 0, 0, 5.81189e-08, 9.96323e-09, 0, 1.16238e-08, 1.16238e-07, 0, 0, 0, 0, 0, 0, 0, 0, 3.32108e-09, 0, 0, 0, 0, 0, 4.98162e-09, 1.99929e-06, 3.12181e-07, 0, 1.27862e-07, 1.66054e-09, 0, 0, 0, 6.64216e-09, 1.66054e-08, 6.6405e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
3.8, 3.59009e-06, 9.46507e-08, 9.79718e-08, 8.71783e-07, 1.32843e-08, 1.82659e-08, 2.98897e-07, 0, 0, 0, 0, 0, 3.32108e-09, 0, 0, 0, 4.98162e-09, 0, 1.87641e-07, 8.3027e-09, 0, 0, 6.14399e-08, 6.64216e-09, 0, 1.66054e-08, 1.14577e-07, 0, 0, 0, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 0, 0, 1.66054e-09, 1.99929e-06, 3.12181e-07, 0, 1.29522e-07, 0, 0, 0, 0, 6.64216e-09, 1.66054e-08, 6.6405e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 0, 0, 0, 0, 
3.9, 3.56518e-06, 9.63113e-08, 9.63113e-08, 8.98352e-07, 1.32843e-08, 2.1587e-08, 2.95576e-07, 0, 0, 0, 0, 0, 3.32108e-09, 0, 0, 0, 1.66054e-09, 0, 1.82659e-07, 1.32843e-08, 0, 0, 5.97794e-08, 6.64216e-09, 0, 1.82659e-08, 1.12917e-07, 0, 0, 0, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 0, 0, 1.66054e-09, 1.99929e-06, 3.10521e-07, 0, 1.29522e-07, 0, 0, 0, 0, 6.64216e-09, 1.82659e-08, 6.6405e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
4, 3.54857e-06, 7.97059e-08, 1.12917e-07, 9.00012e-07, 1.66054e-08, 1.49449e-08, 2.88934e-07, 0, 0, 0, 0, 0, 4.98162e-09, 0, 0, 0, 4.98162e-09, 0, 1.79338e-07, 1.82659e-08, 0, 0, 6.14399e-08, 6.64216e-09, 0, 1.99265e-08, 1.09596e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.32108e-09, 1.99929e-06, 3.12181e-07, 0, 1.29522e-07, 0, 0, 0, 0, 9.96323e-09, 1.49449e-08, 6.6405e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
4.1, 3.54027e-06, 8.80086e-08, 1.04614e-07, 9.19939e-07, 1.82659e-08, 1.32843e-08, 2.82292e-07, 0, 0, 0, 0, 0, 4.98162e-09, 0, 0, 0, 6.64216e-09, 0, 1.77678e-07, 1.82659e-08, 0, 0, 6.4761e-08, 6.64216e-09, 0, 1.82659e-08, 1.11256e-07, 0, 0, 0, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 0, 0, 3.32108e-09, 1.99929e-06, 3.10521e-07, 0, 1.27862e-07, 0, 0, 0, 0, 6.64216e-09, 1.66054e-08, 6.6405e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
4.2, 3.53695e-06, 9.13296e-08, 9.63113e-08, 9.29902e-07, 1.49449e-08, 1.49449e-08, 2.7731e-07, 0, 0, 0, 0, 0, 4.98162e-09, 0, 0, 0, 8.3027e-09, 0, 1.80999e-07, 1.66054e-08, 0, 0, 6.97426e-08, 1.16238e-08, 0, 1.82659e-08, 1.14577e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.99929e-06, 3.0886e-07, 0, 1.27862e-07, 0, 0, 0, 0, 6.64216e-09, 1.82659e-08, 6.6405e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
4.3, 3.53529e-06, 8.80086e-08, 1.01293e-07, 9.46507e-07, 1.66054e-08, 8.3027e-09, 2.64026e-07, 0, 0, 0, 0, 0, 4.98162e-09, 0, 0, 0, 9.96323e-09, 0, 1.87641e-07, 9.96323e-09, 0, 0, 7.14032e-08, 9.96323e-09, 0, 2.1587e-08, 1.09596e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66054e-09, 1.99929e-06, 3.0886e-07, 0, 1.31183e-07, 0, 0, 0, 0, 4.98162e-09, 1.82659e-08, 6.6405e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
4.4, 3.522e-06, 9.63113e-08, 9.63113e-08, 9.68094e-07, 2.32475e-08, 4.98162e-09, 2.67347e-07, 0, 0, 0, 0, 0, 3.32108e-09, 0, 0, 0, 4.98162e-09, 0, 1.8432e-07, 1.32843e-08, 0, 0, 6.97426e-08, 6.64216e-09, 0, 2.1587e-08, 1.06274e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.98162e-09, 1.99929e-06, 3.10521e-07, 0, 1.32843e-07, 0, 0, 0, 0, 1.32843e-08, 1.82659e-08, 6.6405e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
4.5, 3.49211e-06, 1.02953e-07, 9.13296e-08, 9.99645e-07, 1.32843e-08, 1.66054e-08, 2.72328e-07, 0, 0, 0, 0, 0, 3.32108e-09, 0, 0, 0, 3.32108e-09, 0, 1.92623e-07, 4.98162e-09, 0, 0, 7.63848e-08, 4.98162e-09, 0, 1.32843e-08, 1.14577e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.98162e-09, 1.99929e-06, 3.072e-07, 0, 1.32843e-07, 0, 0, 0, 0, 1.16238e-08, 2.1587e-08, 6.6405e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
4.6, 3.47219e-06, 9.13296e-08, 9.96323e-08, 9.96323e-07, 1.16238e-08, 1.49449e-08, 2.69007e-07, 0, 0, 0, 0, 0, 6.64216e-09, 0, 0, 0, 4.98162e-09, 0, 1.74357e-07, 2.1587e-08, 0, 0, 7.30637e-08, 8.3027e-09, 0, 1.32843e-08, 1.14577e-07, 0, 0, 0, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 0, 0, 4.98162e-09, 1.99929e-06, 3.05539e-07, 0, 1.34504e-07, 0, 0, 0, 0, 4.98162e-09, 1.99265e-08, 6.6405e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
4.7, 3.46222e-06, 8.3027e-08, 1.04614e-07, 1.01127e-06, 1.49449e-08, 1.16238e-08, 2.60705e-07, 0, 0, 0, 0, 0, 3.32108e-09, 0, 0, 0, 3.32108e-09, 0, 1.79338e-07, 1.66054e-08, 0, 0, 7.30637e-08, 1.16238e-08, 0, 1.66054e-08, 1.11256e-07, 0, 0, 0, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 0, 0, 4.98162e-09, 1.99929e-06, 3.02218e-07, 0, 1.34504e-07, 1.66054e-09, 0, 0, 0, 6.64216e-09, 2.49081e-08, 6.6405e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 0, 0, 0, 0, 
4.8, 3.43898e-06, 7.80453e-08, 1.16238e-07, 1.01293e-06, 9.96323e-09, 1.82659e-08, 2.73989e-07, 0, 0, 0, 0, 0, 4.98162e-09, 0, 0, 0, 1.66054e-09, 0, 1.71036e-07, 2.49081e-08, 0, 0, 7.47243e-08, 4.98162e-09, 0, 8.3027e-09, 1.21219e-07, 0, 0, 0, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 0, 0, 3.32108e-09, 1.99929e-06, 3.03879e-07, 0, 1.36164e-07, 0, 0, 0, 0, 9.96323e-09, 2.32475e-08, 6.6405e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
4.9, 3.44562e-06, 7.80453e-08, 1.07935e-07, 1.01957e-06, 1.32843e-08, 6.64216e-09, 2.49081e-07, 0, 0, 0, 0, 0, 3.32108e-09, 0, 0, 0, 8.3027e-09, 0, 1.72696e-07, 2.32475e-08, 0, 0, 7.63848e-08, 1.32843e-08, 0, 2.1587e-08, 1.06274e-07, 0, 0, 0, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 0, 0, 4.98162e-09, 1.99929e-06, 3.03879e-07, 0, 1.36164e-07, 1.66054e-09, 0, 0, 0, 8.3027e-09, 2.32475e-08, 6.6405e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 0, 0, 0, 0, 
5, 3.44562e-06, 9.13296e-08, 9.96323e-08, 1.02953e-06, 1.16238e-08, 1.32843e-08, 2.52402e-07, 0, 0, 0, 0, 0, 6.64216e-09, 0, 0, 0, 3.32108e-09, 0, 1.71036e-07, 2.65686e-08, 0, 0, 7.80453e-08, 8.3027e-09, 0, 1.82659e-08, 1.09596e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.98162e-09, 1.99929e-06, 3.072e-07, 0, 1.37825e-07, 0, 0, 0, 0, 1.16238e-08, 1.82659e-08, 6.6405e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5.1, 3.42071e-06, 8.46875e-08, 1.06274e-07, 1.04946e-06, 1.16238e-08, 1.32843e-08, 2.59044e-07, 0, 0, 0, 0, 0, 4.98162e-09, 0, 0, 0, 3.32108e-09, 0, 1.79338e-07, 1.82659e-08, 0, 0, 7.97059e-08, 8.3027e-09, 0, 1.49449e-08, 1.11256e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.64216e-09, 1.99929e-06, 3.03879e-07, 0, 1.37825e-07, 0, 0, 0, 0, 9.96323e-09, 2.32475e-08, 6.6405e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5.2, 3.42735e-06, 9.79718e-08, 9.63113e-08, 1.06108e-06, 1.49449e-08, 9.96323e-09, 2.64026e-07, 0, 0, 0, 0, 0, 4.98162e-09, 0, 0, 0, 4.98162e-09, 0, 1.79338e-07, 1.99265e-08, 0, 0, 8.3027e-08, 4.98162e-09, 0, 4.98162e-09, 1.2454e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.32108e-09, 1.99929e-06, 3.05539e-07, 0, 1.34504e-07, 1.66054e-09, 0, 0, 0, 9.96323e-09, 1.99265e-08, 6.6405e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5.3, 3.42071e-06, 9.29902e-08, 1.02953e-07, 1.06274e-06, 1.82659e-08, 3.32108e-09, 2.54062e-07, 0, 0, 0, 0, 0, 6.64216e-09, 0, 0, 0, 4.98162e-09, 0, 1.76017e-07, 2.1587e-08, 0, 0, 8.3027e-08, 3.32108e-09, 0, 1.82659e-08, 1.11256e-07, 0, 0, 0, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 0, 0, 3.32108e-09, 1.99929e-06, 3.05539e-07, 0, 1.39485e-07, 0, 0, 0, 0, 8.3027e-09, 1.99265e-08, 6.6405e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5.4, 3.42403e-06, 9.29902e-08, 9.96323e-08, 1.07603e-06, 1.32843e-08, 4.98162e-09, 2.4742e-07, 0, 0, 0, 0, 0, 3.32108e-09, 0, 0, 0, 4.98162e-09, 0, 1.79338e-07, 1.82659e-08, 0, 0, 8.13664e-08, 6.64216e-09, 0, 1.16238e-08, 1.17898e-07, 0, 0, 0, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 0, 0, 3.32108e-09, 1.99929e-06, 3.05539e-07, 0, 1.41146e-07, 1.66054e-09, 0, 0, 0, 1.32843e-08, 2.1587e-08, 6.6405e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5.5, 3.3792e-06, 7.14032e-08, 1.21219e-07, 1.10094e-06, 9.96323e-09, 6.64216e-09, 2.39118e-07, 0, 0, 0, 0, 0, 4.98162e-09, 0, 0, 0, 3.32108e-09, 0, 1.74357e-07, 2.49081e-08, 0, 0, 8.13664e-08, 6.64216e-09, 0, 9.96323e-09, 1.16238e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.64216e-09, 1.99929e-06, 3.05539e-07, 0, 1.46127e-07, 0, 0, 0, 0, 9.96323e-09, 2.1587e-08, 6.6405e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5.6, 3.38916e-06, 8.3027e-08, 1.07935e-07, 1.10924e-06, 8.3027e-09, 8.3027e-09, 2.32475e-07, 0, 0, 0, 0, 0, 4.98162e-09, 0, 0, 0, 1.66054e-09, 0, 1.72696e-07, 2.1587e-08, 0, 0, 7.30637e-08, 8.3027e-09, 0, 1.16238e-08, 1.09596e-07, 0, 0, 0, 0, 0, 0, 0, 0, 4.98162e-09, 0, 0, 0, 0, 0, 1.16238e-08, 1.99929e-06, 3.02218e-07, 0, 1.47788e-07, 0, 0, 0, 0, 3.32108e-09, 2.49081e-08, 6.6405e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5.7, 3.37089e-06, 7.63848e-08, 1.12917e-07, 1.13415e-06, 4.98162e-09, 1.16238e-08, 2.37457e-07, 0, 0, 0, 0, 0, 4.98162e-09, 0, 0, 0, 1.66054e-09, 0, 1.8598e-07, 8.3027e-09, 0, 0, 7.30637e-08, 9.96323e-09, 0, 8.3027e-09, 1.17898e-07, 0, 0, 0, 0, 0, 0, 0, 0, 4.98162e-09, 0, 0, 0, 0, 0, 6.64216e-09, 1.99929e-06, 3.02218e-07, 0, 1.47788e-07, 0, 0, 0, 0, 1.66054e-09, 2.49081e-08, 6.6405e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5.8, 3.38418e-06, 8.13664e-08, 1.06274e-07, 1.11754e-06, 8.3027e-09, 4.98162e-09, 2.39118e-07, 0, 0, 0, 0, 0, 4.98162e-09, 0, 0, 0, 3.32108e-09, 0, 1.72696e-07, 2.32475e-08, 0, 0, 7.30637e-08, 1.16238e-08, 0, 8.3027e-09, 1.19559e-07, 0, 0, 0, 0, 0, 0, 0, 0, 3.32108e-09, 0, 0, 0, 0, 0, 4.98162e-09, 1.99929e-06, 3.03879e-07, 0, 1.49449e-07, 0, 0, 0, 0, 3.32108e-09, 2.32475e-08, 6.6405e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5.9, 3.35429e-06, 7.63848e-08, 1.19559e-07, 1.13747e-06, 6.64216e-09, 4.98162e-09, 2.44099e-07, 0, 0, 0, 0, 0, 3.32108e-09, 0, 0, 0, 4.98162e-09, 0, 1.77678e-07, 1.82659e-08, 0, 0, 7.30637e-08, 3.32108e-09, 0, 1.32843e-08, 1.16238e-07, 0, 0, 0, 0, 0, 0, 0, 0, 3.32108e-09, 0, 0, 0, 0, 0, 3.32108e-09, 1.99929e-06, 3.02218e-07, 0, 1.47788e-07, 1.66054e-09, 0, 0, 0, 6.64216e-09, 2.49081e-08, 6.6405e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
6, 3.35595e-06, 8.46875e-08, 1.01293e-07, 1.15407e-06, 8.3027e-09, 6.64216e-09, 2.32475e-07, 0, 0, 0, 0, 0, 4.98162e-09, 0, 0, 0, 1.66054e-09, 0, 1.74357e-07, 2.1587e-08, 0, 0, 7.14032e-08, 1.32843e-08, 0, 1.32843e-08, 1.12917e-07, 0, 0, 0, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 0, 0, 6.64216e-09, 1.99929e-06, 3.00558e-07, 0, 1.49449e-07, 0, 0, 0, 0, 3.32108e-09, 2.65686e-08, 6.6405e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
6.1, 3.33768e-06, 7.80453e-08, 1.17898e-07, 1.16072e-06, 4.98162e-09, 8.3027e-09, 2.39118e-07, 0, 0, 0, 0, 0, 4.98162e-09, 0, 0, 0, 3.32108e-09, 0, 1.77678e-07, 1.66054e-08, 0, 0, 6.64216e-08, 3.32108e-09, 0, 1.82659e-08, 1.09596e-07, 0, 0, 0, 0, 0, 0, 0, 0, 3.32108e-09, 0, 0, 0, 0, 0, 4.98162e-09, 1.99929e-06, 3.03879e-07, 0, 1.49449e-07, 0, 0, 0, 0, 9.96323e-09, 2.32475e-08, 6.6405e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
6.2, 3.34765e-06, 7.47243e-08, 1.14577e-07, 1.16072e-06, 6.64216e-09, 6.64216e-09, 2.32475e-07, 0, 0, 0, 0, 0, 4.98162e-09, 0, 0, 0, 3.32108e-09, 0, 1.77678e-07, 1.99265e-08, 0, 0, 6.80821e-08, 9.96323e-09, 0, 1.32843e-08, 1.16238e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.32108e-09, 1.99929e-06, 3.00558e-07, 0, 1.49449e-07, 0, 0, 0, 0, 6.64216e-09, 2.65686e-08, 6.6405e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
6.3, 3.32108e-06, 7.80453e-08, 1.11256e-07, 1.18562e-06, 3.32108e-09, 8.3027e-09, 2.27494e-07, 0, 0, 0, 0, 0, 6.64216e-09, 0, 0, 0, 4.98162e-09, 0, 1.72696e-07, 2.32475e-08, 0, 0, 6.64216e-08, 9.96323e-09, 0, 1.49449e-08, 1.14577e-07, 0, 0, 0, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 0, 0, 3.32108e-09, 1.99929e-06, 3.02218e-07, 0, 1.49449e-07, 0, 0, 0, 0, 6.64216e-09, 2.32475e-08, 6.6405e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 0, 0, 0, 
6.4, 3.32772e-06, 9.13296e-08, 1.01293e-07, 1.19559e-06, 6.64216e-09, 8.3027e-09, 2.27494e-07, 0, 0, 0, 0, 0, 6.64216e-09, 0, 0, 0, 1.66054e-09, 0, 1.8432e-07, 1.32843e-08, 0, 0, 7.30637e-08, 6.64216e-09, 0, 1.99265e-08, 1.09596e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.32108e-09, 1.99929e-06, 3.02218e-07, 0, 1.49449e-07, 0, 0, 0, 0, 6.64216e-09, 2.32475e-08, 6.6405e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 0, 0, 0, 0, 
6.5, 3.30613e-06, 7.47243e-08, 1.17898e-07, 1.20223e-06, 8.3027e-09, 8.3027e-09, 2.34136e-07, 0, 0, 0, 0, 0, 6.64216e-09, 0, 0, 0, 0, 0, 1.74357e-07, 2.1587e-08, 0, 0, 7.30637e-08, 6.64216e-09, 0, 8.3027e-09, 1.2454e-07, 0, 0, 0, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 0, 0, 0, 1.99929e-06, 3.00558e-07, 0, 1.49449e-07, 0, 0, 0, 0, 8.3027e-09, 2.49081e-08, 6.6405e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
6.6, 3.31278e-06, 8.3027e-08, 1.09596e-07, 1.20057e-06, 4.98162e-09, 6.64216e-09, 2.27494e-07, 0, 0, 0, 0, 0, 6.64216e-09, 0, 0, 0, 4.98162e-09, 0, 1.74357e-07, 2.32475e-08, 0, 0, 7.63848e-08, 6.64216e-09, 0, 8.3027e-09, 1.21219e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.32108e-09, 1.99929e-06, 2.98897e-07, 0, 1.49449e-07, 0, 0, 0, 0, 6.64216e-09, 2.65686e-08, 6.6405e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66054e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
