# time 'Ca' 'D34:75:137_PP2ACa' 'D34:75:137_PP2APCa' 'D34:75_PP2ACa' 'D34:75_PP2APCa' 'D75:137_PP2ACa' 'D75:137_PP2APCa' 'D75_PP2ACa' 'D75_PP2APCa' 'PP2ACa' 'PP2ACa_PKA' 'PP2APCa' 'PP2BinactiveCa2_1' 'PP2BinactiveCa2_2' 'PP2BinactiveCa2_3' 'PP2BinactiveCa2_4' 'PP2BinactiveCa2_5' 'PP2BinactiveCa2_6'
 0.000000E+00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 5.000000E-01 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 2
 1.000000E+00 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 1 2
 1.500000E+00 3 0 0 0 0 0 0 0 0 0 0 0 3 1 0 1 2 1
 2.000000E+00 2 0 0 0 0 0 0 0 0 0 0 0 5 2 1 1 3 0
 2.500000E+00 5 0 0 0 0 0 0 0 0 0 0 0 4 2 1 2 2 0
 3.000000E+00 1 0 0 0 0 0 0 0 0 0 0 0 3 3 1 4 1 3
 3.500000E+00 2 0 0 0 0 0 0 0 0 0 0 0 3 3 1 4 2 3
 4.000000E+00 2 0 0 0 0 0 0 0 0 0 0 0 4 4 0 3 2 2
 4.500000E+00 2 0 0 0 0 0 0 0 0 0 0 0 5 2 0 3 4 1
 5.000000E+00 3 0 0 0 0 0 0 0 0 0 0 0 5 2 1 3 2 2
 5.500000E+00 1 0 0 0 0 0 0 0 0 0 0 0 4 2 2 0 8 2
 6.000000E+00 1 0 0 0 0 0 0 1 0 0 0 0 5 2 3 1 5 4
 6.500000E+00 6 0 0 0 0 0 0 0 0 1 0 0 5 3 1 2 4 5
 7.000000E+00 6 0 0 0 0 0 0 0 0 0 0 0 7 4 1 4 4 2
 7.500000E+00 7 0 0 0 0 0 0 0 0 0 0 0 4 5 4 6 2 2
 8.000000E+00 2 0 0 0 0 0 0 0 0 0 0 0 9 6 5 2 6 0
 8.500000E+00 4 0 0 0 0 0 0 0 0 0 0 0 9 6 3 3 5 2
 9.000000E+00 2 0 0 0 0 0 0 0 0 0 0 0 8 7 5 3 5 1
 9.500000E+00 4 0 0 0 0 0 0 0 0 0 0 0 6 5 5 4 5 2
 1.000000E+01 5 0 0 0 0 0 0 0 0 0 0 0 6 4 9 6 2 2
 1.050000E+01 4 0 0 0 0 0 0 0 0 0 0 0 8 5 6 6 6 5
 1.100000E+01 2 0 0 0 0 0 0 0 0 1 0 0 6 4 9 10 4 5
 1.150000E+01 3 0 0 0 0 0 0 0 0 1 0 0 5 5 8 10 3 8
 1.200000E+01 5 0 0 0 0 0 0 1 0 0 0 0 7 9 9 8 1 7
 1.250000E+01 2 0 0 0 0 0 0 0 0 1 0 0 5 6 8 12 4 9
 1.300000E+01 6 0 0 0 0 0 0 0 0 1 0 0 4 6 7 14 3 8
 1.350000E+01 4 0 0 0 0 0 0 0 0 1 0 0 7 10 7 7 5 10
 1.400000E+01 4 0 0 0 0 0 0 0 0 1 0 0 8 8 8 9 6 8
 1.450000E+01 6 0 0 0 0 0 0 0 0 1 0 0 9 8 9 8 7 7
 1.500000E+01 2 0 0 0 0 0 0 0 0 1 0 0 7 9 8 13 5 7
 1.550000E+01 5 0 0 0 0 0 0 0 0 0 0 0 8 12 7 7 4 15
 1.600000E+01 3 0 0 0 0 0 0 0 0 0 0 0 8 9 8 9 11 8
 1.650000E+01 5 0 0 0 0 0 0 0 0 0 0 0 7 8 9 8 10 10
 1.700000E+01 5 0 0 0 0 0 0 0 0 0 0 0 6 12 10 5 13 10
 1.750000E+01 4 0 0 0 0 0 0 0 0 0 0 0 5 14 9 9 12 7
 1.800000E+01 5 0 0 0 0 0 0 0 0 0 0 0 5 13 6 10 13 7
 1.850000E+01 3 0 0 0 0 0 0 0 0 1 0 0 8 12 12 8 9 10
 1.900000E+01 4 0 0 0 0 0 0 0 0 0 0 0 8 8 10 8 8 9
 1.950000E+01 9 0 0 0 0 0 0 1 0 0 0 0 13 13 10 7 10 10
