# time 'Ca' 'D34:75:137_PP2ACa' 'D34:75:137_PP2APCa' 'D34:75_PP2ACa' 'D34:75_PP2APCa' 'D75:137_PP2ACa' 'D75:137_PP2APCa' 'D75_PP2ACa' 'D75_PP2APCa' 'PP2ACa' 'PP2ACa_PKA' 'PP2APCa' 'PP2BinactiveCa2_1' 'PP2BinactiveCa2_2' 'PP2BinactiveCa2_3' 'PP2BinactiveCa2_4' 'PP2BinactiveCa2_5' 'PP2BinactiveCa2_6'
 0.000000E+00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 5.000000E-01 2 0 0 0 0 0 0 0 0 0 0 0 1 1 2 0 1 0
 1.000000E+00 1 0 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 0
 1.500000E+00 1 0 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 2
 2.000000E+00 5 0 0 0 0 0 0 0 0 0 0 0 2 5 1 1 0 1
 2.500000E+00 4 0 0 0 0 0 0 0 0 0 0 0 3 3 3 2 0 3
 3.000000E+00 0 0 0 0 0 0 0 0 0 0 0 0 3 2 5 4 0 4
 3.500000E+00 1 0 0 0 0 0 0 0 0 0 0 0 4 1 4 3 1 6
 4.000000E+00 4 0 0 0 0 0 0 0 0 0 0 0 3 3 2 4 2 5
 4.500000E+00 1 0 0 0 0 0 0 0 0 0 0 0 3 2 5 5 4 7
 5.000000E+00 7 0 0 0 0 0 0 0 0 0 0 0 3 2 6 7 2 7
 5.500000E+00 5 0 0 0 0 0 0 0 0 0 0 0 5 4 4 9 3 7
 6.000000E+00 0 0 0 0 0 0 0 0 0 0 0 0 3 7 2 8 5 8
 6.500000E+00 3 0 0 0 0 0 0 0 0 0 0 0 4 5 5 11 6 7
 7.000000E+00 5 0 0 0 0 0 0 0 0 0 0 0 6 3 4 7 6 10
 7.500000E+00 6 0 0 0 0 0 0 0 0 0 0 0 11 4 5 5 5 11
 8.000000E+00 2 0 0 0 0 0 0 0 0 0 0 0 7 11 6 7 5 14
 8.500000E+00 5 0 0 0 0 0 0 0 0 0 0 0 7 8 2 7 6 13
 9.000000E+00 3 0 0 0 0 0 0 0 0 0 0 0 5 6 3 7 13 10
 9.500000E+00 8 0 0 0 0 0 0 0 0 0 0 0 9 6 2 4 10 17
 1.000000E+01 4 0 0 0 0 0 0 0 0 0 0 0 11 6 10 8 5 14
 1.050000E+01 6 0 0 0 0 0 0 0 0 0 0 0 8 7 10 7 9 13
