# time 'Ca' 'D34:75:137_PP2ACa' 'D34:75:137_PP2APCa' 'D34:75_PP2ACa' 'D34:75_PP2APCa' 'D75:137_PP2ACa' 'D75:137_PP2APCa' 'D75_PP2ACa' 'D75_PP2APCa' 'PP2ACa' 'PP2ACa_PKA' 'PP2APCa' 'PP2BinactiveCa2_1' 'PP2BinactiveCa2_2' 'PP2BinactiveCa2_3' 'PP2BinactiveCa2_4' 'PP2BinactiveCa2_5' 'PP2BinactiveCa2_6'
 0.000000E+00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 5.000000E-01 3 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0
 1.000000E+00 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 2 0
 1.500000E+00 1 0 0 0 0 0 0 0 0 0 0 0 1 2 1 0 0 3
 2.000000E+00 2 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 2 3
 2.500000E+00 1 0 0 0 0 0 0 0 0 0 0 0 3 2 2 1 2 4
 3.000000E+00 1 0 0 0 0 0 0 0 0 0 0 0 3 3 2 1 4 3
 3.500000E+00 5 0 0 0 0 0 0 0 0 1 0 0 3 2 3 2 4 2
 4.000000E+00 2 0 0 0 0 0 0 1 0 0 0 0 2 4 1 5 5 3
 4.500000E+00 3 0 0 0 0 0 0 0 0 0 0 0 3 6 1 5 5 4
 5.000000E+00 4 0 0 0 0 0 0 0 0 0 0 0 3 7 2 7 5 2
 5.500000E+00 3 0 0 0 0 0 0 0 0 0 0 0 5 5 3 6 4 3
 6.000000E+00 2 0 0 0 0 0 0 0 0 0 0 0 4 4 2 6 4 5
 6.500000E+00 4 0 0 0 0 0 0 0 0 0 0 0 4 6 6 4 5 5
 7.000000E+00 7 0 0 0 0 0 0 0 0 0 0 0 4 10 4 6 2 6
 7.500000E+00 3 0 0 0 0 0 0 0 0 0 0 0 4 11 4 10 2 3
 8.000000E+00 2 0 0 0 0 0 0 0 0 0 0 0 8 6 4 11 0 5
 8.500000E+00 6 0 0 0 0 0 0 0 0 0 0 0 12 2 4 8 2 5
 9.000000E+00 4 0 0 0 0 0 0 0 0 0 0 0 6 4 2 10 3 8
 9.500000E+00 5 0 0 0 0 0 0 0 0 0 0 0 7 5 3 11 5 4
 1.000000E+01 1 0 0 0 0 0 0 0 0 0 0 0 6 9 6 9 4 6
 1.050000E+01 3 0 0 0 0 0 0 0 0 0 0 0 7 10 5 7 4 8
 1.100000E+01 5 0 0 0 0 0 0 0 0 0 0 0 8 8 3 9 5 11
