# time 'Ca' 'D34:75:137_PP2ACa' 'D34:75:137_PP2APCa' 'D34:75_PP2ACa' 'D34:75_PP2APCa' 'D75:137_PP2ACa' 'D75:137_PP2APCa' 'D75_PP2ACa' 'D75_PP2APCa' 'PP2ACa' 'PP2ACa_PKA' 'PP2APCa' 'PP2BinactiveCa2_1' 'PP2BinactiveCa2_2' 'PP2BinactiveCa2_3' 'PP2BinactiveCa2_4' 'PP2BinactiveCa2_5' 'PP2BinactiveCa2_6'
 0.000000E+00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 5.000000E-01 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
 1.000000E+00 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
 1.500000E+00 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 3 1
 2.000000E+00 1 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 6 0
 2.500000E+00 2 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 6 1
 3.000000E+00 2 0 0 0 0 0 0 0 0 0 0 0 3 2 3 2 2 2
 3.500000E+00 4 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 4 2
 4.000000E+00 4 0 0 0 0 0 0 0 0 0 0 0 3 2 2 4 2 2
 4.500000E+00 5 0 0 0 0 0 0 0 0 0 0 0 2 2 4 3 3 1
 5.000000E+00 5 0 0 0 0 0 0 0 0 0 0 0 2 4 4 4 3 3
 5.500000E+00 3 0 0 0 0 0 0 0 0 0 0 0 7 3 4 3 3 3
 6.000000E+00 2 0 0 0 0 0 0 0 0 0 0 0 9 4 7 2 1 5
 6.500000E+00 4 0 0 0 0 0 0 0 0 0 0 0 5 7 8 2 2 4
 7.000000E+00 1 0 0 0 0 0 0 0 0 0 0 0 5 6 9 4 3 6
 7.500000E+00 4 0 0 0 0 0 0 0 0 0 0 0 6 4 6 6 4 8
 8.000000E+00 2 0 0 0 0 0 0 0 0 0 0 0 4 4 4 9 4 8
 8.500000E+00 2 0 0 0 0 0 0 0 0 0 0 0 8 4 2 7 4 10
 9.000000E+00 4 0 0 0 0 0 0 0 0 0 0 0 9 8 2 5 9 4
 9.500000E+00 4 0 0 0 0 0 0 0 0 0 0 0 12 4 5 5 10 6
 1.000000E+01 11 0 0 0 0 0 0 0 0 0 0 0 9 6 4 6 11 6
 1.050000E+01 4 0 0 0 0 0 0 0 0 0 0 0 9 7 5 8 6 8
 1.100000E+01 4 0 0 0 0 0 0 0 0 0 0 0 11 8 5 7 6 11
 1.150000E+01 9 0 0 0 0 0 0 0 0 0 0 0 12 6 8 7 6 10
 1.200000E+01 3 0 0 0 0 0 0 0 0 0 0 0 14 5 9 7 5 11
 1.250000E+01 5 0 0 0 0 0 0 0 0 0 0 0 9 5 10 14 6 9
 1.300000E+01 6 0 0 0 0 0 0 0 0 0 0 0 15 4 8 13 5 7
 1.350000E+01 3 0 0 0 0 0 0 1 0 0 0 0 10 11 10 17 4 5
 1.400000E+01 7 0 0 0 0 0 0 0 0 0 0 0 10 9 10 10 4 10
 1.450000E+01 6 0 0 0 0 0 0 0 0 0 0 0 11 10 10 9 6 11
 1.500000E+01 5 0 0 0 0 0 0 0 0 0 0 0 9 8 10 8 12 11
 1.550000E+01 7 0 0 0 0 0 0 1 0 0 0 0 11 6 6 12 15 10
 1.600000E+01 5 0 0 0 0 0 0 1 0 0 0 0 13 9 7 9 15 9
 1.650000E+01 3 0 0 0 0 0 0 0 0 0 0 0 15 15 9 10 11 7
 1.700000E+01 5 0 0 0 0 0 0 0 0 0 0 0 15 14 8 16 7 12
 1.750000E+01 6 0 0 0 0 0 0 0 0 0 0 0 13 20 8 16 7 9
 1.800000E+01 7 0 0 0 0 0 0 0 0 0 0 0 15 16 8 11 7 12
 1.850000E+01 4 0 0 0 0 0 0 0 0 0 0 0 18 12 13 6 10 11
 1.900000E+01 4 0 0 0 0 0 0 0 0 0 0 0 12 15 14 7 11 15
 1.950000E+01 6 0 0 0 0 0 0 0 0 0 0 0 11 10 8 9 11 18
 2.000000E+01 6 0 0 0 0 0 0 0 0 0 0 0 13 10 7 11 13 18
 2.050000E+01 4 0 0 0 0 0 0 0 0 0 0 0 12 9 9 12 11 13
 2.100000E+01 6 0 0 0 0 0 0 0 0 0 0 0 9 14 9 8 13 20
 2.150000E+01 2 0 0 0 0 0 0 0 0 0 0 0 11 16 11 6 16 18
 2.200000E+01 1 0 0 0 0 0 0 0 0 0 0 0 6 12 9 11 17 11
 2.250000E+01 5 0 0 0 0 0 0 0 0 0 0 0 15 9 12 7 13 16
 2.300000E+01 11 0 0 0 0 0 0 0 0 1 0 0 12 9 15 10 12 13
 2.350000E+01 3 0 0 0 0 0 0 0 0 1 0 0 15 11 18 13 16 6
 2.400000E+01 11 0 0 0 0 0 0 0 0 1 0 0 16 10 16 17 10 6
 2.450000E+01 5 0 0 0 0 0 0 0 0 1 0 0 12 10 12 18 14 7
 2.500000E+01 4 0 0 0 0 0 0 1 0 0 0 0 7 12 7 15 18 10
 2.550000E+01 8 0 0 0 0 0 0 0 0 0 0 0 9 17 8 16 18 6
 2.600000E+01 13 0 0 0 0 0 0 0 0 0 0 0 7 12 9 18 19 10
 2.650000E+01 7 0 0 0 0 0 0 0 0 0 0 0 13 15 11 12 19 17
 2.700000E+01 12 0 0 0 0 0 0 0 0 0 0 0 12 12 13 11 12 19
 2.750000E+01 6 0 0 0 0 0 0 1 0 0 0 0 18 16 15 16 11 11
 2.800000E+01 7 0 0 0 0 0 0 0 0 0 0 0 15 10 12 21 11 10
 2.850000E+01 2 0 0 0 0 0 0 0 0 0 0 0 20 12 17 15 11 13
 2.900000E+01 6 0 0 0 0 0 0 0 0 0 0 0 16 16 16 14 9 14
 2.950000E+01 4 0 0 0 0 0 0 0 0 0 0 0 15 14 14 17 13 12
 3.000000E+01 4 0 0 0 0 0 0 0 0 1 0 0 11 17 13 13 15 18
 3.050000E+01 4 0 0 0 0 0 0 0 0 1 0 0 14 16 16 13 15 17
 3.100000E+01 11 0 0 0 0 0 0 0 0 1 0 0 10 21 15 17 17 12
 3.150000E+01 8 0 0 0 0 0 0 1 0 0 0 0 10 22 6 16 14 15
 3.200000E+01 8 0 0 0 0 0 0 1 0 2 0 0 14 22 9 12 12 17
 3.250000E+01 11 0 0 0 0 0 0 1 0 0 0 0 15 18 9 15 15 17
 3.300000E+01 6 0 0 0 0 0 0 0 0 0 0 0 17 15 13 12 17 18
 3.350000E+01 10 0 0 0 0 0 0 0 0 0 0 0 13 16 8 12 16 14
 3.400000E+01 5 0 0 0 0 0 0 0 0 0 0 0 17 12 17 14 18 17
 3.450000E+01 2 0 0 0 0 0 0 0 0 0 0 0 17 18 14 14 16 12
 3.500000E+01 7 0 0 0 0 0 0 0 0 1 0 0 11 18 16 11 10 14
 3.550000E+01 3 0 0 0 0 0 0 0 0 0 0 0 19 14 18 12 11 24
 3.600000E+01 13 0 0 0 0 0 0 0 0 0 0 0 12 7 22 9 14 22
 3.650000E+01 6 0 0 0 0 0 0 0 0 0 0 0 16 16 16 13 16 13
 3.700000E+01 5 0 0 0 0 0 0 0 0 0 0 0 16 15 16 7 18 19
 3.750000E+01 8 0 0 0 0 0 0 0 0 0 0 0 19 12 17 9 13 19
 3.800000E+01 8 0 0 0 0 0 0 0 0 0 0 0 19 15 18 12 18 10
 3.850000E+01 7 0 0 0 0 0 0 0 0 0 0 0 24 15 15 9 19 11
 3.900000E+01 10 0 0 0 0 0 0 0 0 0 0 0 21 17 14 10 9 17
 3.950000E+01 11 0 0 0 0 0 0 0 0 0 0 0 20 12 16 10 16 13
 4.000000E+01 9 0 0 0 0 0 0 0 0 0 0 0 16 16 15 16 11 14
