Time	AMP.ParticleNumber	CDK5.ParticleNumber	CK1.ParticleNumber	CK1P.ParticleNumber	CK1P_PP2B.ParticleNumber	Ca.ParticleNumber	D.ParticleNumber	D137.ParticleNumber	D137_CDK5.ParticleNumber	D137_PKA.ParticleNumber	D137_PP2C.ParticleNumber	D34.ParticleNumber	D34:137.ParticleNumber	D34:137_CDK5.ParticleNumber	D34:137_PP2B.ParticleNumber	D34:137_PP2C.ParticleNumber	D34:75.ParticleNumber	D34:75:137.ParticleNumber	D34:75:137_PP2A.ParticleNumber	D34:75:137_PP2ACa.ParticleNumber	D34:75:137_PP2AP.ParticleNumber	D34:75:137_PP2APCa.ParticleNumber	D34:75:137_PP2B.ParticleNumber	D34:75:137_PP2C.ParticleNumber	D34:75_CK1.ParticleNumber	D34:75_PP2A.ParticleNumber	D34:75_PP2ACa.ParticleNumber	D34:75_PP2AP.ParticleNumber	D34:75_PP2APCa.ParticleNumber	D34:75_PP2B.ParticleNumber	D34_CDK5.ParticleNumber	D34_CK1.ParticleNumber	D34_PP2B.ParticleNumber	D75.ParticleNumber	D75:137.ParticleNumber	D75:137_PKA.ParticleNumber	D75:137_PP2A.ParticleNumber	D75:137_PP2ACa.ParticleNumber	D75:137_PP2AP.ParticleNumber	D75:137_PP2APCa.ParticleNumber	D75:137_PP2C.ParticleNumber	D75_CK1.ParticleNumber	D75_PKA.ParticleNumber	D75_PP2A.ParticleNumber	D75_PP2ACa.ParticleNumber	D75_PP2AP.ParticleNumber	D75_PP2APCa.ParticleNumber	D_CDK5.ParticleNumber	D_CK1.ParticleNumber	D_PKA.ParticleNumber	Empty.ParticleNumber	PDE.ParticleNumber	PDEP.ParticleNumber	PDE_PKA.ParticleNumber	PKA.ParticleNumber	PP2A.ParticleNumber	PP2ACa.ParticleNumber	PP2ACa_PKA.ParticleNumber	PP2AP.ParticleNumber	PP2APCa.ParticleNumber	PP2A_PKA.ParticleNumber	PP2B.ParticleNumber	PP2Binactive.ParticleNumber	PP2BinactiveCa2.ParticleNumber	PP2C.ParticleNumber	R2C2.ParticleNumber	cAMP.ParticleNumber	cAMP2_R2C2.ParticleNumber	cAMP3_R2C2.ParticleNumber	cAMP4_R2.ParticleNumber	cAMP4_R2C.ParticleNumber	cAMP4_R2C2.ParticleNumber	cAMP_PDE.ParticleNumber	cAMP_PDEP.ParticleNumber	cAMP_R2C2.ParticleNumber
299	0	56.0231	13.6538	67.0346	2.27563	8.85606	1645.87	208.964	7.25746	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.799	115.637	0	2.16372	0.0135232	0	0	6.05738	6.0574	0	17.0422	0.106513	0	0	57.1622	10.9461	0	0	1204.43	0	0	0	100.82	0.296529	0	0	0	0	20.4435	145.706	31.5105	63.091	3998.7	0	0	0	0	0	0	0	0	0
299.5	0	56.0231	13.6538	67.0346	2.27563	8.85606	1645.87	208.964	7.25747	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.799	115.637	0	2.16372	0.0135232	0	0	6.05738	6.0574	0	17.0422	0.106513	0	0	57.1622	10.9461	0	0	1204.43	0	0	0	100.82	0.296529	0	0	0	0	20.4435	145.706	31.5105	63.091	3998.7	0	0	0	0	0	0	0	0	0
300	0	56.0231	13.6538	67.0346	2.27564	8.85606	1645.87	208.964	7.25747	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.799	115.637	0	2.16372	0.0135232	0	0	6.05738	6.05741	0	17.0422	0.106513	0	0	57.1622	10.9461	0	0	1204.43	0	0	0	100.82	0.296529	0	0	0	0	20.4435	145.706	31.5105	63.091	3998.7	0	0	0	0	0	0	0	0	0
300.5	0	56.0231	13.6538	67.0346	2.27564	8.85606	1645.87	208.964	7.25747	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.799	115.637	0	2.16372	0.0135232	0	0	6.05738	6.05741	0	17.0422	0.106513	0	0	57.1622	10.9461	0	0	1204.43	0	0	0	100.82	0.296529	0	0	0	0	20.4435	145.706	31.5105	63.091	3998.7	0	0	0	0	0	0	0	0	0
301	0	56.0231	13.6538	67.0346	2.27564	8.85606	1645.87	208.964	7.25747	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.799	115.638	0	2.16372	0.0135232	0	0	6.05739	6.05741	0	17.0422	0.106513	0	0	57.1622	10.9461	0	0	1204.43	0	0	0	100.82	0.296529	0	0	0	0	20.4435	145.705	31.5105	63.091	3998.7	0	0	0	0	0	0	0	0	0
301.5	0	56.0231	13.6538	67.0346	2.27564	8.85606	1645.87	208.964	7.25747	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.799	115.638	0	2.16372	0.0135232	0	0	6.05739	6.05741	0	17.0422	0.106513	0	0	57.1622	10.9461	0	0	1204.43	0	0	0	100.82	0.296529	0	0	0	0	20.4435	145.705	31.5105	63.091	3998.7	0	0	0	0	0	0	0	0	0
302	0	56.0231	13.6538	67.0346	2.27564	8.85606	1645.87	208.965	7.25748	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.799	115.638	0	2.16372	0.0135232	0	0	6.05739	6.05741	0	17.0422	0.106513	0	0	57.1622	10.9461	0	0	1204.43	0	0	0	100.82	0.296529	0	0	0	0	20.4435	145.705	31.5105	63.091	3998.7	0	0	0	0	0	0	0	0	0
302.5	0	56.0231	13.6538	67.0345	2.27564	8.85606	1645.87	208.965	7.25748	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.799	115.638	0	2.16372	0.0135232	0	0	6.05739	6.05741	0	17.0422	0.106513	0	0	57.1622	10.9461	0	0	1204.43	0	0	0	100.82	0.296529	0	0	0	0	20.4435	145.705	31.5105	63.091	3998.7	0	0	0	0	0	0	0	0	0
303	0	56.0231	13.6538	67.0345	2.27564	8.85606	1645.87	208.965	7.25748	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.799	115.638	0	2.16372	0.0135232	0	0	6.05739	6.05741	0	17.0422	0.106513	0	0	57.1622	10.9461	0	0	1204.43	0	0	0	100.82	0.296529	0	0	0	0	20.4435	145.705	31.5105	63.091	3998.7	0	0	0	0	0	0	0	0	0
303.5	0	56.0231	13.6538	67.0345	2.27564	8.85606	1645.87	208.965	7.25748	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.799	115.638	0	2.16372	0.0135232	0	0	6.05739	6.05741	0	17.0422	0.106513	0	0	57.1622	10.9461	0	0	1204.43	0	0	0	100.82	0.296529	0	0	0	0	20.4435	145.705	31.5105	63.091	3998.7	0	0	0	0	0	0	0	0	0
304	0	56.0231	13.6538	67.0345	2.27564	8.85606	1645.87	208.965	7.25748	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.799	115.638	0	2.16372	0.0135232	0	0	6.05739	6.05741	0	17.0422	0.106513	0	0	57.1622	10.9461	0	0	1204.43	0	0	0	100.82	0.29653	0	0	0	0	20.4435	145.705	31.5105	63.091	3998.7	0	0	0	0	0	0	0	0	0
304.5	0	56.0231	13.6538	67.0345	2.27564	8.85606	1645.87	208.965	7.25749	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.799	115.638	0	2.16372	0.0135232	0	0	6.05739	6.05741	0	17.0422	0.106513	0	0	57.1622	10.9461	0	0	1204.43	0	0	0	100.82	0.29653	0	0	0	0	20.4435	145.705	31.5105	63.091	3998.7	0	0	0	0	0	0	0	0	0
305	0	56.0231	13.6538	67.0345	2.27564	8.85606	1645.87	208.965	7.25749	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.799	115.638	0	2.16372	0.0135232	0	0	6.05739	6.05741	0	17.0422	0.106513	0	0	57.1622	10.9461	0	0	1204.43	0	0	0	100.82	0.29653	0	0	0	0	20.4435	145.705	31.5105	63.091	3998.7	0	0	0	0	0	0	0	0	0
305.5	0	56.0231	13.6538	67.0345	2.27564	8.85606	1645.87	208.965	7.25749	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.799	115.638	0	2.16372	0.0135232	0	0	6.0574	6.05741	0	17.0422	0.106513	0	0	57.1622	10.9461	0	0	1204.43	0	0	0	100.82	0.29653	0	0	0	0	20.4435	145.705	31.5105	63.091	3998.7	0	0	0	0	0	0	0	0	0
306	0	56.0231	13.6538	67.0345	2.27564	8.85606	1645.87	208.965	7.25749	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.799	115.638	0	2.16372	0.0135232	0	0	6.0574	6.05741	0	17.0422	0.106513	0	0	57.1622	10.9461	0	0	1204.43	0	0	0	100.82	0.29653	0	0	0	0	20.4435	145.705	31.5105	63.091	3998.7	0	0	0	0	0	0	0	0	0
306.5	0	56.0231	13.6538	67.0345	2.27564	8.85606	1645.87	208.965	7.25749	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.799	115.638	0	2.16372	0.0135232	0	0	6.0574	6.05742	0	17.0422	0.106513	0	0	57.1622	10.9461	0	0	1204.43	0	0	0	100.82	0.29653	0	0	0	0	20.4435	145.705	31.5105	63.091	3998.7	0	0	0	0	0	0	0	0	0
307	0	56.0231	13.6538	67.0345	2.27564	8.85606	1645.87	208.965	7.25749	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.799	115.638	0	2.16372	0.0135232	0	0	6.0574	6.05742	0	17.0422	0.106513	0	0	57.1622	10.9461	0	0	1204.43	0	0	0	100.82	0.29653	0	0	0	0	20.4435	145.705	31.5105	63.091	3998.7	0	0	0	0	0	0	0	0	0
307.5	0	56.0231	13.6538	67.0345	2.27564	8.85606	1645.87	208.965	7.25749	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.799	115.638	0	2.16373	0.0135232	0	0	6.0574	6.05742	0	17.0422	0.106513	0	0	57.1622	10.9461	0	0	1204.43	0	0	0	100.82	0.29653	0	0	0	0	20.4435	145.705	31.5105	63.091	3998.7	0	0	0	0	0	0	0	0	0
308	0	56.0231	13.6538	67.0345	2.27564	8.85607	1645.87	208.965	7.2575	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.799	115.638	0	2.16373	0.0135232	0	0	6.0574	6.05742	0	17.0422	0.106513	0	0	57.1622	10.9461	0	0	1204.43	0	0	0	100.82	0.29653	0	0	0	0	20.4435	145.705	31.5105	63.091	3998.7	0	0	0	0	0	0	0	0	0
308.5	0	56.0231	13.6538	67.0345	2.27564	8.85607	1645.87	208.965	7.2575	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.799	115.638	0	2.16373	0.0135232	0	0	6.0574	6.05742	0	17.0422	0.106513	0	0	57.1622	10.9461	0	0	1204.43	0	0	0	100.82	0.29653	0	0	0	0	20.4435	145.705	31.5105	63.091	3998.7	0	0	0	0	0	0	0	0	0
309	0	56.0231	13.6538	67.0345	2.27564	8.85607	1645.87	208.965	7.2575	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.799	115.638	0	2.16373	0.0135233	0	0	6.0574	6.05742	0	17.0422	0.106513	0	0	57.1622	10.9461	0	0	1204.43	0	0	0	100.82	0.29653	0	0	0	0	20.4435	145.705	31.5105	63.091	3998.7	0	0	0	0	0	0	0	0	0
309.5	0	56.0231	13.6538	67.0345	2.27564	8.85607	1645.87	208.965	7.2575	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.799	115.638	0	2.16373	0.0135233	0	0	6.0574	6.05742	0	17.0422	0.106513	0	0	57.1622	10.9461	0	0	1204.43	0	0	0	100.82	0.29653	0	0	0	0	20.4436	145.705	31.5105	63.091	3998.7	0	0	0	0	0	0	0	0	0
310	0	56.0231	13.6538	67.0345	2.27564	8.85607	1645.87	208.965	7.2575	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.799	115.638	0	2.16373	0.0135233	0	0	6.0574	6.05742	0	17.0421	0.106513	0	0	57.1622	10.9461	0	0	1204.43	0	0	0	100.82	0.29653	0	0	0	0	20.4436	145.705	31.5105	63.0909	3998.7	0	0	0	0	0	0	0	0	0
310.5	0	56.0231	13.6538	67.0345	2.27564	8.85607	1645.87	208.965	7.2575	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.798	115.638	0	2.16373	0.0135233	0	0	6.05741	6.05742	0	17.0421	0.106513	0	0	57.1622	10.9461	0	0	1204.43	0	0	0	100.82	0.29653	0	0	0	0	20.4436	145.705	31.5105	63.0909	3998.7	0	0	0	0	0	0	0	0	0
311	0	56.0231	13.6538	67.0345	2.27564	8.85607	1645.87	208.965	7.2575	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.798	115.638	0	2.16373	0.0135233	0	0	6.05741	6.05742	0	17.0421	0.106513	0	0	57.1622	10.9462	0	0	1204.43	0	0	0	100.82	0.29653	0	0	0	0	20.4436	145.705	31.5105	63.0909	3998.7	0	0	0	0	0	0	0	0	0
311.5	0	56.0231	13.6538	67.0345	2.27564	8.85607	1645.87	208.965	7.2575	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.798	115.638	0	2.16373	0.0135233	0	0	6.05741	6.05742	0	17.0421	0.106513	0	0	57.1622	10.9462	0	0	1204.43	0	0	0	100.82	0.29653	0	0	0	0	20.4436	145.705	31.5105	63.0909	3998.7	0	0	0	0	0	0	0	0	0
312	0	56.0231	13.6538	67.0345	2.27564	8.85607	1645.87	208.965	7.25751	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.798	115.638	0	2.16373	0.0135233	0	0	6.05741	6.05742	0	17.0421	0.106513	0	0	57.1622	10.9462	0	0	1204.43	0	0	0	100.82	0.29653	0	0	0	0	20.4436	145.705	31.5105	63.0909	3998.7	0	0	0	0	0	0	0	0	0
312.5	0	56.0231	13.6538	67.0345	2.27564	8.85607	1645.87	208.965	7.25751	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.798	115.638	0	2.16373	0.0135233	0	0	6.05741	6.05742	0	17.0421	0.106513	0	0	57.1622	10.9462	0	0	1204.43	0	0	0	100.82	0.29653	0	0	0	0	20.4436	145.705	31.5105	63.0909	3998.7	0	0	0	0	0	0	0	0	0
313	0	56.0231	13.6539	67.0345	2.27564	8.85607	1645.87	208.965	7.25751	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.798	115.638	0	2.16373	0.0135233	0	0	6.05741	6.05742	0	17.0421	0.106513	0	0	57.1622	10.9462	0	0	1204.43	0	0	0	100.82	0.29653	0	0	0	0	20.4436	145.705	31.5105	63.0909	3998.7	0	0	0	0	0	0	0	0	0
313.5	0	56.0231	13.6539	67.0345	2.27564	8.85607	1645.87	208.966	7.25751	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.798	115.638	0	2.16373	0.0135233	0	0	6.05741	6.05742	0	17.0421	0.106513	0	0	57.1622	10.9462	0	0	1204.43	0	0	0	100.82	0.29653	0	0	0	0	20.4436	145.705	31.5105	63.0909	3998.7	0	0	0	0	0	0	0	0	0
314	0	56.0231	13.6539	67.0345	2.27564	8.85607	1645.87	208.966	7.25751	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.798	115.638	0	2.16373	0.0135233	0	0	6.05741	6.05742	0	17.0421	0.106513	0	0	57.1622	10.9462	0	0	1204.43	0	0	0	100.82	0.29653	0	0	0	0	20.4436	145.705	31.5105	63.0909	3998.7	0	0	0	0	0	0	0	0	0
314.5	0	56.0231	13.6539	67.0345	2.27564	8.85607	1645.87	208.966	7.25751	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.798	115.638	0	2.16373	0.0135233	0	0	6.05741	6.05742	0	17.0421	0.106513	0	0	57.1622	10.9462	0	0	1204.43	0	0	0	100.82	0.29653	0	0	0	0	20.4436	145.705	31.5105	63.0909	3998.7	0	0	0	0	0	0	0	0	0
315	0	56.0231	13.6539	67.0345	2.27564	8.85607	1645.87	208.966	7.25751	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.798	115.638	0	2.16373	0.0135233	0	0	6.05741	6.05742	0	17.0421	0.106513	0	0	57.1622	10.9462	0	0	1204.43	0	0	0	100.82	0.29653	0	0	0	0	20.4436	145.705	31.5105	63.0909	3998.7	0	0	0	0	0	0	0	0	0
315.5	0	56.0231	13.6539	67.0345	2.27564	8.85607	1645.87	208.966	7.25751	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.798	115.638	0	2.16373	0.0135233	0	0	6.05741	6.05743	0	17.0421	0.106513	0	0	57.1622	10.9462	0	0	1204.43	0	0	0	100.82	0.29653	0	0	0	0	20.4436	145.705	31.5105	63.0909	3998.7	0	0	0	0	0	0	0	0	0
316	0	56.0231	13.6539	67.0345	2.27564	8.85607	1645.87	208.966	7.25752	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.798	115.638	0	2.16373	0.0135233	0	0	6.05741	6.05743	0	17.0421	0.106513	0	0	57.1622	10.9462	0	0	1204.43	0	0	0	100.82	0.29653	0	0	0	0	20.4436	145.705	31.5105	63.0909	3998.7	0	0	0	0	0	0	0	0	0
316.5	0	56.0231	13.6539	67.0344	2.27564	8.85607	1645.87	208.966	7.25752	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.798	115.638	0	2.16373	0.0135233	0	0	6.05741	6.05743	0	17.0421	0.106513	0	0	57.1622	10.9462	0	0	1204.43	0	0	0	100.82	0.29653	0	0	0	0	20.4436	145.705	31.5105	63.0909	3998.7	0	0	0	0	0	0	0	0	0
317	0	56.0231	13.6539	67.0344	2.27564	8.85607	1645.87	208.966	7.25752	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.798	115.638	0	2.16373	0.0135233	0	0	6.05741	6.05743	0	17.0421	0.106513	0	0	57.1622	10.9462	0	0	1204.43	0	0	0	100.82	0.29653	0	0	0	0	20.4436	145.705	31.5105	63.0909	3998.7	0	0	0	0	0	0	0	0	0
317.5	0	56.0231	13.6539	67.0344	2.27564	8.85607	1645.87	208.966	7.25752	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.798	115.638	0	2.16373	0.0135233	0	0	6.05742	6.05743	0	17.0421	0.106513	0	0	57.1622	10.9462	0	0	1204.43	0	0	0	100.82	0.29653	0	0	0	0	20.4436	145.705	31.5105	63.0909	3998.7	0	0	0	0	0	0	0	0	0
318	0	56.0231	13.6539	67.0344	2.27564	8.85607	1645.87	208.966	7.25752	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.798	115.638	0	2.16373	0.0135233	0	0	6.05742	6.05743	0	17.0421	0.106513	0	0	57.1622	10.9462	0	0	1204.43	0	0	0	100.82	0.29653	0	0	0	0	20.4436	145.705	31.5105	63.0909	3998.7	0	0	0	0	0	0	0	0	0
318.5	0	56.0231	13.6539	67.0344	2.27564	8.85607	1645.87	208.966	7.25752	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.798	115.638	0	2.16373	0.0135233	0	0	6.05742	6.05743	0	17.0421	0.106513	0	0	57.1622	10.9462	0	0	1204.43	0	0	0	100.82	0.29653	0	0	0	0	20.4436	145.705	31.5105	63.0909	3998.7	0	0	0	0	0	0	0	0	0
319	0	56.0231	13.6539	67.0344	2.27565	8.85607	1645.87	208.966	7.25752	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.798	115.638	0	2.16373	0.0135233	0	0	6.05742	6.05743	0	17.0421	0.106513	0	0	57.1622	10.9462	0	0	1204.43	0	0	0	100.82	0.29653	0	0	0	0	20.4436	145.705	31.5105	63.0909	3998.7	0	0	0	0	0	0	0	0	0
319.5	0	56.0231	13.6539	67.0344	2.27565	8.85607	1645.87	208.966	7.25752	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.798	115.638	0	2.16373	0.0135233	0	0	6.05742	6.05743	0	17.0421	0.106513	0	0	57.1622	10.9462	0	0	1204.43	0	0	0	100.82	0.29653	0	0	0	0	20.4436	145.705	31.5105	63.0909	3998.7	0	0	0	0	0	0	0	0	0
320	0	56.0231	13.6539	67.0344	2.27565	8.85607	1645.87	208.966	7.25752	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.798	115.638	0	2.16373	0.0135233	0	0	6.05742	6.05743	0	17.0421	0.106513	0	0	57.1622	10.9462	0	0	1204.43	0	0	0	100.82	0.29653	0	0	0	0	20.4436	145.705	31.5105	63.0909	3998.7	0	0	0	0	0	0	0	0	0
320.5	0	56.0231	13.6539	67.0344	2.27565	8.85607	1645.87	208.966	7.25752	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.798	115.638	0	2.16373	0.0135233	0	0	6.05742	6.05743	0	17.0421	0.106513	0	0	57.1622	10.9462	0	0	1204.43	0	0	0	100.82	0.29653	0	0	0	0	20.4436	145.705	31.5105	63.0909	3998.7	0	0	0	0	0	0	0	0	0
321	0	56.0231	13.6539	67.0344	2.27565	8.85607	1645.87	208.966	7.25752	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.798	115.638	0	2.16373	0.0135233	0	0	6.05742	6.05743	0	17.0421	0.106513	0	0	57.1622	10.9462	0	0	1204.43	0	0	0	100.82	0.29653	0	0	0	0	20.4436	145.705	31.5105	63.0909	3998.7	0	0	0	0	0	0	0	0	0
321.5	0	56.0231	13.6539	67.0344	2.27565	8.85607	1645.87	208.966	7.25753	0	10.9461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.798	115.638	0	2.16373	0.0135233	0	0	6.05742	6.05743	0	17.0421	0.106513	0	0	57.1622	10.9462	0	0	1204.43	0	0	0	100.82	0.29653	0	0	0	0	20.4436	145.705	31.5105	63.0909	3998.7	0	0	0	0	0	0	0	0	0
322	0	56.0231	13.6539	67.0344	2.27565	8.85607	1645.87	208.966	7.25753	0	10.9462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.798	115.638	0	2.16373	0.0135233	0	0	6.05742	6.05743	0	17.0421	0.106513	0	0	57.1622	10.9462	0	0	1204.43	0	0	0	100.82	0.29653	0	0	0	0	20.4436	145.705	31.5105	63.0909	3998.7	0	0	0	0	0	0	0	0	0
322.5	0	56.0231	13.6539	67.0344	2.27565	8.85608	1645.87	208.966	7.25753	0	10.9462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.798	115.638	0	2.16373	0.0135233	0	0	6.05742	6.05743	0	17.0421	0.106513	0	0	57.1622	10.9462	0	0	1204.43	0	0	0	100.82	0.29653	0	0	0	0	20.4436	145.705	31.5105	63.0909	3998.7	0	0	0	0	0	0	0	0	0
323	0	56.0231	13.6539	67.0344	2.27565	8.85608	1645.87	208.966	7.25753	0	10.9462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.798	115.638	0	2.16374	0.0135233	0	0	6.05742	6.05743	0	17.0421	0.106513	0	0	57.1622	10.9462	0	0	1204.43	0	0	0	100.82	0.29653	0	0	0	0	20.4436	145.705	31.5105	63.0909	3998.7	0	0	0	0	0	0	0	0	0
323.5	0	56.0231	13.6539	67.0344	2.27565	8.85608	1645.87	208.966	7.25753	0	10.9462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.798	115.638	0	2.16374	0.0135233	0	0	6.05742	6.05743	0	17.0421	0.106513	0	0	57.1622	10.9462	0	0	1204.43	0	0	0	100.82	0.29653	0	0	0	0	20.4436	145.705	31.5105	63.0909	3998.7	0	0	0	0	0	0	0	0	0
324	0	56.0231	13.6539	67.0344	2.27565	8.85608	1645.87	208.966	7.25753	0	10.9462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.798	115.638	0	2.16374	0.0135233	0	0	6.05742	6.05743	0	17.0421	0.106513	0	0	57.1622	10.9462	0	0	1204.43	0	0	0	100.82	0.29653	0	0	0	0	20.4436	145.705	31.5105	63.0909	3998.7	0	0	0	0	0	0	0	0	0
324.5	0	56.0231	13.6539	67.0344	2.27565	8.85608	1645.87	208.966	7.25753	0	10.9462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.798	115.638	0	2.16374	0.0135233	0	0	6.05742	6.05743	0	17.0421	0.106513	0	0	57.1622	10.9462	0	0	1204.43	0	0	0	100.82	0.29653	0	0	0	0	20.4436	145.705	31.5105	63.0909	3998.7	0	0	0	0	0	0	0	0	0
325	0	56.0231	13.6539	67.0344	2.27565	8.85608	1645.87	208.966	7.25753	0	10.9462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.798	115.638	0	2.16374	0.0135233	0	0	6.05742	6.05743	0	17.0421	0.106513	0	0	57.1622	10.9462	0	0	1204.43	0	0	0	100.82	0.29653	0	0	0	0	20.4436	145.705	31.5106	63.0909	3998.7	0	0	0	0	0	0	0	0	0
325.5	0	56.0231	13.6539	67.0344	2.27565	8.85608	1645.87	208.966	7.25753	0	10.9462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.798	115.638	0	2.16374	0.0135233	0	0	6.05742	6.05743	0	17.0421	0.106513	0	0	57.1622	10.9462	0	0	1204.43	0	0	0	100.82	0.29653	0	0	0	0	20.4436	145.705	31.5106	63.0909	3998.7	0	0	0	0	0	0	0	0	0
326	0	56.0231	13.6539	67.0344	2.27565	8.85608	1645.87	208.966	7.25753	0	10.9462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.798	115.638	0	2.16374	0.0135233	0	0	6.05742	6.05743	0	17.0421	0.106513	0	0	57.1622	10.9462	0	0	1204.43	0	0	0	100.82	0.29653	0	0	0	0	20.4436	145.705	31.5106	63.0909	3998.7	0	0	0	0	0	0	0	0	0
