Time	AMP.ParticleNumber	CDK5.ParticleNumber	CK1.ParticleNumber	CK1P.ParticleNumber	CK1P_PP2B.ParticleNumber	Ca.ParticleNumber	D.ParticleNumber	D137.ParticleNumber	D137_CDK5.ParticleNumber	D137_PKA.ParticleNumber	D137_PP2C.ParticleNumber	D34.ParticleNumber	D34:137.ParticleNumber	D34:137_CDK5.ParticleNumber	D34:137_PP2B.ParticleNumber	D34:137_PP2C.ParticleNumber	D34:75.ParticleNumber	D34:75:137.ParticleNumber	D34:75:137_PP2A.ParticleNumber	D34:75:137_PP2ACa.ParticleNumber	D34:75:137_PP2AP.ParticleNumber	D34:75:137_PP2APCa.ParticleNumber	D34:75:137_PP2B.ParticleNumber	D34:75:137_PP2C.ParticleNumber	D34:75_CK1.ParticleNumber	D34:75_PP2A.ParticleNumber	D34:75_PP2ACa.ParticleNumber	D34:75_PP2AP.ParticleNumber	D34:75_PP2APCa.ParticleNumber	D34:75_PP2B.ParticleNumber	D34_CDK5.ParticleNumber	D34_CK1.ParticleNumber	D34_PP2B.ParticleNumber	D75.ParticleNumber	D75:137.ParticleNumber	D75:137_PKA.ParticleNumber	D75:137_PP2A.ParticleNumber	D75:137_PP2ACa.ParticleNumber	D75:137_PP2AP.ParticleNumber	D75:137_PP2APCa.ParticleNumber	D75:137_PP2C.ParticleNumber	D75_CK1.ParticleNumber	D75_PKA.ParticleNumber	D75_PP2A.ParticleNumber	D75_PP2ACa.ParticleNumber	D75_PP2AP.ParticleNumber	D75_PP2APCa.ParticleNumber	D_CDK5.ParticleNumber	D_CK1.ParticleNumber	D_PKA.ParticleNumber	Empty.ParticleNumber	PDE.ParticleNumber	PDEP.ParticleNumber	PDE_PKA.ParticleNumber	PKA.ParticleNumber	PP2A.ParticleNumber	PP2ACa.ParticleNumber	PP2ACa_PKA.ParticleNumber	PP2AP.ParticleNumber	PP2APCa.ParticleNumber	PP2A_PKA.ParticleNumber	PP2B.ParticleNumber	PP2Binactive.ParticleNumber	PP2BinactiveCa2.ParticleNumber	PP2C.ParticleNumber	R2C2.ParticleNumber	cAMP.ParticleNumber	cAMP2_R2C2.ParticleNumber	cAMP3_R2C2.ParticleNumber	cAMP4_R2.ParticleNumber	cAMP4_R2C.ParticleNumber	cAMP4_R2C2.ParticleNumber	cAMP_PDE.ParticleNumber	cAMP_PDEP.ParticleNumber	cAMP_R2C2.ParticleNumber
275	3808.21	54.0517	35.8117	24.0804	5.97026	1919.3	1235.91	378.853	12.6863	7.07548	15.1091	168.488	198.039	6.63567	23.6165	7.90293	82.9842	65.1316	0.871697	0.645238	0.0377872	0.0238437	0.0100905	2.59977	1.44894	1.11105	0.822731	0.0481543	0.0303904	0.12827	5.64977	2.94086	20.8976	467.576	161.171	3.76126	2.15612	1.59525	0.0934848	0.0589772	6.42692	8.1555	10.9238	6.25732	4.6313	0.27126	0.171158	41.4193	21.5599	23.1027	0	762.626	437.156	4.57992	27.1239	71.6059	26.0501	0.569954	1.31044	0.448479	1.63211	149.307	4.82447e-07	0.00489991	48.0557	3952	0.653908	0.0170708	0.00137487	39.1215	0.526183	0.00461357	0.0417649	0.0239345	7.0347
275.5	3808.66	54.0235	35.8409	24.0815	5.97099	2153.41	1236.05	381.196	12.7566	7.10354	15.179	167.877	198.307	6.64055	23.685	7.90155	82.0064	64.7734	0.779543	0.809055	0.033717	0.0299982	0.0100367	2.58411	1.43411	0.98731	1.0251	0.0426959	0.0379932	0.126771	5.62506	2.9315	20.8181	465.622	161.431	3.76444	1.94201	2.01465	0.0840127	0.0747327	6.43426	8.1345	10.8695	5.60333	5.815	0.242365	0.215626	41.3971	21.5741	23.0542	0	763.848	435.937	4.57875	27.0737	64.4662	32.3221	0.714597	1.1763	0.563426	1.46305	149.32	3.0445e-07	0.00389268	47.9956	3952.2	0.641751	0.0165835	0.00136672	39.0487	0.524235	0.00458792	0.0410533	0.0234236	6.9041
276	3809.09	53.9428	35.8624	24.0915	5.97226	2255.47	1238.3	384.143	12.8354	7.14424	15.2751	167.643	198.874	6.64923	23.7523	7.9131	80.7379	64.1765	0.71595	0.912569	0.0308174	0.0340626	0.00994272	2.55809	1.41335	0.901045	1.14897	0.0387779	0.0428687	0.124785	5.60807	2.92855	20.7818	461.818	160.995	3.74992	1.79538	2.2875	0.0772941	0.0854188	6.41187	8.07643	10.7675	5.15173	6.56613	0.221758	0.245103	41.4074	21.623	23.0496	0	765.016	434.771	4.57744	27.0245	59.8612	36.4356	0.810153	1.08611	0.642646	1.35172	149.29	2.52917e-07	0.00354764	47.9363	3952.4	0.630165	0.0161266	0.00135879	38.9764	0.522318	0.00456283	0.040373	0.0229389	6.77963
276.5	3809.52	53.8467	35.876	24.1065	5.97357	971.52	1241.11	387.168	12.9144	7.18676	15.3774	167.521	199.53	6.65936	23.82	7.92943	79.4995	63.5935	0.732684	0.872713	0.0311376	0.0329927	0.00984789	2.53078	1.39175	0.916278	1.09187	0.0389333	0.0412601	0.122821	5.59411	2.92773	20.7594	457.978	160.473	3.72926	1.84827	2.20065	0.0785598	0.0832271	6.38144	8.01008	10.6528	5.27632	6.28442	0.224237	0.237592	41.4283	21.6819	23.0564	0	766.137	433.655	4.57475	26.9684	62.3992	34.1586	0.776161	1.11261	0.620219	1.38484	149.23	7.32211e-06	0.0191051	47.8754	3952.59	0.619114	0.0156954	0.00135032	38.9046	0.520287	0.00453573	0.0397223	0.0224785	6.66091
277	3809.94	53.7988	35.8828	24.1233	5.97434	426.268	1241.87	389.387	12.9793	7.21285	15.4506	167.101	199.906	6.66656	23.8867	7.93586	78.7419	63.3727	0.813787	0.716064	0.0342616	0.027545	0.00980694	2.51651	1.37753	1.0115	0.890405	0.0425785	0.0342373	0.121578	5.57594	2.92189	20.7008	456.644	160.753	3.72262	2.06368	1.81522	0.0868954	0.0698509	6.37919	7.98175	10.5836	5.86372	5.1594	0.246874	0.198475	41.4222	21.7059	23.0208	0	767.222	432.575	4.56975	26.9004	69.6429	27.8041	0.636255	1.22976	0.516645	1.53867	149.143	0.000195109	0.0990106	47.8124	3952.78	0.608547	0.0152849	0.00134074	38.8334	0.518037	0.00450477	0.039099	0.0220396	6.54739
277.5	3810.35	53.8193	35.8841	24.1513	5.96971	193.753	1239.86	390.559	13.0257	7.21788	15.4827	166.327	199.894	6.66926	23.9481	7.92723	78.5228	63.5508	0.903826	0.55203	0.037946	0.0214545	0.00981381	2.51837	1.37259	1.11711	0.682556	0.0468935	0.0265174	0.12099	5.55265	2.90925	20.5716	458.133	161.97	3.73687	2.30294	1.40611	0.0966984	0.0546656	6.41456	8.00207	10.5779	6.51545	3.97932	0.273546	0.15466	41.3759	21.6785	22.9289	0	768.281	431.524	4.56366	26.8274	77.0677	21.2567	0.487508	1.35775	0.400108	1.70136	148.836	0.00433779	0.474607	47.7516	3952.96	0.598422	0.0148948	0.00133073	38.7629	0.515701	0.00447228	0.0385009	0.02162	6.43863
278	3810.75	53.8971	35.8633	24.238	5.94326	95.1346	1235.41	390.83	13.0557	7.20515	15.4791	165.445	199.547	6.66783	23.9952	7.90553	78.7496	64.0436	0.985643	0.412384	0.041343	0.0161124	0.00980804	2.53339	1.37499	1.21229	0.507374	0.0508434	0.0198175	0.120324	5.53032	2.89242	20.3098	461.887	163.955	3.76931	2.52266	1.05513	0.105826	0.0412379	6.48184	8.05937	10.6265	7.10834	2.97397	0.298164	0.116201	41.2919	21.5961	22.7895	0	769.316	430.496	4.55715	26.753	83.3	15.7122	0.36031	1.46703	0.297706	1.83825	147.588	0.0641064	1.90421	47.6946	3953.14	0.588709	0.0145245	0.00132066	38.6929	0.51335	0.00443954	0.0379265	0.0212183	6.33429
278.5	3811.15	54.0078	35.9018	24.1584	5.99352	1374.62	1230.18	390.694	13.0776	7.18435	15.4573	163.975	199.033	6.66427	24.046	7.87692	79.0849	64.5884	0.967762	0.449804	0.0409378	0.0168269	0.0100111	2.55314	1.38234	1.18526	0.55103	0.0501324	0.0206084	0.122318	5.49426	2.86998	20.3535	466.024	166.072	3.80973	2.4877	1.15595	0.105246	0.043255	6.56091	8.14085	10.6985	6.98251	3.2453	0.295374	0.121408	41.1989	21.5206	22.6344	0	770.328	429.49	4.55189	26.6878	80.3156	18.4642	0.39481	1.43355	0.319315	1.79629	149.4	1.83636e-06	0.0095594	47.6462	3953.31	0.579388	0.0141756	0.00131147	38.6233	0.511171	0.00440976	0.0373745	0.0208334	6.23416
279	3811.55	54.0579	35.9343	24.1417	5.99192	1919.3	1227.53	391.398	13.111	7.1809	15.4662	163.098	198.851	6.6637	24.0917	7.86074	78.917	64.7074	0.866413	0.641292	0.0368832	0.0232701	0.0100353	2.55821	1.38204	1.05692	0.78249	0.0449882	0.0283866	0.122113	5.46851	2.85599	20.2476	467.07	167.106	3.83144	2.23692	1.65526	0.0952372	0.0600795	6.60272	8.1749	10.717	6.25379	4.62876	0.266227	0.167964	41.1416	21.4867	22.5346	0	771.304	428.518	4.54938	26.6398	71.6424	26.0636	0.560055	1.28752	0.440591	1.60375	149.467	4.82981e-07	0.00490514	47.6066	3953.48	0.570465	0.013851	0.00130406	38.5538	0.509329	0.00438588	0.036845	0.0204658	6.13828
279.5	3811.93	54.0295	35.9577	24.1401	5.9917	2153.41	1228.04	393.147	13.1609	7.1988	15.5179	162.751	199.104	6.66806	24.1349	7.86229	78.2433	64.4105	0.775509	0.804846	0.0329483	0.0293115	0.00999058	2.5463	1.37221	0.942282	0.978176	0.0400294	0.0356148	0.121077	5.45287	2.85077	20.2003	465.063	167.038	3.82787	2.01068	2.0862	0.0854354	0.0759968	6.59982	8.1515	10.6651	5.59934	5.81107	0.237895	0.211635	41.1316	21.5036	22.4997	0	772.24	427.584	4.54761	26.5972	64.4973	32.3386	0.702361	1.156	0.553667	1.43796	149.473	3.04763e-07	0.00389667	47.5681	3953.64	0.561936	0.0135462	0.00129727	38.4845	0.507602	0.00436398	0.0363376	0.0201157	6.04664
280	3812.31	53.9484	35.9738	24.1472	5.99208	2255.47	1230.64	395.556	13.2208	7.23013	15.5977	162.748	199.651	6.67601	24.1786	7.87628	77.2681	63.87	0.712828	0.908575	0.0301467	0.0333192	0.00990496	2.52386	1.3563	0.862573	1.09974	0.0364754	0.0403186	0.119541	5.44393	2.85142	20.1924	461.221	166.274	3.80675	1.85532	2.36423	0.0784724	0.086722	6.56717	8.09129	10.5665	5.14749	6.56099	0.217696	0.240606	41.1537	21.5555	22.5073	0	773.139	426.688	4.54572	26.5552	59.889	36.4538	0.796461	1.06761	0.631676	1.32883	149.439	2.53174e-07	0.00355118	47.5294	3953.8	0.553785	0.0132583	0.00129062	38.4155	0.505897	0.00434244	0.0358516	0.0197822	5.95904
280.5	3812.69	53.8519	35.9822	24.1593	5.99253	971.52	1233.78	398.075	13.2821	7.26383	15.6849	162.838	200.283	6.68528	24.224	7.8947	76.2988	63.3376	0.730043	0.869544	0.0304893	0.0323054	0.00981768	2.49983	1.33921	0.879656	1.04805	0.0367334	0.0389261	0.11799	5.43737	2.8539	20.1963	457.354	165.444	3.77989	1.9066	2.27042	0.0796335	0.0843693	6.52703	8.02308	10.4555	5.2716	6.27897	0.220161	0.233275	41.1862	21.6173	22.5255	0	774.006	425.825	4.54249	26.5059	62.4282	34.1752	0.763204	1.09388	0.609788	1.36169	149.375	7.32923e-06	0.0191236	47.488	3953.96	0.545985	0.0129839	0.00128339	38.347	0.504071	0.00431882	0.0353858	0.0194639	5.87523
281	3813.05	53.8038	35.9842	24.1733	5.99242	426.269	1234.88	399.794	13.3299	7.28138	15.7432	162.63	200.635	6.6916	24.2699	7.90307	75.7699	63.1603	0.811416	0.713942	0.0335782	0.026996	0.00978317	2.48838	1.32885	0.973641	0.856924	0.040287	0.0323935	0.117099	5.42638	2.85133	20.1635	455.998	165.46	3.76767	2.12531	1.86964	0.0879568	0.0707096	6.51638	7.99318	10.3892	5.85825	5.15457	0.242426	0.194906	41.1912	21.6442	22.5016	0	774.852	424.985	4.537	26.4445	69.6762	27.8172	0.625755	1.20932	0.508077	1.51328	149.283	0.000195291	0.0991033	47.4434	3954.11	0.538498	0.0127191	0.00127504	38.2792	0.502024	0.00429137	0.0349382	0.019159	5.79479
281.5	3813.42	53.824	35.9808	24.1988	5.9869	193.754	1233.19	400.466	13.3597	7.27813	15.7606	162.066	200.596	6.69341	24.3117	7.89631	75.7418	63.3753	0.901741	0.550716	0.0372192	0.0210439	0.00979545	2.49263	1.32716	1.07792	0.658483	0.0444867	0.0251555	0.11681	5.41007	2.84199	20.0605	457.469	166.456	3.77693	2.36809	1.44599	0.0977491	0.0552638	6.54471	8.01217	10.3853	6.50919	3.97537	0.268664	0.151905	41.1557	21.6197	22.422	0	775.686	424.158	4.53044	26.3777	77.1053	21.2663	0.479546	1.33546	0.393554	1.67363	148.97	0.00434155	0.475026	47.4003	3954.25	0.531291	0.0124647	0.00126621	38.2119	0.499884	0.0042623	0.0345073	0.0188657	5.71737
282	3813.78	53.9017	35.9554	24.2835	5.9595	95.1376	1229.07	400.245	13.3735	7.25744	15.7426	161.386	200.221	6.69104	24.3402	7.87635	76.1297	63.8996	0.983883	0.411609	0.0405799	0.0158151	0.00979418	2.50968	1.3323	1.17238	0.49057	0.0483509	0.0188452	0.116418	5.39433	2.82834	19.8262	461.209	168.253	3.80484	2.59028	1.08346	0.106842	0.0416365	6.60602	8.06834	10.4346	7.1014	2.9709	0.292894	0.114149	41.0822	21.5402	22.2952	0	776.509	423.343	4.52349	26.3093	83.3411	15.719	0.354481	1.44323	0.292884	1.80861	147.713	0.0641544	1.90571	47.3599	3954.4	0.524343	0.0122208	0.00125728	38.1451	0.497721	0.00423283	0.0340918	0.018583	5.64273
282.5	3814.13	54.0122	35.9898	24.2012	6.00921	1374.62	1224.16	399.636	13.3801	7.22914	15.7069	160.115	199.675	6.68647	24.3734	7.84928	76.6102	64.4716	0.966455	0.449167	0.0402074	0.0165253	0.0100012	2.53122	1.34203	1.14859	0.533896	0.0477813	0.0196395	0.118589	5.36467	2.80896	19.8891	465.339	170.196	3.84103	2.5509	1.18536	0.106133	0.0436178	6.6797	8.14891	10.507	6.97561	3.24196	0.290206	0.119275	40.9994	21.4674	22.1524	0	777.321	422.537	4.51779	26.2495	80.3543	18.4724	0.388491	1.41055	0.31417	1.76761	149.525	1.83792e-06	0.00956742	47.3273	3954.54	0.517643	0.0119894	0.00124913	38.0786	0.495718	0.00420608	0.0336909	0.0183106	5.57074
283	3814.48	54.0622	36.0182	24.1823	6.0069	1919.3	1221.81	399.917	13.3994	7.21879	15.7036	159.405	199.458	6.68474	24.4026	7.83429	76.592	64.6149	0.865552	0.640643	0.0362445	0.0228648	0.010029	2.53803	1.34415	1.02614	0.759619	0.0429661	0.027107	0.118612	5.34449	2.79756	19.8035	466.39	171.038	3.85857	2.29078	1.69525	0.0959323	0.0605145	6.7158	8.18218	10.5269	6.24754	4.62414	0.261612	0.165038	40.9521	21.4363	22.0634	0	778.109	421.753	4.51485	26.2063	71.675	26.0757	0.551188	1.26706	0.433552	1.57836	149.589	4.83389e-07	0.00490916	47.3027	3954.68	0.511203	0.011774	0.00124263	38.0122	0.494037	0.00418483	0.0333051	0.0180491	5.50154
283.5	3814.82	54.0334	36.0378	24.1783	6.00605	2153.4	1222.61	401.292	13.4363	7.23035	15.7445	159.198	199.673	6.6878	24.4301	7.83669	76.071	64.3395	0.774976	0.804304	0.0323925	0.0288155	0.00998756	2.52781	1.3368	0.916427	0.951264	0.0383021	0.0340749	0.11781	5.33365	2.79449	19.7737	464.4	170.766	3.85091	2.05658	2.13406	0.0859676	0.0764689	6.70683	8.15811	10.4777	5.59376	5.80546	0.233809	0.20799	40.9516	21.456	22.0378	0	778.868	420.997	4.51268	26.1682	64.5252	32.3536	0.691345	1.13777	0.544913	1.41536	149.594	3.05031e-07	0.00389986	47.2786	3954.81	0.505026	0.0115708	0.0012367	37.946	0.492461	0.00416539	0.0329343	0.0177988	5.43516
284	3815.17	53.9521	36.0504	24.183	6.00584	2255.46	1225.49	403.364	13.4844	7.2558	15.8147	159.316	200.18	6.69434	24.4588	7.85123	75.2447	63.8178	0.712534	0.908215	0.0296503	0.0327697	0.00990478	2.50697	1.32333	0.840261	1.07122	0.0349625	0.0386439	0.116504	5.32896	2.79699	19.7811	460.581	169.796	3.8259	1.89554	2.41574	0.0788831	0.0871767	6.66807	8.09734	10.3828	5.1425	6.55485	0.213991	0.236506	40.9831	21.5106	22.0535	0	779.6	420.268	4.51042	26.1305	59.9142	36.4703	0.78407	1.0509	0.621781	1.30811	149.559	2.53409e-07	0.00355408	47.2535	3954.94	0.499102	0.0113776	0.00123085	37.88	0.4909	0.0041462	0.0325782	0.0175594	5.3715
284.5	3815.5	53.8553	36.0555	24.1927	6.00572	971.516	1228.9	405.568	13.5345	7.28395	15.8929	159.517	200.77	6.70215	24.49	7.87001	74.4122	63.301	0.729922	0.869404	0.0299981	0.0317852	0.00981992	2.48438	1.30851	0.858198	1.0224	0.035267	0.0373712	0.115166	5.3263	2.80115	19.7989	456.741	168.774	3.7954	1.94591	2.31744	0.0799764	0.0847364	6.62216	8.02869	10.2755	5.26676	6.2733	0.21645	0.229346	41.0246	21.5752	22.0793	0	780.31	419.562	4.50684	26.0853	62.4548	34.1904	0.75142	1.07689	0.60033	1.34064	149.496	7.33529e-06	0.0191393	47.225	3955.07	0.493413	0.0111915	0.00122443	37.8146	0.489218	0.00412495	0.0322358	0.01733	5.31037
285	3815.83	53.8069	36.0544	24.2044	6.00504	426.268	1230.25	406.975	13.5716	7.29621	15.9425	159.419	201.079	6.70699	24.5222	7.87865	73.9984	63.1362	0.811456	0.713964	0.0330481	0.0265707	0.00978734	2.47415	1.3001	0.951221	0.837108	0.0387372	0.0311473	0.114454	5.31909	2.80027	19.7801	455.41	168.625	3.77987	2.16705	1.90647	0.0882609	0.0709586	6.60656	7.99846	10.2121	5.85325	5.15012	0.238382	0.191661	41.0382	21.6049	22.0632	0	781.008	418.87	4.50104	26.0281	69.707	27.8292	0.61616	1.19069	0.50027	1.49009	149.404	0.000195451	0.099184	47.1926	3955.2	0.487927	0.0110094	0.0012169	37.7497	0.487317	0.00409994	0.0319056	0.017109	5.25143
285.5	3816.16	53.827	36.0479	24.2279	5.99894	193.755	1228.82	407.334	13.5909	7.28792	15.9511	158.967	200.996	6.70732	24.5511	7.8721	74.0645	63.361	0.901937	0.550811	0.036642	0.0207182	0.00980108	2.47936	1.29999	1.05445	0.644067	0.0428352	0.0242216	0.114315	5.30646	2.79263	19.6915	456.903	169.486	3.78609	2.41241	1.47309	0.0980103	0.0554147	6.63079	8.01722	10.2099	6.50406	3.97209	0.264232	0.149403	41.0111	21.5829	21.9922	0	781.702	418.183	4.4942	25.9653	77.1402	21.2752	0.47224	1.31506	0.387557	1.64818	149.09	0.00434498	0.475404	47.1611	3955.32	0.482618	0.0108323	0.00120888	37.6854	0.48532	0.00407331	0.0315862	0.016895	5.1944
286	3816.49	53.9046	36.0195	24.3108	5.97092	95.14	1224.96	406.804	13.5947	7.26249	15.9246	158.393	200.576	6.70347	24.567	7.8523	74.5299	63.8922	0.984215	0.411721	0.0399599	0.0155738	0.00980074	2.49719	1.30645	1.1482	0.480383	0.0466155	0.0181687	0.114061	5.29418	2.78066	19.4728	460.666	171.17	3.81118	2.63651	1.10279	0.107049	0.041719	6.68869	8.07323	10.2601	7.09627	2.96856	0.288113	0.112288	40.9459	21.506	21.8745	0	782.394	417.499	4.48698	25.9006	83.3792	15.7252	0.34911	1.42135	0.288451	1.78132	147.829	0.0641993	1.90711	47.1317	3955.44	0.477471	0.0106609	0.00120073	37.6215	0.483296	0.00404621	0.0312767	0.0166874	5.13911
286.5	3816.81	54.0149	36.0512	24.2262	6.02029	1374.62	1220.29	405.899	13.5917	7.22974	15.8808	157.232	199.985	6.69737	24.5883	7.82531	75.08	64.469	0.966849	0.44933	0.0396007	0.0162749	0.0100089	2.51938	1.31731	1.12608	0.523382	0.0461207	0.0189553	0.116313	5.26795	2.76292	19.5455	464.821	173.007	3.8447	2.59433	1.20555	0.106265	0.0436702	6.75933	8.15375	10.333	6.97096	3.23966	0.28552	0.117342	40.8708	21.4358	21.7406	0	783.081	416.818	4.48103	25.8443	80.3904	18.48	0.382649	1.38933	0.309423	1.7411	149.645	1.83938e-06	0.00957509	47.1097	3955.56	0.47248	0.0104975	0.00119331	37.5579	0.481424	0.00402165	0.0309767	0.0164859	5.08549
287	3817.13	54.0647	36.0771	24.2053	6.01751	1919.29	1218.17	405.917	13.6022	7.21527	15.8702	156.612	199.721	6.69408	24.6059	7.81022	75.1355	64.6153	0.865926	0.640921	0.0357024	0.0225211	0.0100372	2.52682	1.32059	1.007	0.745411	0.0415173	0.0261902	0.11645	5.25075	2.75288	19.4712	465.904	173.733	3.85969	2.32796	1.72285	0.095988	0.0605462	6.79214	8.18702	10.3543	6.24368	4.62128	0.257429	0.162387	40.831	21.4071	21.6593	0	783.752	416.151	4.47785	25.8043	71.7056	26.087	0.542962	1.24811	0.427035	1.5548	149.709	4.83768e-07	0.00491311	47.0951	3955.68	0.46766	0.0103454	0.00118745	37.4943	0.479861	0.00400231	0.0306867	0.0162916	5.0337
287.5	3817.44	54.0358	36.0943	24.1994	6.01625	2153.41	1219.19	407.061	13.6312	7.22298	15.9048	156.479	199.888	6.69553	24.6223	7.81232	74.6919	64.3413	0.775317	0.80467	0.0319113	0.0283858	0.00999602	2.51722	1.31448	0.900137	0.934319	0.037047	0.0329556	0.115769	5.24246	2.75092	19.4509	463.951	173.335	3.84963	2.08846	2.16726	0.0859635	0.0764624	6.77961	8.16299	10.3076	5.59064	5.80229	0.230105	0.204684	40.8378	21.4292	21.6401	0	784.401	415.505	4.47543	25.769	64.5517	32.3675	0.681087	1.12084	0.536776	1.39434	149.716	3.0526e-07	0.00390301	47.0805	3955.79	0.46302	0.0102014	0.0011821	37.4309	0.478398	0.00398464	0.0304071	0.0161048	4.98384
288	3817.75	53.9542	36.1046	24.2022	6.01566	2255.47	1222.27	408.926	13.6719	7.24479	15.9694	156.659	200.348	6.70044	24.6403	7.82642	73.9423	63.8197	0.712841	0.90863	0.0292119	0.0322844	0.00991337	2.49695	1.30225	0.826008	1.05302	0.0338475	0.0374097	0.114583	5.24001	2.75435	19.4666	460.173	172.236	3.82241	1.92362	2.4517	0.078833	0.0871205	6.73725	8.10231	10.2159	5.13998	6.55175	0.210634	0.232788	40.8763	21.4861	21.6611	0	785.03	414.879	4.47295	25.7341	59.9381	36.4858	0.772499	1.03533	0.612557	1.28877	149.684	2.53583e-07	0.003557	47.0645	3955.91	0.458554	0.0100636	0.00117683	37.3678	0.476947	0.00396717	0.0301376	0.0159253	4.93584
288.5	3818.06	53.8572	36.1076	24.21	6.01517	971.522	1225.88	410.937	13.7152	7.2695	16.0425	156.916	200.889	6.70659	24.6612	7.84465	73.1803	63.3018	0.730227	0.869784	0.0295561	0.0313174	0.00982845	2.47487	1.28859	0.844293	1.00581	0.0341709	0.0362095	0.113356	5.23939	2.75935	19.492	456.373	171.094	3.78989	1.97352	2.35047	0.0798817	0.0846388	6.68792	8.03379	10.112	5.26461	6.27082	0.213085	0.225785	40.9245	21.5531	21.692	0	785.642	414.272	4.46918	25.6918	62.4801	34.2048	0.740387	1.06101	0.59149	1.32093	149.624	7.34141e-06	0.0191554	47.0445	3956.02	0.454248	0.00992957	0.00117098	37.3051	0.475375	0.00394767	0.0298776	0.0157526	4.88957
289	3818.37	53.8087	36.1045	24.2198	6.01412	426.271	1227.43	412.152	13.7456	7.27856	16.087	156.875	201.149	6.70978	24.6835	7.85271	72.8242	63.1345	0.811775	0.714242	0.0325625	0.0261813	0.00979563	2.465	1.28114	0.936482	0.824092	0.0375626	0.0302034	0.112736	5.23415	2.75931	19.4808	455.079	170.845	3.77247	2.19656	1.9325	0.0881127	0.0708432	6.66943	8.00373	10.0511	5.85141	5.14844	0.234715	0.188719	40.9446	21.585	21.6814	0	786.248	413.672	4.46322	25.6373	69.7361	27.8406	0.607154	1.17323	0.492954	1.46832	149.535	0.000195616	0.0992691	47.0203	3956.13	0.450074	0.00979648	0.00116405	37.243	0.473588	0.00392454	0.0296257	0.0155852	4.84474
289.5	3818.67	53.8286	36.0961	24.2415	6.00765	193.758	1226.19	412.319	13.7586	7.26731	16.0907	156.482	201.018	6.70848	24.7027	7.84558	72.9356	63.3553	0.902247	0.550985	0.0361045	0.020415	0.0098089	2.47046	1.28179	1.03879	0.634451	0.0415664	0.0235046	0.112672	5.22345	2.75256	19.4002	456.607	171.625	3.77689	2.44397	1.49237	0.0978012	0.0552993	6.69134	8.02271	10.0506	6.50261	3.97105	0.260209	0.147134	40.9238	21.5652	21.6165	0	786.855	413.072	4.45624	25.5773	77.1734	21.2836	0.465364	1.29588	0.381921	1.62424	149.222	0.0043486	0.475813	46.9964	3956.23	0.446012	0.00966566	0.00115665	37.1814	0.471704	0.0038998	0.0293808	0.0154221	4.80111
290	3818.97	53.9061	36.0657	24.3229	5.97922	95.1434	1222.51	411.598	13.7561	7.23916	16.0591	155.965	200.551	6.70302	24.7093	7.82519	73.4363	63.8813	0.98448	0.411811	0.0393738	0.0153458	0.00980779	2.48841	1.28884	1.13181	0.473479	0.0452646	0.0176423	0.112488	5.21297	2.74147	19.1908	460.403	173.241	3.80023	2.66966	1.11663	0.106775	0.0416137	6.74736	8.07896	10.1014	7.09527	2.96796	0.283772	0.110599	40.8646	21.4904	21.5054	0	787.464	412.471	4.4489	25.5154	83.4156	15.7311	0.344045	1.40074	0.284275	1.75557	147.961	0.0642489	1.90868	46.9744	3956.34	0.442051	0.00953786	0.0011491	37.1202	0.469793	0.00387459	0.0291422	0.0152628	4.75857
290.5	3819.27	54.0228	35.9691	24.5648	5.90829	55.4849	1216.87	410.215	13.7411	7.19911	16.0014	155.781	199.854	6.69451	24.6834	7.79571	74.2334	64.6084	1.05368	0.303236	0.0421248	0.0113263	0.00970284	2.51486	1.29914	1.21065	0.348414	0.0484002	0.0130136	0.111204	5.21542	2.73057	18.7675	465.759	175.431	3.83715	2.86083	0.823237	0.114377	0.0307518	6.82742	8.15067	10.1892	7.59577	2.18591	0.303673	0.0816488	40.769	21.345	21.3597	0	788.076	411.866	4.44173	25.4546	88.1813	11.4412	0.249885	1.48091	0.207317	1.85521	144.7	0.457453	5.29792	46.955	3956.44	0.438183	0.00941379	0.00114169	37.0593	0.467909	0.00384984	0.0289096	0.0151071	4.71703
291	3819.56	54.1631	35.7773	25.0016	5.8205	40.3482	1209.73	408.343	13.7153	7.15125	15.9253	156.23	199.037	6.68453	24.6037	7.76167	75.2577	65.4439	1.10974	0.222786	0.0443382	0.00831916	0.00951434	2.54616	1.31004	1.27604	0.256146	0.0509845	0.00956577	0.10913	5.24091	2.72328	18.2224	472.042	177.935	3.88227	3.01704	0.605627	0.120546	0.0226171	6.92152	8.21788	10.3005	8.00416	1.6068	0.319801	0.060003	40.639	21.1169	21.1899	0	788.688	411.261	4.43522	25.3978	91.6114	8.30161	0.180866	1.53813	0.150337	1.92597	140.068	1.51895	9.58315	46.9398	3956.55	0.43441	0.00929421	0.00113466	36.9988	0.466104	0.00382639	0.0286828	0.0149549	4.6765
