Time	AMP.ParticleNumber	CDK5.ParticleNumber	CK1.ParticleNumber	CK1P.ParticleNumber	CK1P_PP2B.ParticleNumber	Ca.ParticleNumber	D.ParticleNumber	D137.ParticleNumber	D137_CDK5.ParticleNumber	D137_PKA.ParticleNumber	D137_PP2C.ParticleNumber	D34.ParticleNumber	D34:137.ParticleNumber	D34:137_CDK5.ParticleNumber	D34:137_PP2B.ParticleNumber	D34:137_PP2C.ParticleNumber	D34:75.ParticleNumber	D34:75:137.ParticleNumber	D34:75:137_PP2A.ParticleNumber	D34:75:137_PP2ACa.ParticleNumber	D34:75:137_PP2AP.ParticleNumber	D34:75:137_PP2APCa.ParticleNumber	D34:75:137_PP2B.ParticleNumber	D34:75:137_PP2C.ParticleNumber	D34:75_CK1.ParticleNumber	D34:75_PP2A.ParticleNumber	D34:75_PP2ACa.ParticleNumber	D34:75_PP2AP.ParticleNumber	D34:75_PP2APCa.ParticleNumber	D34:75_PP2B.ParticleNumber	D34_CDK5.ParticleNumber	D34_CK1.ParticleNumber	D34_PP2B.ParticleNumber	D75.ParticleNumber	D75:137.ParticleNumber	D75:137_PKA.ParticleNumber	D75:137_PP2A.ParticleNumber	D75:137_PP2ACa.ParticleNumber	D75:137_PP2AP.ParticleNumber	D75:137_PP2APCa.ParticleNumber	D75:137_PP2C.ParticleNumber	D75_CK1.ParticleNumber	D75_PKA.ParticleNumber	D75_PP2A.ParticleNumber	D75_PP2ACa.ParticleNumber	D75_PP2AP.ParticleNumber	D75_PP2APCa.ParticleNumber	D_CDK5.ParticleNumber	D_CK1.ParticleNumber	D_PKA.ParticleNumber	Empty.ParticleNumber	PDE.ParticleNumber	PDEP.ParticleNumber	PDE_PKA.ParticleNumber	PKA.ParticleNumber	PP2A.ParticleNumber	PP2ACa.ParticleNumber	PP2ACa_PKA.ParticleNumber	PP2AP.ParticleNumber	PP2APCa.ParticleNumber	PP2A_PKA.ParticleNumber	PP2B.ParticleNumber	PP2Binactive.ParticleNumber	PP2BinactiveCa2.ParticleNumber	PP2C.ParticleNumber	R2C2.ParticleNumber	cAMP.ParticleNumber	cAMP2_R2C2.ParticleNumber	cAMP3_R2C2.ParticleNumber	cAMP4_R2.ParticleNumber	cAMP4_R2C.ParticleNumber	cAMP4_R2C2.ParticleNumber	cAMP_PDE.ParticleNumber	cAMP_PDEP.ParticleNumber	cAMP_R2C2.ParticleNumber
104	0	56.3488	15.5666	78.1787	2.58567	8.79461	307.836	1526.96	53.3248	0	36.6195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171.114	849.175	0	15.9027	0.0986502	0	0	20.3649	1.29923	0	3.20699	0.0199115	0	0	10.7693	2.33733	0	0	1204.43	0	0	0	100.92	0.294656	0	0	0	0	19.9185	146.267	31.164	23.1101	3998.7	0	0	0	0	0	0	0	0	0
104.5	0	56.3488	15.5776	78.203	2.58755	8.79568	304.47	1530.32	53.4425	0	36.6428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169.243	851.046	0	15.9378	0.0988805	0	0	20.3778	1.28593	0	3.17192	0.0196963	0	0	10.6515	2.31341	0	0	1204.43	0	0	0	100.92	0.294694	0	0	0	0	19.9268	146.252	31.1689	23.0739	3998.7	0	0	0	0	0	0	0	0	0
105	0	56.3487	15.5885	78.2272	2.58942	8.79673	301.139	1533.66	53.5591	0	36.6657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167.391	852.898	0	15.9725	0.0991085	0	0	20.3906	1.27275	0	3.13722	0.0194833	0	0	10.535	2.2897	0	0	1204.43	0	0	0	100.92	0.294731	0	0	0	0	19.935	146.237	31.1737	23.0382	3998.7	0	0	0	0	0	0	0	0	0
105.5	0	56.3487	15.5991	78.2513	2.59126	8.79776	297.842	1536.95	53.6744	0	36.6884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165.559	854.731	0	16.0068	0.0993341	0	0	20.4031	1.25968	0	3.10287	0.0192724	0	0	10.4197	2.26619	0	0	1204.43	0	0	0	100.92	0.294767	0	0	0	0	19.943	146.222	31.1784	23.0029	3998.7	0	0	0	0	0	0	0	0	0
106	0	56.3487	15.6097	78.2751	2.59308	8.79877	294.579	1540.22	53.7886	0	36.7108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163.745	856.545	0	16.0408	0.0995573	0	0	20.4156	1.24673	0	3.06887	0.0190635	0	0	10.3055	2.24288	0	0	1204.43	0	0	0	100.92	0.294803	0	0	0	0	19.9509	146.208	31.183	22.9681	3998.7	0	0	0	0	0	0	0	0	0
106.5	0	56.3487	15.6201	78.2989	2.59487	8.79977	291.35	1543.45	53.9016	0	36.7329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161.949	858.34	0	16.0744	0.0997782	0	0	20.4278	1.23389	0	3.03523	0.0188568	0	0	10.1926	2.21978	0	0	1204.43	0	0	0	100.92	0.294838	0	0	0	0	19.9587	146.194	31.1876	22.9338	3998.7	0	0	0	0	0	0	0	0	0
107	0	56.3487	15.6304	78.3225	2.59665	8.80074	288.154	1546.65	54.0134	0	36.7546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160.173	860.117	0	16.1077	0.0999967	0	0	20.4399	1.22115	0	3.00193	0.0186521	0	0	10.0808	2.19688	0	0	1204.43	0	0	0	100.92	0.294872	0	0	0	0	19.9663	146.18	31.192	22.8999	3998.7	0	0	0	0	0	0	0	0	0
107.5	0	56.3486	15.6405	78.3459	2.5984	8.8017	284.991	1549.81	54.1241	0	36.7761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158.414	861.876	0	16.1407	0.100213	0	0	20.4518	1.20854	0	2.96897	0.0184495	0	0	9.9701	2.17418	0	0	1204.43	0	0	0	100.92	0.294906	0	0	0	0	19.9737	146.167	31.1964	22.8665	3998.7	0	0	0	0	0	0	0	0	0
108	0	56.3486	15.6506	78.3691	2.60012	8.80264	281.86	1552.94	54.2336	0	36.7973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156.674	863.617	0	16.1733	0.100427	0	0	20.4636	1.19603	0	2.93636	0.0182489	0	0	9.8606	2.15168	0	0	1204.43	0	0	0	100.92	0.294939	0	0	0	0	19.9811	146.153	31.2007	22.8335	3998.7	0	0	0	0	0	0	0	0	0
108.5	0	56.3486	15.6604	78.3923	2.60183	8.80356	278.762	1556.04	54.342	0	36.8183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154.952	865.339	0	16.2056	0.100639	0	0	20.4752	1.18363	0	2.90408	0.0180503	0	0	9.75222	2.12938	0	0	1204.43	0	0	0	100.919	0.294971	0	0	0	0	19.9883	146.14	31.2049	22.801	3998.7	0	0	0	0	0	0	0	0	0
109	0	56.3486	15.6702	78.4152	2.60351	8.80447	275.697	1559.11	54.4493	0	36.8389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153.248	867.044	0	16.2375	0.100848	0	0	20.4867	1.17134	0	2.87214	0.0178537	0	0	9.64498	2.10728	0	0	1204.43	0	0	0	100.919	0.295003	0	0	0	0	19.9954	146.127	31.209	22.7689	3998.7	0	0	0	0	0	0	0	0	0
109.5	0	56.3485	15.6798	78.438	2.60518	8.80536	272.663	1562.15	54.5554	0	36.8593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151.561	868.731	0	16.2691	0.101055	0	0	20.498	1.15917	0	2.84054	0.0176592	0	0	9.53885	2.08537	0	0	1204.43	0	0	0	100.919	0.295034	0	0	0	0	20.0023	146.115	31.2131	22.7372	3998.7	0	0	0	0	0	0	0	0	0
110	0	56.3485	15.6893	78.4606	2.60682	8.80624	269.661	1565.15	54.6605	0	36.8795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149.893	870.4	0	16.3004	0.101261	0	0	20.5091	1.1471	0	2.80926	0.0174665	0	0	9.43382	2.06366	0	0	1204.43	0	0	0	100.919	0.295065	0	0	0	0	20.0091	146.102	31.2171	22.7059	3998.7	0	0	0	0	0	0	0	0	0
110.5	0	56.3485	15.6987	78.4831	2.60844	8.8071	266.69	1568.12	54.7645	0	36.8993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148.241	872.052	0	16.3314	0.101463	0	0	20.5201	1.13514	0	2.7783	0.0172759	0	0	9.32989	2.04215	0	0	1204.43	0	0	0	100.919	0.295095	0	0	0	0	20.0158	146.09	31.221	22.675	3998.7	0	0	0	0	0	0	0	0	0
111	0	56.3484	15.7079	78.5054	2.61004	8.80794	263.75	1571.07	54.8674	0	36.9189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146.607	873.687	0	16.362	0.101664	0	0	20.531	1.12329	0	2.74767	0.0170871	0	0	9.22704	2.02083	0	0	1204.43	0	0	0	100.919	0.295125	0	0	0	0	20.0224	146.078	31.2248	22.6445	3998.7	0	0	0	0	0	0	0	0	0
111.5	0	56.3484	15.7171	78.5276	2.61162	8.80877	260.841	1573.98	54.9692	0	36.9383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144.99	875.304	0	16.3923	0.101863	0	0	20.5417	1.11155	0	2.71736	0.0169003	0	0	9.12527	1.99971	0	0	1204.43	0	0	0	100.919	0.295154	0	0	0	0	20.0289	146.066	31.2286	22.6145	3998.7	0	0	0	0	0	0	0	0	0
112	0	56.3483	15.7261	78.5496	2.61318	8.80958	257.962	1576.86	55.0699	0	36.9574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143.389	876.905	0	16.4223	0.102059	0	0	20.5523	1.09991	0	2.68737	0.0167155	0	0	9.02456	1.97877	0	0	1204.43	0	0	0	100.919	0.295183	0	0	0	0	20.0352	146.054	31.2323	22.5848	3998.7	0	0	0	0	0	0	0	0	0
112.5	0	56.3483	15.7349	78.5715	2.61473	8.81038	255.114	1579.71	55.1696	0	36.9762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141.806	878.489	0	16.452	0.102254	0	0	20.5628	1.08838	0	2.65769	0.0165324	0	0	8.92491	1.95803	0	0	1204.43	0	0	0	100.919	0.295211	0	0	0	0	20.0415	146.043	31.2359	22.5555	3998.7	0	0	0	0	0	0	0	0	0
113	0	56.3483	15.7437	78.5931	2.61625	8.81117	252.295	1582.53	55.2682	0	36.9948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140.239	880.057	0	16.4813	0.102446	0	0	20.5731	1.07696	0	2.62833	0.0163513	0	0	8.82631	1.93748	0	0	1204.43	0	0	0	100.919	0.295238	0	0	0	0	20.0476	146.032	31.2395	22.5266	3998.7	0	0	0	0	0	0	0	0	0
113.5	0	56.3482	15.7524	78.6147	2.61775	8.81194	249.506	1585.32	55.3659	0	37.0131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138.688	881.608	0	16.5104	0.102636	0	0	20.5833	1.06564	0	2.59927	0.016172	0	0	8.72874	1.91712	0	0	1204.43	0	0	0	100.919	0.295266	0	0	0	0	20.0536	146.021	31.243	22.4981	3998.7	0	0	0	0	0	0	0	0	0
114	0	56.3482	15.7609	78.636	2.61923	8.81269	246.746	1588.08	55.4624	0	37.0313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137.154	883.143	0	16.5392	0.102824	0	0	20.5933	1.05442	0	2.57052	0.0159946	0	0	8.63219	1.89695	0	0	1204.43	0	0	0	100.919	0.295292	0	0	0	0	20.0595	146.01	31.2464	22.4699	3998.7	0	0	0	0	0	0	0	0	0
114.5	0	56.3481	15.7693	78.6572	2.6207	8.81344	244.016	1590.82	55.558	0	37.0491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135.636	884.661	0	16.5676	0.103011	0	0	20.6032	1.04331	0	2.54207	0.015819	0	0	8.53667	1.87697	0	0	1204.43	0	0	0	100.919	0.295318	0	0	0	0	20.0653	145.999	31.2498	22.4421	3998.7	0	0	0	0	0	0	0	0	0
115	0	56.3481	15.7777	78.6783	2.62214	8.81417	241.314	1593.52	55.6526	0	37.0668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134.135	886.164	0	16.5958	0.103195	0	0	20.613	1.03231	0	2.51392	0.0156452	0	0	8.44215	1.85717	0	0	1204.43	0	0	0	100.919	0.295344	0	0	0	0	20.071	145.989	31.2531	22.4147	3998.7	0	0	0	0	0	0	0	0	0
115.5	0	56.3481	15.7859	78.6991	2.62357	8.81489	238.641	1596.2	55.7461	0	37.0842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132.649	887.65	0	16.6236	0.103377	0	0	20.6227	1.0214	0	2.48607	0.0154732	0	0	8.34863	1.83755	0	0	1204.43	0	0	0	100.919	0.295369	0	0	0	0	20.0766	145.979	31.2563	22.3876	3998.7	0	0	0	0	0	0	0	0	0
116	0	56.348	15.794	78.7199	2.62498	8.81559	235.996	1598.84	55.8387	0	37.1014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131.178	889.121	0	16.6512	0.103557	0	0	20.6322	1.0106	0	2.45851	0.015303	0	0	8.2561	1.81812	0	0	1204.43	0	0	0	100.919	0.295394	0	0	0	0	20.0821	145.969	31.2595	22.3609	3998.7	0	0	0	0	0	0	0	0	0
116.5	0	56.348	15.802	78.7404	2.62637	8.81628	233.379	1601.46	55.9303	0	37.1184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129.723	890.577	0	16.6785	0.103736	0	0	20.6416	0.999902	0	2.43125	0.0151346	0	0	8.16455	1.79887	0	0	1204.43	0	0	0	100.919	0.295418	0	0	0	0	20.0875	145.959	31.2626	22.3345	3998.7	0	0	0	0	0	0	0	0	0
117	0	56.3479	15.8099	78.7608	2.62775	8.81696	230.79	1604.06	56.0209	0	37.1352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128.284	892.017	0	16.7054	0.103912	0	0	20.6509	0.989304	0	2.40427	0.0149679	0	0	8.07397	1.77981	0	0	1204.43	0	0	0	100.919	0.295442	0	0	0	0	20.0928	145.949	31.2657	22.3084	3998.7	0	0	0	0	0	0	0	0	0
117.5	0	56.3479	15.8177	78.7811	2.62911	8.81763	228.228	1606.62	56.1106	0	37.1517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126.86	893.442	0	16.7321	0.104087	0	0	20.6601	0.978805	0	2.37758	0.0148029	0	0	7.98435	1.76092	0	0	1204.43	0	0	0	100.919	0.295465	0	0	0	0	20.098	145.939	31.2687	22.2827	3998.7	0	0	0	0	0	0	0	0	0
118	0	56.3478	15.8253	78.8011	2.63045	8.81828	225.694	1609.16	56.1993	0	37.168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125.451	894.851	0	16.7585	0.104259	0	0	20.6691	0.968406	0	2.35118	0.0146396	0	0	7.89569	1.74222	0	0	1204.43	0	0	0	100.919	0.295488	0	0	0	0	20.1031	145.93	31.2717	22.2573	3998.7	0	0	0	0	0	0	0	0	0
118.5	0	56.3478	15.8329	78.821	2.63177	8.81893	223.186	1611.67	56.2871	0	37.1842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124.057	896.246	0	16.7847	0.10443	0	0	20.678	0.958107	0	2.32505	0.0144781	0	0	7.80796	1.72369	0	0	1204.43	0	0	0	100.919	0.295511	0	0	0	0	20.1081	145.921	31.2746	22.2323	3998.7	0	0	0	0	0	0	0	0	0
119	0	56.3477	15.8404	78.8408	2.63308	8.81956	220.705	1614.15	56.3739	0	37.2001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122.678	897.626	0	16.8105	0.104599	0	0	20.6869	0.947905	0	2.29921	0.0143182	0	0	7.72117	1.70534	0	0	1204.43	0	0	0	100.919	0.295533	0	0	0	0	20.113	145.912	31.2774	22.2076	3998.7	0	0	0	0	0	0	0	0	0
119.5	0	56.3477	15.8478	78.8604	2.63437	8.82018	218.251	1616.61	56.4598	0	37.2158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121.314	898.991	0	16.8361	0.104766	0	0	20.6956	0.937802	0	2.27364	0.0141601	0	0	7.63531	1.68716	0	0	1204.43	0	0	0	100.919	0.295555	0	0	0	0	20.1179	145.903	31.2803	22.1831	3998.7	0	0	0	0	0	0	0	0	0
120	0	56.3476	15.8551	78.8798	2.63564	8.82079	215.823	1619.04	56.5448	0	37.2313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119.964	900.341	0	16.8614	0.104931	0	0	20.7041	0.927795	0	2.24834	0.0140035	0	0	7.55036	1.66916	0	0	1204.43	0	0	0	100.919	0.295576	0	0	0	0	20.1226	145.894	31.283	22.159	3998.7	0	0	0	0	0	0	0	0	0
120.5	0	56.3476	15.8623	78.8991	2.6369	8.82139	213.421	1621.45	56.6289	0	37.2466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118.629	901.678	0	16.8864	0.105095	0	0	20.7126	0.917885	0	2.22331	0.0138486	0	0	7.46632	1.65134	0	0	1204.43	0	0	0	100.919	0.295597	0	0	0	0	20.1273	145.885	31.2857	22.1352	3998.7	0	0	0	0	0	0	0	0	0
121	0	56.3475	15.8694	78.9183	2.63814	8.82198	211.044	1623.83	56.7121	0	37.2617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117.307	902.999	0	16.9112	0.105256	0	0	20.721	0.908071	0	2.19855	0.0136954	0	0	7.38317	1.63368	0	0	1204.43	0	0	0	100.918	0.295618	0	0	0	0	20.1319	145.877	31.2884	22.1118	3998.7	0	0	0	0	0	0	0	0	0
121.5	0	56.3475	15.8764	78.9372	2.63936	8.82256	208.693	1626.18	56.7944	0	37.2766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	904.307	0	16.9357	0.105416	0	0	20.7293	0.898352	0	2.17406	0.0135437	0	0	7.30092	1.6162	0	0	1204.43	0	0	0	100.918	0.295638	0	0	0	0	20.1364	145.868	31.291	22.0886	3998.7	0	0	0	0	0	0	0	0	0
122	0	56.3474	15.8833	78.956	2.64058	8.82312	206.367	1628.51	56.8758	0	37.2914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114.708	905.601	0	16.96	0.105574	0	0	20.7374	0.888727	0	2.14982	0.0133937	0	0	7.21955	1.59888	0	0	1204.43	0	0	0	100.918	0.295658	0	0	0	0	20.1408	145.86	31.2935	22.0657	3998.7	0	0	0	0	0	0	0	0	0
122.5	0	56.3474	15.8902	78.9747	2.64177	8.82368	204.066	1630.81	56.9564	0	37.3059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113.428	906.881	0	16.9839	0.105731	0	0	20.7455	0.879196	0	2.12585	0.0132452	0	0	7.13905	1.58174	0	0	1204.43	0	0	0	100.918	0.295678	0	0	0	0	20.1452	145.852	31.296	22.0431	3998.7	0	0	0	0	0	0	0	0	0
123	0	56.3473	15.8969	78.9932	2.64295	8.82423	201.79	1633.09	57.0361	0	37.3203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112.163	908.147	0	17.0077	0.105886	0	0	20.7534	0.869758	0	2.10213	0.0130983	0	0	7.05941	1.56476	0	0	1204.43	0	0	0	100.918	0.295697	0	0	0	0	20.1495	145.844	31.2985	22.0208	3998.7	0	0	0	0	0	0	0	0	0
123.5	0	56.3473	15.9035	79.0115	2.64412	8.82477	199.538	1635.35	57.1149	0	37.3345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110.911	909.4	0	17.0311	0.106039	0	0	20.7613	0.860412	0	2.07867	0.012953	0	0	6.98064	1.54795	0	0	1204.43	0	0	0	100.918	0.295716	0	0	0	0	20.1537	145.836	31.3009	21.9987	3998.7	0	0	0	0	0	0	0	0	0
124	0	56.3472	15.9101	79.0297	2.64527	8.8253	197.311	1637.58	57.1929	0	37.3484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109.673	910.639	0	17.0543	0.10619	0	0	20.769	0.851158	0	2.05547	0.0128092	0	0	6.9027	1.5313	0	0	1204.43	0	0	0	100.918	0.295735	0	0	0	0	20.1578	145.829	31.3033	21.977	3998.7	0	0	0	0	0	0	0	0	0
124.5	0	56.3472	15.9166	79.0477	2.6464	8.82582	195.107	1639.79	57.27	0	37.3623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108.448	911.865	0	17.0773	0.10634	0	0	20.7767	0.841995	0	2.03251	0.0126669	0	0	6.82561	1.51482	0	0	1204.43	0	0	0	100.918	0.295753	0	0	0	0	20.1618	145.821	31.3056	21.9555	3998.7	0	0	0	0	0	0	0	0	0
125	0	56.3471	15.923	79.0656	2.64753	8.82633	192.927	1641.97	57.3464	0	37.3759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107.236	913.077	0	17.1	0.106488	0	0	20.7843	0.832923	0	2.0098	0.0125261	0	0	6.74935	1.4985	0	0	1204.43	0	0	0	100.918	0.295771	0	0	0	0	20.1658	145.814	31.3079	21.9343	3998.7	0	0	0	0	0	0	0	0	0
125.5	0	56.3471	15.9293	79.0833	2.64863	8.82683	190.771	1644.13	57.4219	0	37.3894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106.038	914.277	0	17.1225	0.106634	0	0	20.7917	0.82394	0	1.98733	0.0123869	0	0	6.67391	1.48234	0	0	1204.43	0	0	0	100.918	0.295788	0	0	0	0	20.1697	145.807	31.3101	21.9134	3998.7	0	0	0	0	0	0	0	0	0
126	0	56.347	15.9355	79.1009	2.64973	8.82732	188.638	1646.27	57.4965	0	37.4027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104.852	915.463	0	17.1447	0.106779	0	0	20.7991	0.815046	0	1.96511	0.0122491	0	0	6.59928	1.46634	0	0	1204.43	0	0	0	100.918	0.295806	0	0	0	0	20.1736	145.799	31.3123	21.8927	3998.7	0	0	0	0	0	0	0	0	0
126.5	0	56.3469	15.9417	79.1183	2.65081	8.82781	186.528	1648.38	57.5704	0	37.4158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103.679	916.637	0	17.1667	0.106923	0	0	20.8063	0.80624	0	1.94312	0.0121127	0	0	6.52546	1.4505	0	0	1204.43	0	0	0	100.918	0.295823	0	0	0	0	20.1773	145.792	31.3145	21.8723	3998.7	0	0	0	0	0	0	0	0	0
127	0	56.3469	15.9477	79.1356	2.65187	8.82828	184.44	1650.47	57.6435	0	37.4288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102.519	917.798	0	17.1885	0.107064	0	0	20.8135	0.797522	0	1.92138	0.0119779	0	0	6.45244	1.43482	0	0	1204.43	0	0	0	100.918	0.295839	0	0	0	0	20.181	145.786	31.3166	21.8522	3998.7	0	0	0	0	0	0	0	0	0
127.5	0	56.3468	15.9537	79.1527	2.65293	8.82875	182.376	1652.54	57.7158	0	37.4416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101.371	918.947	0	17.21	0.107204	0	0	20.8206	0.788891	0	1.89987	0.0118444	0	0	6.38021	1.41929	0	0	1204.43	0	0	0	100.918	0.295856	0	0	0	0	20.1847	145.779	31.3187	21.8323	3998.7	0	0	0	0	0	0	0	0	0
128	0	56.3468	15.9596	79.1697	2.65397	8.82921	180.334	1654.58	57.7873	0	37.4542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.236	920.083	0	17.2313	0.107343	0	0	20.8276	0.780346	0	1.87859	0.0117124	0	0	6.30876	1.40392	0	0	1204.43	0	0	0	100.918	0.295872	0	0	0	0	20.1882	145.772	31.3208	21.8126	3998.7	0	0	0	0	0	0	0	0	0
128.5	0	56.3467	15.9655	79.1865	2.65499	8.82966	178.313	1656.61	57.858	0	37.4667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.1127	921.207	0	17.2524	0.10748	0	0	20.8345	0.771886	0	1.85754	0.0115818	0	0	6.23809	1.3887	0	0	1204.43	0	0	0	100.918	0.295888	0	0	0	0	20.1918	145.766	31.3228	21.7932	3998.7	0	0	0	0	0	0	0	0	0
129	0	56.3467	15.9712	79.2032	2.65601	8.8301	176.315	1658.61	57.928	0	37.4791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98.0019	922.318	0	17.2732	0.107616	0	0	20.8414	0.763512	0	1.83673	0.0114527	0	0	6.16818	1.37364	0	0	1204.43	0	0	0	100.918	0.295903	0	0	0	0	20.1952	145.759	31.3248	21.7741	3998.7	0	0	0	0	0	0	0	0	0
129.5	0	56.3466	15.9769	79.2197	2.65701	8.83054	174.339	1660.59	57.9972	0	37.4912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96.9032	923.418	0	17.2938	0.10775	0	0	20.8481	0.755222	0	1.81614	0.0113248	0	0	6.09903	1.35872	0	0	1204.43	0	0	0	100.918	0.295918	0	0	0	0	20.1986	145.753	31.3267	21.7552	3998.7	0	0	0	0	0	0	0	0	0
130	0	56.3466	15.9825	79.236	2.65799	8.83096	172.384	1662.55	58.0656	0	37.5033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95.8164	924.506	0	17.3142	0.107882	0	0	20.8547	0.747015	0	1.79577	0.0111984	0	0	6.03064	1.34396	0	0	1204.43	0	0	0	100.918	0.295933	0	0	0	0	20.2019	145.747	31.3286	21.7365	3998.7	0	0	0	0	0	0	0	0	0
130.5	0	56.3465	15.9881	79.2523	2.65897	8.83138	170.45	1664.48	58.1333	0	37.5151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.7414	925.581	0	17.3343	0.108013	0	0	20.8613	0.738891	0	1.77562	0.0110733	0	0	5.96299	1.32934	0	0	1204.43	0	0	0	100.918	0.295948	0	0	0	0	20.2052	145.74	31.3305	21.718	3998.7	0	0	0	0	0	0	0	0	0
131	0	56.3464	15.9935	79.2683	2.65993	8.8318	168.537	1666.4	58.2003	0	37.5268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93.6782	926.646	0	17.3543	0.108143	0	0	20.8678	0.730849	0	1.75569	0.0109496	0	0	5.89607	1.31488	0	0	1204.43	0	0	0	100.918	0.295962	0	0	0	0	20.2084	145.734	31.3323	21.6998	3998.7	0	0	0	0	0	0	0	0	0
