Time	AMP.ParticleNumber	CDK5.ParticleNumber	CK1.ParticleNumber	CK1P.ParticleNumber	CK1P_PP2B.ParticleNumber	Ca.ParticleNumber	D.ParticleNumber	D137.ParticleNumber	D137_CDK5.ParticleNumber	D137_PKA.ParticleNumber	D137_PP2C.ParticleNumber	D34.ParticleNumber	D34:137.ParticleNumber	D34:137_CDK5.ParticleNumber	D34:137_PP2B.ParticleNumber	D34:137_PP2C.ParticleNumber	D34:75.ParticleNumber	D34:75:137.ParticleNumber	D34:75:137_PP2A.ParticleNumber	D34:75:137_PP2ACa.ParticleNumber	D34:75:137_PP2AP.ParticleNumber	D34:75:137_PP2APCa.ParticleNumber	D34:75:137_PP2B.ParticleNumber	D34:75:137_PP2C.ParticleNumber	D34:75_CK1.ParticleNumber	D34:75_PP2A.ParticleNumber	D34:75_PP2ACa.ParticleNumber	D34:75_PP2AP.ParticleNumber	D34:75_PP2APCa.ParticleNumber	D34:75_PP2B.ParticleNumber	D34_CDK5.ParticleNumber	D34_CK1.ParticleNumber	D34_PP2B.ParticleNumber	D75.ParticleNumber	D75:137.ParticleNumber	D75:137_PKA.ParticleNumber	D75:137_PP2A.ParticleNumber	D75:137_PP2ACa.ParticleNumber	D75:137_PP2AP.ParticleNumber	D75:137_PP2APCa.ParticleNumber	D75:137_PP2C.ParticleNumber	D75_CK1.ParticleNumber	D75_PKA.ParticleNumber	D75_PP2A.ParticleNumber	D75_PP2ACa.ParticleNumber	D75_PP2AP.ParticleNumber	D75_PP2APCa.ParticleNumber	D_CDK5.ParticleNumber	D_CK1.ParticleNumber	D_PKA.ParticleNumber	Empty.ParticleNumber	PDE.ParticleNumber	PDEP.ParticleNumber	PDE_PKA.ParticleNumber	PKA.ParticleNumber	PP2A.ParticleNumber	PP2ACa.ParticleNumber	PP2ACa_PKA.ParticleNumber	PP2AP.ParticleNumber	PP2APCa.ParticleNumber	PP2A_PKA.ParticleNumber	PP2B.ParticleNumber	PP2Binactive.ParticleNumber	PP2BinactiveCa2.ParticleNumber	PP2C.ParticleNumber	R2C2.ParticleNumber	cAMP.ParticleNumber	cAMP2_R2C2.ParticleNumber	cAMP3_R2C2.ParticleNumber	cAMP4_R2.ParticleNumber	cAMP4_R2C.ParticleNumber	cAMP4_R2C2.ParticleNumber	cAMP_PDE.ParticleNumber	cAMP_PDEP.ParticleNumber	cAMP_R2C2.ParticleNumber
153.5	0	56	15	72	2	14	1625	227	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	908	121	0	2	0	0	0	10	3	0	24	0	0	0	62	8	0	0	1204	0	0	0	94	0	0	0	0	0	15	149	34	63	3999	0	0	0	0	0	0	0	0	0
154	0	57	9	76	0	13	1617	216	6	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	934	115	0	4	0	0	0	4	6	0	19	0	0	0	57	9	0	0	1204	0	0	0	97	0	0	0	0	0	15	150	35	64	3999	0	0	0	0	0	0	0	0	0
154.5	0	58	16	67	2	7	1639	201	7	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	928	119	0	1	0	0	0	4	6	0	15	0	0	0	55	9	0	0	1204	0	0	0	103	1	0	0	0	0	18	154	26	61	3999	0	0	0	0	0	0	0	0	0
155	0	57	17	63	5	9	1640	208	8	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	917	117	0	3	0	0	0	5	2	0	16	0	0	0	55	13	0	0	1204	0	0	0	101	0	0	0	0	0	15	153	27	60	3999	0	0	0	0	0	0	0	0	0
155.5	0	69	14	63	1	10	1636	226	4	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	906	115	0	1	0	0	0	8	9	0	22	0	0	0	47	13	0	0	1204	0	0	0	97	0	0	0	0	0	20	154	25	60	3999	0	0	0	0	0	0	0	0	0
156	0	63	11	62	2	5	1626	227	7	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	918	113	0	3	0	0	0	2	11	0	17	0	0	0	50	14	0	0	1204	0	0	0	100	0	0	0	0	0	20	149	29	67	3999	0	0	0	0	0	0	0	0	0
156.5	0	58	15	61	2	8	1613	229	13	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	936	113	0	2	0	0	0	2	12	0	12	0	0	0	49	10	0	0	1204	0	0	0	106	0	0	0	0	0	19	154	25	70	3999	0	0	0	0	0	0	0	0	0
157	0	54	14	64	2	9	1614	218	9	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	932	113	0	6	0	0	0	5	10	0	14	0	0	0	57	10	0	0	1204	0	0	0	100	0	0	0	0	0	18	153	27	64	3999	0	0	0	0	0	0	0	0	0
157.5	0	52	7	78	1	7	1620	202	14	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	946	109	0	0	0	0	0	10	4	0	17	0	0	0	54	10	0	0	1204	0	0	0	103	0	0	0	0	0	20	149	30	57	3999	0	0	0	0	0	0	0	0	0
158	0	51	14	72	5	6	1645	194	4	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	922	117	0	4	0	0	0	4	5	0	21	0	0	0	65	4	0	0	1204	0	0	0	95	0	0	0	0	0	19	151	25	62	3999	0	0	0	0	0	0	0	0	0
158.5	0	55	13	74	1	8	1642	196	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	940	112	0	1	0	0	0	4	1	0	18	0	0	0	56	11	0	0	1204	0	0	0	101	0	0	0	0	0	20	149	30	67	3999	0	0	0	0	0	0	0	0	0
159	0	66	14	67	4	7	1651	191	6	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	942	105	0	1	0	0	0	6	3	0	23	0	0	0	48	12	0	0	1204	0	0	0	95	1	0	0	0	0	18	150	28	63	3999	0	0	0	0	0	0	0	0	0
159.5	0	53	13	69	3	8	1617	198	4	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	966	105	0	3	0	0	0	2	8	0	15	0	0	0	63	7	0	0	1204	0	0	0	102	0	0	0	0	0	20	153	24	67	3999	0	0	0	0	0	0	0	0	0
160	0	62	13	72	1	12	1638	206	5	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	943	98	0	4	0	0	0	4	7	0	28	0	0	0	53	7	0	0	1204	0	0	0	88	0	0	0	0	0	20	153	26	70	3999	0	0	0	0	0	0	0	0	0
160.5	0	58	16	72	0	8	1653	201	8	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	935	103	0	2	0	0	0	7	2	0	17	0	0	0	54	10	0	0	1204	0	0	0	101	0	0	0	0	0	23	152	25	66	3999	0	0	0	0	0	0	0	0	0
161	0	57	13	63	6	5	1658	201	7	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	909	106	0	0	0	0	0	10	3	0	21	0	0	0	56	15	0	0	1204	0	0	0	99	0	0	0	0	0	16	150	28	57	3999	0	0	0	0	0	0	0	0	0
161.5	0	48	11	74	2	9	1668	199	7	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910	105	0	2	0	0	0	4	6	0	15	0	0	0	65	7	0	0	1204	0	0	0	103	0	0	0	0	0	23	152	23	65	3999	0	0	0	0	0	0	0	0	0
162	0	51	10	75	2	10	1692	193	4	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	912	90	0	1	0	0	0	10	5	0	13	0	0	0	65	8	0	0	1204	0	0	0	106	0	0	0	0	0	22	153	23	64	3999	0	0	0	0	0	0	0	0	0
162.5	0	53	17	73	1	13	1703	185	9	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	915	88	0	1	0	0	0	7	3	0	11	0	0	0	58	6	0	0	1204	0	0	0	108	0	0	0	0	0	22	155	22	60	3999	0	0	0	0	0	0	0	0	0
163	0	46	14	73	1	6	1701	193	9	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	908	81	0	4	0	0	0	4	7	0	15	0	0	0	65	5	0	0	1204	0	0	0	101	0	0	0	0	0	22	152	25	69	3999	0	0	0	0	0	0	0	0	0
163.5	0	48	14	76	1	11	1700	195	6	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	901	81	0	2	0	0	0	4	4	0	25	0	0	0	66	5	0	0	1204	0	0	0	93	0	0	0	0	0	23	153	23	66	3999	0	0	0	0	0	0	0	0	0
164	0	53	9	75	1	7	1710	179	9	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	905	85	0	1	0	0	0	8	6	0	17	0	0	0	58	9	0	0	1204	0	0	0	102	0	0	0	0	0	21	149	29	60	3999	0	0	0	0	0	0	0	0	0
164.5	0	59	9	78	3	11	1714	180	1	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	911	91	0	2	0	0	0	6	2	0	11	0	0	0	60	8	0	0	1204	0	0	0	107	0	0	0	0	0	18	149	30	61	3999	0	0	0	0	0	0	0	0	0
165	0	61	9	78	2	5	1718	162	5	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	916	91	0	3	0	0	0	3	3	0	20	0	0	0	54	8	0	0	1204	0	0	0	97	0	0	0	0	0	19	150	29	61	3999	0	0	0	0	0	0	0	0	0
165.5	0	64	10	80	1	11	1703	167	4	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	946	78	0	3	0	0	0	9	5	0	18	0	0	0	52	4	0	0	1204	0	0	0	99	0	0	0	0	0	21	156	22	61	3999	0	0	0	0	0	0	0	0	0
166	0	67	13	70	5	8	1711	164	2	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	942	84	0	3	0	0	0	2	2	0	17	0	0	0	51	10	0	0	1204	0	0	0	99	1	0	0	0	0	16	153	26	67	3999	0	0	0	0	0	0	0	0	0
166.5	0	63	14	69	3	7	1699	173	4	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	936	80	0	2	0	0	0	6	4	0	22	0	0	0	53	10	0	0	1204	0	0	0	96	0	0	0	0	0	19	154	24	64	3999	0	0	0	0	0	0	0	0	0
167	0	63	10	66	2	7	1680	181	6	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	940	84	0	1	0	0	0	7	7	0	18	0	0	0	51	15	0	0	1204	0	0	0	101	0	0	0	0	0	19	153	26	64	3999	0	0	0	0	0	0	0	0	0
167.5	0	57	23	58	4	14	1666	193	6	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	943	85	0	3	0	0	0	5	5	0	15	0	0	0	57	10	0	0	1204	0	0	0	102	0	0	0	0	0	18	157	21	64	3999	0	0	0	0	0	0	0	0	0
168	0	70	12	69	3	9	1666	194	7	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	944	93	0	2	0	0	0	4	7	0	17	0	0	0	43	9	0	0	1204	0	0	0	101	0	0	0	0	0	19	155	23	63	3999	0	0	0	0	0	0	0	0	0
168.5	0	54	15	72	0	5	1634	200	6	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	970	92	0	3	0	0	0	5	5	0	12	0	0	0	60	8	0	0	1204	0	0	0	105	0	0	0	0	0	22	154	24	71	3999	0	0	0	0	0	0	0	0	0
169	0	63	9	66	4	5	1632	200	4	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	967	91	0	0	0	0	0	5	10	0	18	0	0	0	53	11	0	0	1204	0	0	0	101	1	0	0	0	0	17	151	28	67	3999	0	0	0	0	0	0	0	0	0
169.5	0	52	12	67	2	12	1611	207	6	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	964	99	0	3	0	0	0	3	12	0	15	0	0	0	62	7	0	0	1204	0	0	0	102	0	0	0	0	0	15	151	32	67	3999	0	0	0	0	0	0	0	0	0
170	0	57	14	64	3	7	1624	206	9	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	949	95	0	1	0	0	0	7	8	0	20	0	0	0	54	11	0	0	1204	0	0	0	98	1	0	0	0	0	16	147	34	58	3999	0	0	0	0	0	0	0	0	0
170.5	0	59	14	65	1	6	1590	221	6	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	981	97	0	0	0	0	0	3	3	0	18	0	0	0	55	17	0	0	1204	0	0	0	102	0	0	0	0	0	18	148	33	69	3999	0	0	0	0	0	0	0	0	0
171	0	59	10	72	0	7	1583	221	9	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	975	102	0	1	0	0	0	4	8	0	20	0	0	0	52	10	0	0	1204	0	0	0	99	0	0	0	0	0	16	144	40	62	3999	0	0	0	0	0	0	0	0	0
171.5	0	58	10	72	4	5	1612	222	9	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	952	99	0	2	0	0	0	5	6	0	24	0	0	0	53	8	0	0	1204	0	0	0	94	0	0	0	0	0	13	141	42	68	3999	0	0	0	0	0	0	0	0	0
172	0	50	11	76	2	8	1613	207	8	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	955	101	0	1	0	0	0	5	6	0	23	0	0	0	62	5	0	0	1204	0	0	0	96	0	0	0	0	0	16	147	35	62	3999	0	0	0	0	0	0	0	0	0
172.5	0	60	9	77	2	7	1612	207	3	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	972	103	0	1	0	0	0	5	4	0	15	0	0	0	57	8	0	0	1204	0	0	0	104	0	0	0	0	0	17	148	33	63	3999	0	0	0	0	0	0	0	0	0
173	0	47	9	78	2	8	1612	198	8	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	967	97	0	1	0	0	0	6	5	0	23	0	0	0	65	6	0	0	1204	0	0	0	96	0	0	0	0	0	19	153	26	63	3999	0	0	0	0	0	0	0	0	0
173.5	0	61	10	76	2	8	1605	194	7	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1006	93	0	2	0	0	0	5	1	0	14	0	0	0	52	11	0	0	1204	0	0	0	104	0	0	0	0	0	21	155	22	66	3999	0	0	0	0	0	0	0	0	0
174	0	51	13	72	2	12	1628	186	8	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	968	91	0	0	0	0	0	7	6	0	27	0	0	0	61	7	0	0	1204	0	0	0	93	0	0	0	0	0	14	150	34	63	3999	0	0	0	0	0	0	0	0	0
174.5	0	63	11	75	1	9	1622	188	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	986	98	0	2	0	0	0	3	4	0	23	0	0	0	55	9	0	0	1204	0	0	0	95	0	0	0	0	0	14	145	40	70	3999	0	0	0	0	0	0	0	0	0
175	0	65	9	72	1	9	1627	180	4	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	995	92	0	5	0	0	0	2	8	0	12	0	0	0	51	10	0	0	1204	0	0	0	103	0	0	0	0	0	17	149	33	65	3999	0	0	0	0	0	0	0	0	0
175.5	0	56	11	69	5	8	1601	185	7	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	997	101	0	3	0	0	0	2	4	0	21	0	0	0	57	11	0	0	1204	0	0	0	95	1	0	0	0	0	15	149	31	68	3999	0	0	0	0	0	0	0	0	0
176	0	59	10	70	1	6	1607	192	9	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	981	105	0	3	0	0	0	5	9	0	21	0	0	0	52	10	0	0	1204	0	0	0	95	1	0	0	0	0	17	150	32	70	3999	0	0	0	0	0	0	0	0	0
176.5	0	59	16	69	3	5	1631	172	7	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	977	106	0	1	0	0	0	9	6	0	17	0	0	0	54	6	0	0	1204	0	0	0	101	1	0	0	0	0	13	147	37	58	3999	0	0	0	0	0	0	0	0	0
177	0	55	9	76	2	15	1648	179	5	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	958	107	0	0	0	0	0	7	5	0	15	0	0	0	60	8	0	0	1204	0	0	0	103	2	0	0	0	0	16	153	29	66	3999	0	0	0	0	0	0	0	0	0
177.5	0	62	13	66	4	11	1655	181	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	947	109	0	0	0	0	0	7	6	0	19	0	0	0	52	11	0	0	1204	0	0	0	99	2	0	0	0	0	19	152	25	67	3999	0	0	0	0	0	0	0	0	0
178	0	60	13	62	5	7	1650	178	7	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	954	96	0	2	0	0	0	8	7	0	19	0	0	0	53	13	0	0	1204	0	0	0	98	1	0	0	0	0	19	151	25	60	3999	0	0	0	0	0	0	0	0	0
178.5	0	43	19	66	1	7	1620	192	4	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	967	96	0	0	0	0	0	6	5	0	18	0	0	0	73	9	0	0	1204	0	0	0	101	1	0	0	0	0	21	147	31	65	3999	0	0	0	0	0	0	0	0	0
179	0	49	18	62	2	11	1618	198	3	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	964	97	0	2	0	0	0	5	6	0	15	0	0	0	68	12	0	0	1204	0	0	0	102	1	0	0	0	0	24	153	21	64	3999	0	0	0	0	0	0	0	0	0
179.5	0	60	16	61	2	10	1612	204	5	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	964	101	0	3	0	0	0	2	6	0	24	0	0	0	55	15	0	0	1204	0	0	0	93	0	0	0	0	0	21	151	26	70	3999	0	0	0	0	0	0	0	0	0
180	0	55	16	60	1	8	1613	197	11	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	962	104	0	2	0	0	0	4	10	0	14	0	0	0	54	13	0	0	1204	0	0	0	104	0	0	0	0	0	19	147	33	61	3999	0	0	0	0	0	0	0	0	0
180.5	0	53	10	66	1	3	1595	196	15	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	972	110	0	2	0	0	0	11	10	0	19	0	0	0	52	13	0	0	1204	0	0	0	99	0	0	0	0	0	23	150	26	65	3999	0	0	0	0	0	0	0	0	0
181	0	55	13	62	4	9	1597	211	6	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	955	114	0	3	0	0	0	7	10	0	15	0	0	0	59	11	0	0	1204	0	0	0	102	0	0	0	0	0	20	151	25	62	3999	0	0	0	0	0	0	0	0	0
181.5	0	53	12	60	4	4	1604	207	8	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	938	123	0	2	0	0	0	4	8	0	18	0	0	0	59	16	0	0	1204	0	0	0	100	0	0	0	0	0	20	151	25	64	3999	0	0	0	0	0	0	0	0	0
182	0	64	16	66	0	5	1627	226	11	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	919	112	0	1	0	0	0	9	9	0	26	0	0	0	45	9	0	0	1204	0	0	0	93	0	0	0	0	0	17	148	35	66	3999	0	0	0	0	0	0	0	0	0
182.5	0	51	19	62	1	5	1615	229	8	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	907	120	0	1	0	0	0	6	4	0	19	0	0	0	61	14	0	0	1204	0	0	0	100	0	0	0	0	0	21	149	29	59	3999	0	0	0	0	0	0	0	0	0
183	0	53	16	64	2	7	1599	232	8	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	924	126	0	2	0	0	0	6	9	0	20	0	0	0	59	9	0	0	1204	0	0	0	98	0	0	0	0	0	21	149	28	69	3999	0	0	0	0	0	0	0	0	0
183.5	0	56	13	71	2	12	1629	216	9	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	906	139	0	3	0	0	0	4	7	0	11	0	0	0	55	7	0	0	1204	0	0	0	106	0	0	0	0	0	22	152	24	63	3999	0	0	0	0	0	0	0	0	0
184	0	47	13	74	0	5	1644	206	10	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	895	132	0	5	0	0	0	8	6	0	16	0	0	0	63	7	0	0	1204	0	0	0	99	0	0	0	0	0	23	149	28	65	3999	0	0	0	0	0	0	0	0	0
184.5	0	59	9	75	0	11	1660	211	5	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	876	142	0	0	0	0	0	3	6	0	23	0	0	0	56	10	0	0	1204	0	0	0	97	0	0	0	0	0	19	147	34	70	3999	0	0	0	0	0	0	0	0	0
185	0	58	10	77	0	11	1666	196	6	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	891	127	0	4	0	0	0	10	6	0	16	0	0	0	56	7	0	0	1204	0	0	0	100	0	0	0	0	0	22	146	32	56	3999	0	0	0	0	0	0	0	0	0
185.5	0	55	13	74	1	11	1645	206	2	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	907	130	0	2	0	0	0	7	6	0	15	0	0	0	63	6	0	0	1204	0	0	0	103	0	0	0	0	0	24	147	28	63	3999	0	0	0	0	0	0	0	0	0
186	0	57	11	67	4	5	1643	211	7	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	913	122	0	1	0	0	0	7	3	0	15	0	0	0	56	15	0	0	1204	0	0	0	103	1	0	0	0	0	21	145	30	67	3999	0	0	0	0	0	0	0	0	0
186.5	0	51	16	62	4	11	1651	199	8	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	901	124	0	2	0	0	0	6	6	0	14	0	0	0	61	12	0	0	1204	0	0	0	104	0	0	0	0	0	17	144	35	59	3999	0	0	0	0	0	0	0	0	0
187	0	59	14	68	0	10	1652	209	3	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	901	119	0	1	0	0	0	9	7	0	13	0	0	0	58	11	0	0	1204	0	0	0	106	0	0	0	0	0	25	149	26	55	3999	0	0	0	0	0	0	0	0	0
187.5	0	41	10	71	3	7	1661	210	7	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	877	116	0	1	0	0	0	4	6	0	25	0	0	0	72	10	0	0	1204	0	0	0	94	0	0	0	0	0	22	147	28	66	3999	0	0	0	0	0	0	0	0	0
188	0	61	11	71	3	7	1681	195	11	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	898	114	0	2	0	0	0	6	8	0	18	0	0	0	48	7	0	0	1204	0	0	0	100	0	0	0	0	0	20	147	30	63	3999	0	0	0	0	0	0	0	0	0
188.5	0	49	7	65	5	9	1679	201	7	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	877	116	0	2	0	0	0	8	9	0	16	0	0	0	64	14	0	0	1204	0	0	0	102	0	0	0	0	0	18	148	29	66	3999	0	0	0	0	0	0	0	0	0
189	0	49	17	58	8	6	1685	197	7	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	881	121	0	2	0	0	0	5	5	0	9	0	0	0	64	12	0	0	1204	0	0	0	109	0	0	0	0	0	14	150	28	64	3999	0	0	0	0	0	0	0	0	0
189.5	0	62	15	62	3	9	1664	201	1	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	903	119	0	4	0	0	0	6	4	0	12	0	0	0	57	16	0	0	1204	0	0	0	104	0	0	0	0	0	15	150	32	62	3999	0	0	0	0	0	0	0	0	0
190	0	56	11	64	2	8	1656	209	10	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	896	116	0	2	0	0	0	8	6	0	15	0	0	0	54	17	0	0	1204	0	0	0	103	0	0	0	0	0	18	150	30	62	3999	0	0	0	0	0	0	0	0	0
190.5	0	50	17	65	1	6	1640	227	8	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	901	109	0	2	0	0	0	8	4	0	18	0	0	0	62	13	0	0	1204	0	0	0	99	1	0	0	0	0	18	147	34	65	3999	0	0	0	0	0	0	0	0	0
191	0	64	17	65	1	8	1638	223	5	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	915	113	0	2	0	0	0	9	2	0	18	0	0	0	51	15	0	0	1204	0	0	0	100	0	0	0	0	0	19	153	27	63	3999	0	0	0	0	0	0	0	0	0
191.5	0	59	20	63	1	11	1635	221	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	914	121	0	2	0	0	0	7	4	0	16	0	0	0	55	12	0	0	1204	0	0	0	102	0	0	0	0	0	16	150	33	67	3999	0	0	0	0	0	0	0	0	0
192	0	53	14	66	2	7	1618	221	8	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	924	119	0	2	0	0	0	8	11	0	11	0	0	0	59	7	0	0	1204	0	0	0	107	0	0	0	0	0	18	149	31	61	3999	0	0	0	0	0	0	0	0	0
192.5	0	60	16	62	2	6	1621	225	6	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	916	123	0	1	0	0	0	4	7	0	17	1	0	0	54	13	0	0	1204	0	0	0	101	0	0	0	0	0	16	144	38	65	3999	0	0	0	0	0	0	0	0	0
193	0	55	9	60	4	10	1600	225	7	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	927	127	0	2	0	0	0	2	8	0	13	0	0	0	58	19	0	0	1204	0	0	0	104	1	0	0	0	0	17	148	31	67	3999	0	0	0	0	0	0	0	0	0
193.5	0	63	17	59	4	13	1637	214	5	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	903	135	0	3	0	0	0	4	9	0	16	0	0	0	52	11	0	0	1204	0	0	0	101	0	0	0	0	0	16	148	32	66	3999	0	0	0	0	0	0	0	0	0
