Time	AMP.ParticleNumber	CDK5.ParticleNumber	CK1.ParticleNumber	CK1P.ParticleNumber	CK1P_PP2B.ParticleNumber	Ca.ParticleNumber	D.ParticleNumber	D137.ParticleNumber	D137_CDK5.ParticleNumber	D137_PKA.ParticleNumber	D137_PP2C.ParticleNumber	D34.ParticleNumber	D34:137.ParticleNumber	D34:137_CDK5.ParticleNumber	D34:137_PP2B.ParticleNumber	D34:137_PP2C.ParticleNumber	D34:75.ParticleNumber	D34:75:137.ParticleNumber	D34:75:137_PP2A.ParticleNumber	D34:75:137_PP2ACa.ParticleNumber	D34:75:137_PP2AP.ParticleNumber	D34:75:137_PP2APCa.ParticleNumber	D34:75:137_PP2B.ParticleNumber	D34:75:137_PP2C.ParticleNumber	D34:75_CK1.ParticleNumber	D34:75_PP2A.ParticleNumber	D34:75_PP2ACa.ParticleNumber	D34:75_PP2AP.ParticleNumber	D34:75_PP2APCa.ParticleNumber	D34:75_PP2B.ParticleNumber	D34_CDK5.ParticleNumber	D34_CK1.ParticleNumber	D34_PP2B.ParticleNumber	D75.ParticleNumber	D75:137.ParticleNumber	D75:137_PKA.ParticleNumber	D75:137_PP2A.ParticleNumber	D75:137_PP2ACa.ParticleNumber	D75:137_PP2AP.ParticleNumber	D75:137_PP2APCa.ParticleNumber	D75:137_PP2C.ParticleNumber	D75_CK1.ParticleNumber	D75_PKA.ParticleNumber	D75_PP2A.ParticleNumber	D75_PP2ACa.ParticleNumber	D75_PP2AP.ParticleNumber	D75_PP2APCa.ParticleNumber	D_CDK5.ParticleNumber	D_CK1.ParticleNumber	D_PKA.ParticleNumber	Empty.ParticleNumber	PDE.ParticleNumber	PDEP.ParticleNumber	PDE_PKA.ParticleNumber	PKA.ParticleNumber	PP2A.ParticleNumber	PP2ACa.ParticleNumber	PP2ACa_PKA.ParticleNumber	PP2AP.ParticleNumber	PP2APCa.ParticleNumber	PP2A_PKA.ParticleNumber	PP2B.ParticleNumber	PP2Binactive.ParticleNumber	PP2BinactiveCa2.ParticleNumber	PP2C.ParticleNumber	R2C2.ParticleNumber	cAMP.ParticleNumber	cAMP2_R2C2.ParticleNumber	cAMP3_R2C2.ParticleNumber	cAMP4_R2.ParticleNumber	cAMP4_R2C.ParticleNumber	cAMP4_R2C2.ParticleNumber	cAMP_PDE.ParticleNumber	cAMP_PDEP.ParticleNumber	cAMP_R2C2.ParticleNumber
156.5	0	53	16	62	2	6	1548	244	4	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	937	148	0	6	0	0	0	9	8	0	15	0	0	0	63	12	0	0	1204	0	0	0	99	0	0	0	0	0	30	133	35	66	3999	0	0	0	0	0	0	0	0	0
157	0	53	14	62	2	16	1561	243	11	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	922	144	0	4	0	0	0	6	7	0	22	0	0	0	56	15	0	0	1204	0	0	0	94	0	0	0	0	0	28	136	34	66	3999	0	0	0	0	0	0	0	0	0
157.5	0	64	10	63	3	10	1558	253	5	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	932	150	0	1	0	0	0	4	9	0	14	0	0	0	51	15	0	0	1204	0	0	0	105	0	0	0	0	0	24	131	42	69	3999	0	0	0	0	0	0	0	0	0
158	0	49	14	61	4	11	1531	253	10	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	947	150	0	2	0	0	0	3	5	0	11	0	0	0	61	16	0	0	1204	0	0	0	107	0	0	0	0	0	25	135	36	67	3999	0	0	0	0	0	0	0	0	0
158.5	0	64	13	65	2	7	1543	253	7	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	945	138	0	4	0	0	0	10	5	0	13	0	0	0	49	15	0	0	1204	0	0	0	103	0	0	0	0	0	31	135	32	53	3999	0	0	0	0	0	0	0	0	0
159	0	58	15	62	6	13	1550	251	10	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	944	137	0	4	0	0	0	4	7	0	18	0	0	0	52	10	0	0	1204	0	0	0	98	0	0	0	0	0	25	135	34	64	3999	0	0	0	0	0	0	0	0	0
159.5	0	57	15	66	3	7	1563	248	12	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	926	136	0	3	0	0	0	9	2	0	19	0	0	0	51	14	0	0	1204	0	0	0	98	0	0	0	0	0	31	134	32	55	3999	0	0	0	0	0	0	0	0	0
160	0	54	12	70	0	8	1577	250	8	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	914	132	0	4	0	0	0	7	10	0	18	0	0	0	58	8	0	0	1204	0	0	0	98	0	0	0	0	0	32	130	38	60	3999	0	0	0	0	0	0	0	0	0
160.5	0	58	11	62	4	10	1569	254	7	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	920	137	0	4	0	0	0	3	8	0	14	0	0	0	55	15	0	0	1204	0	0	0	102	0	0	0	0	0	24	130	42	64	3999	0	0	0	0	0	0	0	0	0
161	0	57	20	53	4	10	1565	265	12	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	913	134	0	2	0	0	0	3	10	0	23	0	0	0	51	13	0	0	1204	0	0	0	95	0	0	0	0	0	28	133	35	69	3999	0	0	0	0	0	0	0	0	0
161.5	0	60	25	52	6	8	1584	266	14	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	908	126	0	0	0	0	0	8	10	0	20	0	0	0	46	7	0	0	1204	0	0	0	100	0	0	0	0	0	28	131	35	62	3999	0	0	0	0	0	0	0	0	0
162	0	57	13	57	1	8	1567	272	12	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	900	127	0	5	0	0	0	9	8	0	17	0	0	0	51	21	0	0	1204	0	0	0	98	0	0	0	0	0	32	132	35	61	3999	0	0	0	0	0	0	0	0	0
162.5	0	46	18	61	4	8	1575	252	11	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	904	141	0	2	0	0	0	7	3	0	11	0	0	0	63	14	0	0	1204	0	0	0	107	0	0	0	0	0	32	133	31	57	3999	0	0	0	0	0	0	0	0	0
163	0	59	15	66	3	4	1577	255	10	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	909	133	0	4	0	0	0	11	6	0	24	0	0	0	51	10	0	0	1204	0	0	0	92	0	0	0	0	0	39	137	21	60	3999	0	0	0	0	0	0	0	0	0
163.5	0	53	15	62	3	11	1585	246	13	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	911	139	0	3	0	0	0	6	9	0	13	0	0	0	54	11	0	0	1204	0	0	0	104	0	0	0	0	0	38	138	21	65	3999	0	0	0	0	0	0	0	0	0
164	0	68	21	54	5	12	1569	241	8	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	933	151	0	5	0	0	0	6	6	0	9	0	0	0	44	14	0	0	1204	0	0	0	106	0	0	0	0	0	31	134	30	61	3999	0	0	0	0	0	0	0	0	0
164.5	0	57	17	56	4	15	1570	247	5	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	902	149	0	3	0	0	0	12	11	0	20	0	0	0	58	12	0	0	1204	0	0	0	96	1	0	0	0	0	27	132	37	58	3999	0	0	0	0	0	0	0	0	0
165	0	58	16	59	4	15	1565	250	10	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	911	151	0	3	0	0	0	5	11	0	19	0	0	0	52	10	0	0	1204	0	0	0	97	1	0	0	0	0	25	132	39	63	3999	0	0	0	0	0	0	0	0	0
165.5	0	58	18	70	1	8	1585	265	6	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	886	147	0	3	0	0	0	5	5	0	22	0	0	0	56	6	0	0	1204	0	0	0	94	1	0	0	0	0	28	129	42	62	3999	0	0	0	0	0	0	0	0	0
166	0	60	20	65	3	16	1580	267	5	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	905	138	0	3	0	0	0	4	3	0	16	0	0	0	55	9	0	0	1204	0	0	0	100	1	0	0	0	0	23	131	43	62	3999	0	0	0	0	0	0	0	0	0
166.5	0	57	9	66	6	10	1581	266	5	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	905	127	0	3	1	0	0	7	9	0	18	0	0	0	58	10	0	0	1204	0	0	0	98	0	0	0	0	0	24	135	35	64	3999	0	0	0	0	0	0	0	0	0
167	0	62	12	67	2	10	1586	259	8	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	909	135	0	3	0	0	0	5	7	0	16	0	0	0	50	12	0	0	1204	0	0	0	100	1	0	0	0	0	22	134	42	66	3999	0	0	0	0	0	0	0	0	0
167.5	0	53	17	66	3	8	1591	246	10	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	909	140	0	3	0	0	0	3	3	0	13	0	0	0	57	11	0	0	1204	0	0	0	104	0	0	0	0	0	24	134	39	64	3999	0	0	0	0	0	0	0	0	0
168	0	64	12	61	4	11	1583	253	12	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	919	133	0	3	0	0	0	3	9	0	15	0	0	0	44	14	0	0	1204	0	0	0	102	0	0	0	0	0	21	135	40	66	3999	0	0	0	0	0	0	0	0	0
168.5	0	63	17	63	3	12	1559	257	4	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	940	125	0	4	0	0	0	6	7	0	20	0	0	0	53	10	0	0	1204	0	0	0	96	0	0	0	0	0	24	136	37	60	3999	0	0	0	0	0	0	0	0	0
169	0	57	18	62	3	10	1566	245	10	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	945	126	0	0	0	0	0	5	4	0	17	1	0	0	53	13	0	0	1204	0	0	0	102	0	0	0	0	0	24	138	35	61	3999	0	0	0	0	0	0	0	0	0
169.5	0	56	19	63	3	3	1576	239	10	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	933	132	0	2	0	0	0	9	3	0	16	1	0	0	54	12	0	0	1204	0	0	0	100	1	0	0	0	0	26	135	36	59	3999	0	0	0	0	0	0	0	0	0
170	0	54	8	68	3	11	1562	236	9	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	933	135	0	2	0	0	0	9	10	0	21	1	0	0	57	11	0	0	1204	0	0	0	95	1	0	0	0	0	23	136	38	58	3999	0	0	0	0	0	0	0	0	0
170.5	0	58	16	65	2	7	1597	234	9	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	912	136	0	1	0	0	0	11	7	0	23	0	0	0	53	10	0	0	1204	0	0	0	94	2	0	0	0	0	24	137	37	63	3999	0	0	0	0	0	0	0	0	0
171	0	54	12	71	3	10	1598	222	7	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	923	142	0	2	0	0	0	5	2	0	15	0	0	0	59	12	0	0	1204	0	0	0	102	1	0	0	0	0	18	133	46	63	3999	0	0	0	0	0	0	0	0	0
171.5	0	61	14	69	1	7	1621	211	7	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	919	132	0	1	0	0	0	7	5	0	21	0	0	0	52	11	0	0	1204	0	0	0	98	0	0	0	0	0	27	142	30	61	3999	0	0	0	0	0	0	0	0	0
172	0	64	18	68	1	6	1628	201	7	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	930	136	0	1	0	0	0	2	2	0	15	0	0	0	49	11	0	0	1204	0	0	0	104	0	0	0	0	0	24	139	36	61	3999	0	0	0	0	0	0	0	0	0
172.5	0	60	17	60	4	9	1643	207	12	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	907	134	0	5	0	0	0	6	6	0	13	0	0	0	48	13	0	0	1204	0	0	0	101	1	0	0	0	0	20	139	37	69	3999	0	0	0	0	0	0	0	0	0
173	0	47	17	62	4	6	1647	223	4	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	879	130	0	2	0	0	0	5	8	0	16	0	0	0	69	9	0	0	1204	0	0	0	102	0	0	0	0	0	26	144	26	68	3999	0	0	0	0	0	0	0	0	0
173.5	0	51	20	63	3	8	1638	219	1	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	885	132	0	5	0	0	0	7	3	0	19	0	0	0	68	11	0	0	1204	0	0	0	96	0	0	0	0	0	22	142	33	62	3999	0	0	0	0	0	0	0	0	0
174	0	58	16	58	5	10	1635	219	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	900	135	0	1	0	0	0	5	5	0	15	0	0	0	56	16	0	0	1204	0	0	0	104	0	0	0	0	0	20	146	29	69	3999	0	0	0	0	0	0	0	0	0
174.5	0	58	14	62	0	7	1646	210	11	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	888	136	0	1	0	0	0	4	10	0	13	0	0	0	51	14	0	0	1204	0	0	0	106	0	0	0	0	0	26	147	27	61	3999	0	0	0	0	0	0	0	0	0
175	0	56	13	64	2	6	1645	221	8	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	883	128	0	1	0	0	0	5	14	0	17	0	0	0	56	7	0	0	1204	0	0	0	102	0	0	0	0	0	24	147	27	61	3999	0	0	0	0	0	0	0	0	0
175.5	0	52	17	65	2	5	1629	220	8	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	888	134	0	2	0	0	0	4	5	0	26	0	0	0	60	11	0	0	1204	0	0	0	91	1	0	0	0	0	22	145	31	64	3999	0	0	0	0	0	0	0	0	0
176	0	50	13	65	2	10	1627	214	9	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	897	134	0	0	0	0	0	6	2	0	19	0	0	0	61	18	0	0	1204	0	0	0	100	1	0	0	0	0	22	149	27	62	3999	0	0	0	0	0	0	0	0	0
176.5	0	57	9	67	5	10	1650	202	9	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	890	139	0	1	0	0	0	4	7	0	15	1	0	0	54	12	0	0	1204	0	0	0	103	0	0	0	0	0	18	146	31	61	3999	0	0	0	0	0	0	0	0	0
177	0	56	15	68	4	12	1648	212	10	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	902	125	0	9	0	0	0	6	5	0	11	0	0	0	54	8	0	0	1204	0	0	0	100	0	0	0	0	0	18	144	34	65	3999	0	0	0	0	0	0	0	0	0
177.5	0	51	15	66	2	9	1630	215	9	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	894	131	0	2	0	0	0	7	6	0	22	0	0	0	60	11	0	0	1204	0	0	0	96	0	0	0	0	0	18	140	40	61	3999	0	0	0	0	0	0	0	0	0
178	0	45	11	66	1	12	1613	212	11	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	904	133	0	1	0	0	0	10	9	0	18	0	0	0	64	13	0	0	1204	0	0	0	101	0	0	0	0	0	25	150	24	59	3999	0	0	0	0	0	0	0	0	0
178.5	0	63	9	71	2	13	1631	210	6	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	909	134	0	3	0	0	0	8	7	0	19	0	0	0	51	11	0	0	1204	0	0	0	98	0	0	0	0	0	21	150	27	62	3999	0	0	0	0	0	0	0	0	0
179	0	64	15	66	2	8	1641	218	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	900	132	0	1	0	0	0	9	8	0	20	0	0	0	51	9	0	0	1204	0	0	0	99	0	0	0	0	0	27	154	17	66	3999	0	0	0	0	0	0	0	0	0
179.5	0	59	14	62	3	5	1644	204	10	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	895	143	0	5	0	0	0	2	6	0	14	0	0	0	51	15	0	0	1204	0	0	0	101	0	0	0	0	0	25	151	21	68	3999	0	0	0	0	0	0	0	0	0
180	0	55	17	59	2	10	1629	203	2	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	889	154	0	3	0	0	0	6	11	0	17	0	0	0	63	11	0	0	1204	0	0	0	100	0	0	0	0	0	23	151	24	63	3999	0	0	0	0	0	0	0	0	0
180.5	0	49	18	62	3	8	1634	207	8	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	893	145	0	0	0	0	0	13	9	0	10	0	0	0	63	8	0	0	1204	0	0	0	109	1	0	0	0	0	17	147	33	58	3999	0	0	0	0	0	0	0	0	0
181	0	52	12	67	1	11	1635	203	8	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	872	146	0	4	0	0	0	8	5	0	24	0	0	0	60	15	0	0	1204	0	0	0	92	0	0	0	0	0	19	148	32	53	3999	0	0	0	0	0	0	0	0	0
181.5	0	60	13	65	2	9	1642	215	6	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	874	148	0	6	0	0	0	6	5	0	17	0	0	0	54	15	0	0	1204	0	0	0	97	0	0	0	0	0	21	151	26	63	3999	0	0	0	0	0	0	0	0	0
182	0	51	14	56	5	6	1646	209	13	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	865	151	0	5	0	0	0	12	7	0	11	0	0	0	56	18	0	0	1204	0	0	0	104	0	0	0	0	0	14	147	34	62	3999	0	0	0	0	0	0	0	0	0
182.5	0	50	17	62	2	7	1658	221	6	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	837	158	0	2	0	0	0	9	8	0	17	0	0	0	64	11	0	0	1204	0	0	0	100	1	0	0	0	0	18	147	33	63	3999	0	0	0	0	0	0	0	0	0
183	0	54	10	67	0	3	1641	211	4	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	868	149	0	2	0	0	0	8	6	0	19	0	0	0	62	17	0	0	1204	0	0	0	98	1	0	0	0	0	17	143	40	60	3999	0	0	0	0	0	0	0	0	0
183.5	0	47	19	68	0	9	1648	209	10	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	858	155	0	3	0	0	0	7	3	0	21	0	0	0	63	10	0	0	1204	0	0	0	95	1	0	0	0	0	19	143	38	61	3999	0	0	0	0	0	0	0	0	0
184	0	66	13	66	4	11	1656	217	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	884	138	0	3	0	0	0	7	6	0	14	0	0	0	45	11	0	0	1204	0	0	0	102	1	0	0	0	0	21	148	27	64	3999	0	0	0	0	0	0	0	0	0
184.5	0	49	19	59	6	4	1617	243	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	882	131	0	4	0	0	0	8	5	0	18	0	0	0	62	11	0	0	1204	0	0	0	97	1	0	0	0	0	19	145	30	63	3999	0	0	0	0	0	0	0	0	0
185	0	61	12	66	3	8	1624	246	11	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	894	125	0	8	0	0	0	5	4	0	12	0	0	0	48	15	0	0	1204	0	0	0	100	0	0	0	0	0	23	149	25	68	3999	0	0	0	0	0	0	0	0	0
185.5	0	62	15	68	1	8	1628	238	8	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	879	133	0	3	0	0	0	9	5	0	21	0	0	0	50	11	0	0	1204	0	0	0	96	0	0	0	0	0	23	146	30	57	3999	0	0	0	0	0	0	0	0	0
186	0	45	15	63	3	7	1580	240	9	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	891	154	0	0	0	0	0	9	5	0	19	0	0	0	66	14	0	0	1204	0	0	0	100	1	0	0	0	0	19	145	33	59	3999	0	0	0	0	0	0	0	0	0
186.5	0	62	6	64	0	6	1590	235	12	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	888	156	0	0	0	0	0	5	8	0	22	0	0	0	46	22	0	0	1204	0	0	0	97	1	0	0	0	0	17	142	41	60	3999	0	0	0	0	0	0	0	0	0
187	0	57	19	54	3	5	1545	254	11	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	924	149	0	1	0	0	0	8	7	0	21	0	0	0	52	17	0	0	1204	0	0	0	96	2	0	0	0	0	20	147	30	62	3999	0	0	0	0	0	0	0	0	0
187.5	0	66	20	64	0	8	1554	259	6	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	935	148	0	2	0	0	0	5	5	0	11	1	0	0	48	11	0	0	1204	0	0	0	105	1	0	0	0	0	20	146	34	61	3999	0	0	0	0	0	0	0	0	0
188	0	60	20	62	1	11	1572	250	11	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	894	149	0	4	0	0	0	9	7	0	28	0	0	0	49	10	0	0	1204	0	0	0	86	2	0	0	0	0	18	144	37	55	3999	0	0	0	0	0	0	0	0	0
188.5	0	51	17	58	0	10	1583	253	7	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	876	154	0	2	0	0	0	7	8	0	19	1	0	0	62	17	0	0	1204	0	0	0	98	0	0	0	0	0	23	149	28	63	3999	0	0	0	0	0	0	0	0	0
189	0	47	22	58	2	9	1606	250	18	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	852	153	0	5	1	0	0	7	7	0	19	0	0	0	55	11	0	0	1204	0	0	0	95	0	0	0	0	0	21	147	30	58	3999	0	0	0	0	0	0	0	0	0
189.5	0	57	15	59	3	9	1600	269	4	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	848	162	0	6	0	0	0	3	11	0	13	1	0	0	59	12	0	0	1204	0	0	0	100	0	0	0	0	0	20	146	31	66	3999	0	0	0	0	0	0	0	0	0
190	0	46	18	60	2	7	1572	271	5	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	860	160	0	2	0	0	0	7	7	0	18	0	0	0	69	13	0	0	1204	0	0	0	99	1	0	0	0	0	22	146	30	58	3999	0	0	0	0	0	0	0	0	0
190.5	0	53	14	58	1	11	1555	282	13	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	873	155	0	1	0	0	0	12	6	0	15	0	0	0	54	21	0	0	1204	0	0	0	103	1	0	0	0	0	24	151	24	56	3999	0	0	0	0	0	0	0	0	0
191	0	51	15	63	2	12	1568	283	16	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	861	159	0	2	0	0	0	8	6	0	15	0	0	0	53	14	0	0	1204	0	0	0	103	0	0	0	0	0	16	148	34	58	3999	0	0	0	0	0	0	0	0	0
191.5	0	55	12	67	1	7	1582	282	7	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	845	160	0	1	0	0	0	9	7	0	22	0	0	0	58	13	0	0	1204	0	0	0	97	0	0	0	0	0	20	148	31	58	3999	0	0	0	0	0	0	0	0	0
192	0	59	24	63	3	8	1582	293	2	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	867	151	0	3	0	0	0	7	3	0	15	0	0	0	59	7	0	0	1204	0	0	0	102	0	0	0	0	0	22	152	23	63	3999	0	0	0	0	0	0	0	0	0
192.5	0	73	20	64	2	8	1608	275	11	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	863	162	0	1	0	0	0	1	2	0	14	0	0	0	36	12	0	0	1204	0	0	0	105	0	0	0	0	0	20	147	31	65	3999	0	0	0	0	0	0	0	0	0
193	0	51	15	65	0	3	1583	271	14	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	859	169	0	2	0	0	0	3	7	0	12	0	0	0	55	13	0	0	1204	0	0	0	106	0	0	0	0	0	21	142	37	66	3999	0	0	0	0	0	0	0	0	0
193.5	0	52	13	61	4	12	1570	281	7	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	860	160	0	2	0	0	0	6	8	0	18	0	0	0	61	14	0	0	1204	0	0	0	100	0	0	0	0	0	18	148	30	62	3999	0	0	0	0	0	0	0	0	0
194	0	59	15	65	0	12	1562	270	11	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	885	161	0	3	0	0	0	2	5	0	15	0	0	0	50	15	0	0	1204	0	0	0	102	0	0	0	0	0	25	151	24	58	3999	0	0	0	0	0	0	0	0	0
194.5	0	53	17	62	5	15	1580	272	12	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	879	152	0	3	0	0	0	4	6	0	14	0	0	0	55	10	0	0	1204	0	0	0	103	0	0	0	0	0	18	149	28	64	3999	0	0	0	0	0	0	0	0	0
195	0	47	15	68	1	8	1577	277	8	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	869	145	0	4	0	0	0	8	5	0	19	0	0	0	65	11	0	0	1204	0	0	0	97	0	0	0	0	0	21	145	33	61	3999	0	0	0	0	0	0	0	0	0
195.5	0	53	11	68	3	8	1611	264	10	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	846	152	0	2	0	0	0	4	5	0	17	0	0	0	57	13	0	0	1204	0	0	0	101	0	0	0	0	0	21	146	30	58	3999	0	0	0	0	0	0	0	0	0
196	0	58	22	65	2	7	1601	265	8	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	880	143	0	5	0	0	0	10	3	0	10	0	0	0	54	8	0	0	1204	0	0	0	105	0	0	0	0	0	18	142	38	58	3999	0	0	0	0	0	0	0	0	0
196.5	0	57	16	66	1	1	1598	265	5	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	876	147	0	4	0	0	0	3	5	0	10	0	0	0	58	12	0	0	1204	0	0	0	106	0	0	0	0	0	23	145	31	61	3999	0	0	0	0	0	0	0	0	0
