# time 'Ca' 'D34:75:137_PP2ACa' 'D34:75:137_PP2APCa' 'D34:75_PP2ACa' 'D34:75_PP2APCa' 'D75:137_PP2ACa' 'D75:137_PP2APCa' 'D75_PP2ACa' 'D75_PP2APCa' 'PP2ACa' 'PP2ACa_PKA' 'PP2APCa' 'PP2BinactiveCa2_1' 'PP2BinactiveCa2_2' 'PP2BinactiveCa2_3' 'PP2BinactiveCa2_4' 'PP2BinactiveCa2_5' 'PP2BinactiveCa2_6'
 0.000000E+00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 5.000000E-01 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1
 1.000000E+00 2 0 0 0 0 0 0 0 0 1 0 0 2 2 0 2 0 2
 1.500000E+00 5 0 0 0 0 0 0 0 0 1 0 0 4 4 0 1 0 1
 2.000000E+00 1 0 0 0 0 0 0 0 0 1 0 0 5 3 0 3 0 1
 2.500000E+00 2 0 0 0 0 0 0 0 0 1 0 0 4 5 0 4 2 0
 3.000000E+00 3 0 0 0 0 0 0 0 0 0 0 0 3 3 1 7 1 0
 3.500000E+00 1 0 0 0 0 0 0 0 0 0 0 0 5 3 4 4 1 2
 4.000000E+00 3 0 0 0 0 0 0 0 0 0 0 0 4 3 2 4 4 2
 4.500000E+00 5 0 0 0 0 0 0 0 0 0 0 0 2 5 2 5 6 1
 5.000000E+00 3 0 0 0 0 0 0 0 0 0 0 0 2 8 1 4 5 3
 5.500000E+00 2 0 0 0 0 0 0 0 0 0 0 0 3 3 4 2 7 4
 6.000000E+00 2 0 0 0 0 0 0 0 0 0 0 0 4 5 4 4 4 7
 6.500000E+00 3 0 0 0 0 0 0 0 0 0 0 0 7 3 3 7 4 6
 7.000000E+00 3 0 0 0 0 0 0 0 0 0 0 0 4 2 3 10 4 9
 7.500000E+00 5 0 0 0 0 0 0 0 0 0 0 0 5 4 4 9 3 8
 8.000000E+00 5 0 0 0 0 0 0 0 0 0 0 0 6 4 5 10 5 9
 8.500000E+00 2 0 0 0 0 0 0 0 0 0 0 0 3 5 5 8 5 14
 9.000000E+00 4 0 0 0 0 0 0 0 0 0 0 0 4 7 7 6 8 14
 9.500000E+00 5 0 0 0 0 0 0 0 0 0 0 0 4 12 8 7 5 12
 1.000000E+01 7 0 0 0 0 0 0 0 0 0 0 0 6 12 9 4 5 13
 1.050000E+01 11 0 0 0 0 0 0 0 0 0 0 0 11 9 9 5 5 7
 1.100000E+01 1 0 0 0 0 0 0 0 0 0 0 0 14 15 10 6 5 7
 1.150000E+01 6 0 0 0 0 0 0 0 0 0 0 0 9 11 9 10 9 7
 1.200000E+01 3 0 0 0 0 0 0 0 0 0 0 0 6 14 11 6 16 8
 1.250000E+01 3 0 0 0 0 0 0 0 0 0 0 0 7 14 12 6 11 10
 1.300000E+01 7 0 0 0 0 0 0 0 0 0 0 0 9 10 8 7 15 12
 1.350000E+01 8 0 0 0 0 0 0 0 0 0 0 0 7 13 6 12 11 12
 1.400000E+01 6 0 0 0 0 0 0 0 0 0 0 0 5 11 8 12 13 11
 1.450000E+01 9 0 0 0 0 0 0 0 0 0 0 0 8 9 9 14 15 9
 1.500000E+01 7 0 0 0 0 0 0 0 0 0 0 0 9 11 7 11 12 15
 1.550000E+01 5 0 0 0 0 0 0 0 0 0 0 0 12 9 10 11 10 18
 1.600000E+01 7 0 0 0 0 0 0 0 0 0 0 0 11 8 11 14 13 16
 1.650000E+01 8 0 0 0 0 0 0 0 0 0 0 0 6 7 9 18 9 14
 1.700000E+01 10 0 0 0 0 0 0 0 0 0 0 0 14 11 10 15 7 9
 1.750000E+01 5 0 0 0 0 0 0 0 0 0 0 0 14 16 12 13 4 6
 1.800000E+01 8 0 0 0 0 0 0 0 0 0 0 0 12 20 16 13 6 9
 1.850000E+01 6 0 0 0 0 0 0 0 0 0 0 0 8 14 12 12 11 11
 1.900000E+01 11 0 0 0 0 0 0 0 0 0 0 0 12 15 8 9 9 17
 1.950000E+01 7 0 0 0 0 0 0 1 0 0 0 0 12 12 11 14 12 17
 2.000000E+01 6 0 0 0 0 0 0 1 0 0 0 0 15 6 12 14 13 6
 2.050000E+01 4 0 0 0 0 0 0 1 0 0 0 0 18 12 11 13 13 13
 2.100000E+01 10 0 0 0 0 0 0 0 0 0 0 0 14 13 10 13 11 15
 2.150000E+01 7 0 0 0 0 0 0 0 0 0 0 0 10 15 8 13 10 14
 2.200000E+01 6 0 0 0 0 0 0 0 0 0 0 0 13 18 9 11 9 14
 2.250000E+01 7 0 0 0 0 0 0 0 0 0 0 0 10 15 11 16 12 13
 2.300000E+01 2 0 0 0 0 0 0 0 0 0 0 0 14 15 9 22 15 10
 2.350000E+01 7 0 0 0 0 0 0 0 0 0 0 0 15 15 11 18 21 5
 2.400000E+01 7 0 0 0 0 0 0 0 0 0 0 0 11 18 12 13 15 9
