# time 'Ca' 'D34:75:137_PP2ACa' 'D34:75:137_PP2APCa' 'D34:75_PP2ACa' 'D34:75_PP2APCa' 'D75:137_PP2ACa' 'D75:137_PP2APCa' 'D75_PP2ACa' 'D75_PP2APCa' 'PP2ACa' 'PP2ACa_PKA' 'PP2APCa' 'PP2BinactiveCa2_1' 'PP2BinactiveCa2_2' 'PP2BinactiveCa2_3' 'PP2BinactiveCa2_4' 'PP2BinactiveCa2_5' 'PP2BinactiveCa2_6'
 0.000000E+00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 5.000000E-01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
 1.000000E+00 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1
 1.500000E+00 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 3 1 1
 2.000000E+00 2 0 0 0 0 0 0 0 0 0 0 0 3 0 0 2 1 2
 2.500000E+00 3 0 0 0 0 0 0 0 0 0 0 0 3 0 0 4 0 1
 3.000000E+00 2 0 0 0 0 0 0 0 0 0 0 0 3 2 0 4 2 0
 3.500000E+00 2 0 0 0 0 0 0 0 0 0 0 0 4 1 1 2 2 2
 4.000000E+00 3 0 0 0 0 0 0 0 0 0 0 0 3 2 2 2 3 3
 4.500000E+00 3 0 0 0 0 0 0 0 0 0 0 0 3 3 3 4 2 3
 5.000000E+00 3 0 0 0 0 0 0 0 0 0 0 0 4 3 3 3 5 4
 5.500000E+00 3 0 0 0 0 0 0 0 0 0 0 0 3 6 6 2 6 2
 6.000000E+00 3 0 0 0 0 0 0 0 0 0 0 0 1 8 5 4 7 3
 6.500000E+00 0 0 0 0 0 0 0 0 0 0 0 0 4 9 6 2 7 3
 7.000000E+00 3 0 0 0 0 0 0 0 0 0 0 0 6 10 4 4 6 3
 7.500000E+00 3 0 0 0 0 0 0 0 0 0 0 0 8 7 7 5 6 4
 8.000000E+00 3 0 0 0 0 0 0 0 0 0 0 0 11 4 8 3 6 3
 8.500000E+00 0 0 0 0 0 0 0 0 0 0 0 0 9 3 7 3 5 4
 9.000000E+00 4 0 0 0 0 0 0 0 0 0 0 0 6 4 3 3 7 5
 9.500000E+00 6 0 0 0 0 0 0 0 0 0 0 0 6 7 8 6 6 4
 1.000000E+01 5 0 0 0 0 0 0 0 0 0 0 0 6 5 6 7 10 4
 1.050000E+01 6 0 0 0 0 0 0 0 0 0 0 0 8 6 4 8 8 4
 1.100000E+01 3 0 0 0 0 0 0 0 0 0 0 0 7 7 7 10 11 3
 1.150000E+01 6 0 0 0 0 0 0 0 0 0 0 0 10 8 4 4 10 7
 1.200000E+01 4 0 0 0 0 0 0 0 0 0 0 0 10 5 7 3 10 8
 1.250000E+01 4 0 0 0 0 0 0 0 0 0 0 0 7 7 10 6 10 8
 1.300000E+01 4 0 0 0 0 0 0 0 0 0 0 0 7 5 7 7 12 8
 1.350000E+01 3 0 0 0 0 0 0 0 0 0 0 0 7 10 8 8 9 8
 1.400000E+01 9 0 0 0 0 0 0 0 0 0 0 0 5 12 7 10 9 7
 1.450000E+01 6 0 0 0 0 0 0 0 0 0 0 0 6 12 6 12 7 8
 1.500000E+01 4 0 0 0 0 0 0 0 0 1 0 0 7 7 10 9 9 9
 1.550000E+01 3 0 0 0 0 0 0 0 0 0 0 0 7 13 10 9 9 10
 1.600000E+01 6 0 0 0 0 0 0 0 0 0 0 0 7 9 11 14 6 12
 1.650000E+01 8 0 0 0 0 0 0 0 0 0 0 0 6 8 12 14 8 6
 1.700000E+01 8 0 0 0 0 0 0 0 0 0 0 0 13 4 9 9 7 8
 1.750000E+01 2 0 0 0 0 0 0 0 0 0 0 0 12 10 9 9 9 8
 1.800000E+01 5 0 0 0 0 0 0 0 0 0 0 0 7 11 10 10 11 8
 1.850000E+01 5 0 0 0 0 0 0 0 0 0 0 0 13 8 8 8 17 11
 1.900000E+01 3 0 0 0 0 0 0 0 0 0 0 0 9 7 11 12 15 12
 1.950000E+01 8 0 0 0 0 0 0 0 0 0 0 0 8 8 11 14 11 12
 2.000000E+01 5 0 0 0 0 0 0 0 0 0 0 0 9 6 11 9 11 14
 2.050000E+01 5 0 0 0 0 0 0 0 0 0 0 0 7 9 14 13 13 16
 2.100000E+01 7 0 0 0 0 0 0 0 0 1 0 0 9 12 11 11 11 10
 2.150000E+01 7 0 0 0 0 0 0 1 0 0 0 0 10 15 9 9 13 9
 2.200000E+01 4 0 0 0 0 0 0 0 0 1 0 0 14 11 8 8 15 11
 2.250000E+01 6 0 0 0 0 0 0 0 0 1 0 0 13 11 9 9 10 15
 2.300000E+01 11 0 0 0 0 0 0 0 0 0 0 0 9 11 7 13 15 14
 2.350000E+01 7 0 0 0 0 0 0 0 0 0 0 0 7 7 13 17 11 12
 2.400000E+01 9 0 0 0 0 0 0 0 0 0 0 0 13 11 15 12 9 7
 2.450000E+01 6 0 0 0 0 0 0 0 0 0 0 0 13 11 10 11 10 14
 2.500000E+01 6 0 0 0 0 0 0 1 0 0 0 0 13 15 12 6 15 12
 2.550000E+01 3 0 0 0 0 0 0 0 0 0 0 0 11 9 10 8 16 18
 2.600000E+01 7 0 0 0 0 0 0 0 0 0 0 0 5 12 14 13 15 14
 2.650000E+01 5 0 0 0 0 0 0 0 0 0 0 0 14 11 6 11 15 13
 2.700000E+01 7 0 0 0 0 0 0 0 0 0 0 0 7 16 8 10 16 15
 2.750000E+01 4 0 0 0 0 0 0 0 0 0 0 0 8 23 10 11 16 10
 2.800000E+01 4 0 0 0 0 0 0 0 0 0 0 0 11 19 13 9 16 10
 2.850000E+01 9 0 0 0 0 0 0 0 0 0 0 0 11 16 12 10 17 7
 2.900000E+01 6 0 0 0 0 0 0 0 0 0 0 0 8 15 10 7 17 10
 2.950000E+01 8 0 0 0 0 0 0 0 0 0 0 0 14 9 7 19 12 9
 3.000000E+01 5 0 0 0 0 0 0 0 0 0 0 0 17 9 6 20 13 9
 3.050000E+01 8 0 0 0 0 0 0 0 0 1 0 0 13 10 11 18 13 8
 3.100000E+01 7 0 0 0 0 0 0 0 0 1 0 0 9 10 7 14 14 20
 3.150000E+01 4 0 0 0 0 0 0 0 0 1 0 0 13 5 9 9 11 19
 3.200000E+01 4 0 0 0 0 0 0 0 0 0 0 0 15 9 10 10 11 15
 3.250000E+01 6 0 0 0 0 0 0 0 0 0 0 0 12 14 9 14 12 11
 3.300000E+01 1 0 0 0 0 0 0 0 0 0 0 0 13 12 12 13 12 12
