# time 'Ca' 'D34:75:137_PP2ACa' 'D34:75:137_PP2APCa' 'D34:75_PP2ACa' 'D34:75_PP2APCa' 'D75:137_PP2ACa' 'D75:137_PP2APCa' 'D75_PP2ACa' 'D75_PP2APCa' 'PP2ACa' 'PP2ACa_PKA' 'PP2APCa' 'PP2BinactiveCa2_1' 'PP2BinactiveCa2_2' 'PP2BinactiveCa2_3' 'PP2BinactiveCa2_4' 'PP2BinactiveCa2_5' 'PP2BinactiveCa2_6'
 0.000000E+00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 5.000000E-01 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
 1.000000E+00 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1
 1.500000E+00 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 1 1
 2.000000E+00 1 0 0 0 0 0 0 0 0 0 0 0 1 3 0 3 1 1
 2.500000E+00 0 0 0 0 0 0 0 0 0 0 0 0 2 3 0 4 0 2
 3.000000E+00 1 0 0 0 0 0 0 0 0 0 0 0 4 4 0 3 1 1
 3.500000E+00 3 0 0 0 0 0 0 0 0 0 0 0 4 4 2 4 2 0
 4.000000E+00 2 0 0 0 0 0 0 0 0 0 0 0 5 2 3 5 3 1
 4.500000E+00 4 0 0 0 0 0 0 0 0 0 0 0 2 3 8 4 4 3
 5.000000E+00 4 0 0 0 0 0 0 0 0 0 0 0 2 4 6 4 7 3
 5.500000E+00 2 0 0 0 0 0 0 0 0 0 0 0 4 4 4 7 8 3
 6.000000E+00 0 0 0 0 0 0 0 0 0 0 0 0 4 1 5 10 9 10
 6.500000E+00 6 0 0 0 0 0 0 0 0 0 0 0 2 4 7 7 8 11
 7.000000E+00 6 0 0 0 0 0 0 0 0 0 0 0 3 4 7 5 8 12
 7.500000E+00 4 0 0 0 0 0 0 0 0 0 0 0 4 6 12 5 8 9
 8.000000E+00 7 0 0 0 0 0 0 0 0 0 0 0 8 4 11 3 11 5
 8.500000E+00 2 0 0 0 0 0 0 0 0 0 0 0 13 10 6 4 12 5
 9.000000E+00 5 0 0 0 0 0 0 0 0 0 0 0 9 12 5 9 9 8
 9.500000E+00 7 0 0 0 0 0 0 0 0 0 0 0 6 11 7 8 13 7
 1.000000E+01 5 0 0 0 0 0 0 0 0 0 0 0 11 11 7 9 10 8
 1.050000E+01 4 0 0 0 0 0 0 0 0 0 0 0 11 8 5 6 13 8
 1.100000E+01 3 0 0 0 0 0 0 0 0 0 0 0 13 7 7 7 13 12
 1.150000E+01 4 0 0 0 0 0 0 0 0 0 0 0 10 6 8 7 9 13
 1.200000E+01 4 0 0 0 0 0 0 0 0 0 0 0 11 11 10 10 7 12
 1.250000E+01 1 0 0 0 0 0 0 0 0 0 0 0 15 11 6 10 10 10
 1.300000E+01 5 0 0 0 0 0 0 1 0 0 0 0 12 9 5 9 10 17
 1.350000E+01 7 0 0 0 0 0 0 1 0 0 0 0 10 8 10 12 10 13
 1.400000E+01 7 0 0 0 0 0 0 0 0 0 0 0 12 14 6 10 10 15
 1.450000E+01 6 0 0 0 0 0 0 0 0 0 0 0 12 8 14 12 10 13
 1.500000E+01 8 0 0 0 0 0 0 0 0 0 0 0 12 10 13 12 10 11
 1.550000E+01 7 0 0 0 0 0 0 0 0 0 0 0 13 14 9 12 7 8
 1.600000E+01 6 0 0 0 0 0 0 0 0 0 0 0 9 12 6 9 13 15
 1.650000E+01 1 0 0 0 0 0 0 0 0 0 0 0 12 10 7 11 13 13
 1.700000E+01 7 0 0 0 0 0 0 0 0 1 0 0 9 8 13 12 12 11
 1.750000E+01 8 0 0 0 0 0 0 0 0 1 0 0 9 9 14 10 13 12
 1.800000E+01 5 0 0 0 0 0 0 1 0 0 0 0 10 7 19 11 11 9
 1.850000E+01 7 0 0 0 0 0 0 0 0 0 0 0 15 12 16 8 10 8
 1.900000E+01 8 0 0 0 0 0 0 0 0 0 0 0 14 16 16 12 12 6
 1.950000E+01 6 0 0 0 0 0 0 0 0 0 0 0 16 9 12 15 11 9
 2.000000E+01 1 0 0 0 0 0 0 0 0 0 0 0 19 9 10 12 10 8
 2.050000E+01 6 0 0 0 0 0 0 0 0 0 0 0 16 8 11 19 10 10
 2.100000E+01 2 0 0 0 0 0 0 0 0 0 0 0 12 10 11 17 13 10
