# time 'Ca' 'D34:75:137_PP2ACa' 'D34:75:137_PP2APCa' 'D34:75_PP2ACa' 'D34:75_PP2APCa' 'D75:137_PP2ACa' 'D75:137_PP2APCa' 'D75_PP2ACa' 'D75_PP2APCa' 'PP2ACa' 'PP2ACa_PKA' 'PP2APCa' 'PP2BinactiveCa2_1' 'PP2BinactiveCa2_2' 'PP2BinactiveCa2_3' 'PP2BinactiveCa2_4' 'PP2BinactiveCa2_5' 'PP2BinactiveCa2_6'
 0.000000E+00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 5.000000E-01 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
 1.000000E+00 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 1 0
 1.500000E+00 2 0 0 0 0 0 0 0 0 0 0 0 2 1 1 2 0 1
 2.000000E+00 2 0 0 0 0 0 0 0 0 0 0 0 3 2 0 2 0 1
 2.500000E+00 3 0 0 0 0 0 0 0 0 0 0 0 3 2 0 2 1 1
 3.000000E+00 2 0 0 0 0 0 0 0 0 0 0 0 5 4 1 1 1 2
 3.500000E+00 2 0 0 0 0 0 0 0 0 0 0 0 3 4 1 2 2 5
 4.000000E+00 3 0 0 0 0 0 0 0 0 0 0 0 1 7 1 2 4 3
 4.500000E+00 3 0 0 0 0 0 0 0 0 0 0 0 5 7 2 1 4 2
 5.000000E+00 4 0 0 0 0 0 0 0 0 0 0 0 4 7 1 2 4 3
 5.500000E+00 0 0 0 0 0 0 0 0 0 0 0 0 4 6 1 2 5 6
 6.000000E+00 7 0 0 0 0 0 0 0 0 0 0 0 3 3 3 4 5 5
 6.500000E+00 5 0 0 0 0 0 0 0 0 0 0 0 4 5 4 4 3 8
 7.000000E+00 7 0 0 0 0 0 0 0 0 0 0 0 4 5 5 4 4 10
 7.500000E+00 2 0 0 0 0 0 0 0 0 0 0 0 7 5 8 4 5 5
 8.000000E+00 6 0 0 0 0 0 0 0 0 0 0 0 9 6 6 4 5 5
 8.500000E+00 2 0 0 0 0 0 0 0 0 0 0 0 10 8 5 5 3 9
 9.000000E+00 2 0 0 0 0 0 0 0 0 0 0 0 4 8 4 8 5 12
 9.500000E+00 1 0 0 0 0 0 0 0 0 0 0 0 7 8 8 10 4 9
 1.000000E+01 5 0 0 0 0 0 0 0 0 0 0 0 9 5 9 7 4 9
 1.050000E+01 4 0 0 0 0 0 0 0 0 0 0 0 9 3 8 9 5 10
 1.100000E+01 6 0 0 0 0 0 0 0 0 0 0 0 7 3 6 9 5 10
 1.150000E+01 0 0 0 0 0 0 0 0 0 0 0 0 9 5 7 14 4 9
 1.200000E+01 6 0 0 0 0 0 0 0 0 0 0 0 10 4 8 9 4 10
 1.250000E+01 3 0 0 0 0 0 0 0 0 0 0 0 11 7 7 9 8 6
 1.300000E+01 1 0 0 0 0 0 0 0 0 0 0 0 14 7 7 9 10 5
 1.350000E+01 1 0 0 0 0 0 0 0 0 0 0 0 9 5 6 12 10 7
 1.400000E+01 6 0 0 0 0 0 0 0 0 0 0 0 10 6 6 12 7 9
 1.450000E+01 5 0 0 0 0 0 0 0 0 0 0 0 10 11 7 10 6 6
 1.500000E+01 5 0 0 0 0 0 0 0 0 0 0 0 8 16 8 9 6 6
