# time 'cAMP_on' 'free_Ca2+' 'all_Ca2+' 'PKAa?' 'CDK5!_' 'CK1u~?' 'PP2Ap~?' 'PP2Aca_!' 'PP2C!_' 'PP2Ba~?' 'PDEp~?' 'DARPP_unphosph~?' 'Thr75~?' 'Thr34~?' 'Ser137~?' 'Thr75:Ser137~?' 'Thr34:Thr75~?' 'Thr34:Ser137~?' 'Thr34:Thr75:Ser137~?' 'D34*~?' 'D75*~?' 'D137*~?'
 0.000000E+00 0 0 0 0 0 0 0 0 0 0 0 3000 0 0 0 0 0 0 0 0 0 0
 5.000000E-01 0 1 3 0 84 0 0 0 0 0 0 2904 96 0 0 0 0 0 0 0 96 0
 1.000000E+00 0 1 9 0 77 0 0 0 0 0 0 2809 191 0 0 0 0 0 0 0 191 0
 1.500000E+00 0 1 15 0 64 0 0 0 0 0 0 2727 273 0 0 0 0 0 0 0 273 0
 2.000000E+00 0 1 23 0 71 0 0 0 0 0 0 2665 335 0 0 0 0 0 0 0 335 0
 2.500000E+00 0 3 25 0 81 1 0 0 0 1 0 2602 398 0 0 0 0 0 0 0 398 0
 3.000000E+00 0 1 29 0 70 1 0 0 0 0 0 2541 459 0 0 0 0 0 0 0 459 0
 3.500000E+00 0 3 35 0 70 1 0 0 0 0 0 2487 513 0 0 0 0 0 0 0 513 0
 4.000000E+00 0 4 40 0 61 1 0 0 0 0 0 2436 564 0 0 0 0 0 0 0 564 0
 4.500000E+00 0 2 46 0 59 1 0 0 0 0 0 2400 599 0 1 0 0 0 0 0 599 1
 5.000000E+00 0 2 52 0 67 1 0 0 0 0 0 2359 640 0 1 0 0 0 0 0 640 1
 5.500000E+00 0 0 62 0 60 1 0 0 0 0 0 2320 679 0 1 0 0 0 0 0 679 1
 6.000000E+00 0 7 59 0 69 1 0 0 0 1 0 2277 721 0 0 2 0 0 0 0 723 2
 6.500000E+00 0 0 62 0 66 0 0 0 0 0 0 2229 769 0 0 2 0 0 0 0 771 2
 7.000000E+00 0 2 64 0 66 0 0 0 0 0 0 2189 810 0 0 1 0 0 0 0 811 1
 7.500000E+00 0 3 73 0 66 0 0 0 0 2 0 2162 837 0 1 0 0 0 0 0 837 1
 8.000000E+00 0 3 81 0 65 1 0 0 0 2 0 2150 848 0 1 1 0 0 0 0 849 2
 8.500000E+00 0 6 84 0 67 2 0 0 0 2 0 2137 860 0 3 0 0 0 0 0 860 3
 9.000000E+00 0 3 86 0 75 2 0 1 0 1 0 2106 887 0 6 1 0 0 0 0 888 7
 9.500000E+00 0 6 86 0 67 4 0 0 0 0 0 2102 890 0 7 1 0 0 0 0 891 8
 1.000000E+01 0 5 87 0 65 3 0 0 0 0 0 2073 916 0 9 2 0 0 0 0 918 11
 1.050000E+01 0 2 94 0 71 3 0 0 0 2 0 2083 906 0 9 2 0 0 0 0 908 11
 1.100000E+01 0 9 99 0 68 2 0 0 1 0 0 2083 906 0 10 1 0 0 0 0 907 11
 1.150000E+01 0 8 102 0 79 2 0 0 0 1 0 2062 927 0 10 1 0 0 0 0 928 11
 1.200000E+01 0 3 103 0 62 2 0 0 2 0 0 2063 924 0 12 1 0 0 0 0 925 13
 1.250000E+01 0 5 105 0 64 2 0 0 0 1 0 2053 933 0 12 2 0 0 0 0 935 14
 1.300000E+01 0 5 107 0 63 2 0 0 3 2 0 2046 937 0 14 3 0 0 0 0 940 17
 1.350000E+01 0 8 108 0 63 3 0 0 0 1 0 2036 948 0 13 3 0 0 0 0 951 16
 1.400000E+01 0 5 113 0 62 3 0 0 2 0 0 2041 943 0 13 3 0 0 0 0 946 16
 1.450000E+01 0 5 119 0 67 4 0 0 3 1 0 2033 952 0 11 4 0 0 0 0 956 15
 1.500000E+01 0 1 127 0 67 4 0 0 2 2 0 2020 964 0 10 6 0 0 0 0 970 16
 1.550000E+01 0 2 126 0 58 5 0 0 0 4 0 2032 951 0 10 7 0 0 0 0 958 17
 1.600000E+01 0 7 135 0 70 8 0 0 0 5 0 1993 988 0 11 8 0 0 0 0 996 19
 1.650000E+01 0 3 135 0 72 9 0 0 1 4 0 1975 1000 0 16 9 0 0 0 0 1009 25
 1.700000E+01 0 2 142 0 66 8 0 0 2 4 0 1976 997 0 16 11 0 0 0 0 1008 27
 1.750000E+01 0 2 148 0 66 9 0 0 2 4 0 1980 989 0 19 12 0 0 0 0 1001 31
 1.800000E+01 0 4 156 0 67 9 0 0 2 3 0 1972 987 0 27 14 0 0 0 0 1001 41
 1.850000E+01 0 5 155 0 66 6 0 0 4 3 0 1971 982 0 30 17 0 0 0 0 999 47
 1.900000E+01 0 5 160 0 70 6 0 1 3 2 0 1961 994 0 26 19 0 0 0 0 1013 45
 1.950000E+01 0 8 159 0 58 6 0 1 2 3 0 1958 997 0 24 21 0 0 0 0 1018 45
 2.000000E+01 0 3 158 0 64 6 0 1 4 4 0 1970 984 0 27 19 0 0 0 0 1003 46
 2.050000E+01 0 3 162 0 62 7 0 1 2 7 0 1953 1007 0 24 16 0 0 0 0 1023 40
 2.100000E+01 0 4 158 0 62 8 0 2 3 3 0 1946 1011 0 24 19 0 0 0 0 1030 43
 2.150000E+01 0 2 154 0 65 8 0 0 1 3 0 1941 1011 0 29 19 0 0 0 0 1030 48
 2.200000E+01 0 6 162 0 69 8 0 0 3 2 0 1917 1031 0 31 21 0 0 0 0 1052 52
 2.250000E+01 0 7 163 0 66 6 0 0 2 4 0 1906 1042 0 30 22 0 0 0 0 1064 52
 2.300000E+01 0 7 159 0 65 5 0 0 2 2 0 1919 1030 0 34 17 0 0 0 0 1047 51
 2.350000E+01 0 5 159 0 66 7 0 0 1 5 0 1918 1031 0 33 18 0 0 0 0 1049 51
 2.400000E+01 0 5 169 0 66 8 0 0 3 5 0 1907 1042 0 31 20 0 0 0 0 1062 51
 2.450000E+01 0 6 172 0 66 10 0 0 7 3 0 1914 1028 0 36 22 0 0 0 0 1050 58
 2.500000E+01 0 10 174 0 60 8 0 0 5 3 0 1910 1026 0 42 22 0 0 0 0 1048 64
 2.550000E+01 0 5 178 0 49 7 0 1 7 5 0 1891 1041 0 46 22 0 0 0 0 1063 68
 2.600000E+01 0 7 178 0 56 9 0 1 1 2 0 1884 1044 0 48 24 0 0 0 0 1068 72
 2.650000E+01 0 7 176 0 63 9 0 1 2 4 0 1875 1055 0 47 23 0 0 0 0 1078 70
 2.700000E+01 0 2 171 0 66 10 0 1 4 1 0 1844 1081 0 52 23 0 0 0 0 1104 75
 2.750000E+01 0 5 176 0 55 11 0 1 5 5 0 1851 1069 0 54 26 0 0 0 0 1095 80
 2.800000E+01 0 3 175 0 58 11 0 0 5 9 0 1861 1046 0 56 37 0 0 0 0 1083 93
 2.850000E+01 0 6 184 0 73 11 0 0 7 7 0 1863 1038 0 61 38 0 0 0 0 1076 99
 2.900000E+01 0 6 184 0 72 10 0 0 8 2 0 1866 1035 0 65 34 0 0 0 0 1069 99
 2.950000E+01 0 5 188 0 62 9 0 1 8 2 0 1857 1045 0 67 31 0 0 0 0 1076 98
 3.000000E+01 0 11 187 0 69 6 0 0 7 5 0 1875 1032 0 65 28 0 0 0 0 1060 93
 3.050000E+01 0 3 191 0 60 8 0 0 1 8 0 1875 1035 0 59 31 0 0 0 0 1066 90
 3.100000E+01 0 5 195 0 65 8 0 0 3 6 0 1881 1026 0 61 32 0 0 0 0 1058 93
 3.150000E+01 0 11 195 0 70 12 0 0 4 7 0 1882 1027 0 63 28 0 0 0 0 1055 91
 3.200000E+01 0 3 199 0 61 10 0 0 4 6 0 1884 1022 0 66 28 0 0 0 0 1050 94
 3.250000E+01 0 13 193 0 60 11 0 0 5 7 0 1913 994 0 69 24 0 0 0 0 1018 93
 3.300000E+01 0 6 198 0 70 10 0 0 7 2 0 1918 988 0 69 25 0 0 0 0 1013 94
 3.350000E+01 0 9 197 0 67 9 0 0 6 9 0 1927 985 0 66 22 0 0 0 0 1007 88
 3.400000E+01 0 9 201 0 70 10 0 0 5 9 0 1933 975 0 72 20 0 0 0 0 995 92
 3.450000E+01 0 8 206 0 59 10 0 0 4 4 0 1918 987 0 76 19 0 0 0 0 1006 95
 3.500000E+01 0 5 203 0 67 11 0 0 5 5 0 1900 1006 0 71 23 0 0 0 0 1029 94
 3.550000E+01 0 9 205 0 67 10 0 0 6 3 0 1907 995 0 72 26 0 0 0 0 1021 98
 3.600000E+01 0 9 203 0 54 9 0 0 7 7 0 1906 999 0 66 29 0 0 0 0 1028 95
 3.650000E+01 0 4 208 0 65 7 0 0 5 5 0 1907 996 0 69 28 0 0 0 0 1024 97
 3.700000E+01 0 4 211 0 59 7 0 1 6 9 0 1887 1012 0 71 30 0 0 0 0 1042 101
 3.750000E+01 0 6 207 0 59 8 0 1 4 11 0 1906 998 0 64 32 0 0 0 0 1030 96
 3.800000E+01 0 6 214 0 65 10 0 2 3 7 0 1893 1008 0 68 31 0 0 0 0 1039 99
 3.850000E+01 0 4 215 0 60 8 0 1 8 6 0 1872 1026 0 66 36 0 0 0 0 1062 102
 3.900000E+01 0 9 212 0 69 9 0 1 6 9 0 1883 1012 0 73 32 0 0 0 0 1044 105
 3.950000E+01 0 7 217 0 65 12 0 0 5 8 0 1872 1019 0 72 37 0 0 0 0 1056 109
 4.000000E+01 0 9 217 0 67 13 0 0 10 6 0 1881 1007 0 69 43 0 0 0 0 1050 112
 4.050000E+01 0 13 217 0 76 14 0 0 4 12 0 1867 1023 0 69 41 0 0 0 0 1064 110
 4.100000E+01 0 9 219 0 65 13 0 0 8 7 0 1884 1008 0 71 37 0 0 0 0 1045 108
 4.150000E+01 0 3 217 0 69 11 0 0 6 5 0 1894 998 0 72 36 0 0 0 0 1034 108
 4.200000E+01 0 8 220 0 64 13 0 0 9 9 0 1899 993 0 73 35 0 0 0 0 1028 108
 4.250000E+01 0 6 224 0 67 11 0 0 8 3 0 1917 976 0 67 40 0 0 0 0 1016 107
 4.300000E+01 0 4 228 0 65 7 0 0 7 9 0 1918 977 0 67 38 0 0 0 0 1015 105
 4.350000E+01 0 7 225 0 67 8 0 0 4 6 0 1915 977 0 69 39 0 0 0 0 1016 108
 4.400000E+01 0 11 229 0 65 9 0 0 10 7 0 1907 982 0 71 40 0 0 0 0 1022 111
 4.450000E+01 0 9 233 0 65 12 0 0 3 6 0 1899 992 0 67 42 0 0 0 0 1034 109
 4.500000E+01 0 5 233 0 74 11 0 0 9 5 0 1891 997 0 68 44 0 0 0 0 1041 112
 4.550000E+01 0 8 238 0 56 13 0 0 6 7 0 1885 1003 0 68 44 0 0 0 0 1047 112
 4.600000E+01 0 9 237 0 56 14 0 0 8 10 0 1871 1016 0 70 43 0 0 0 0 1059 113
 4.650000E+01 0 7 237 0 73 13 0 0 7 6 0 1882 1011 0 68 39 0 0 0 0 1050 107
 4.700000E+01 0 8 238 0 68 12 0 0 6 13 0 1874 1019 0 68 39 0 0 0 0 1058 107
 4.750000E+01 0 7 235 0 63 12 0 0 4 7 0 1880 1007 0 72 41 0 0 0 0 1048 113
 4.800000E+01 0 7 237 0 66 12 0 0 11 8 0 1883 1000 0 74 43 0 0 0 0 1043 117
 4.850000E+01 0 5 243 0 62 12 0 0 9 4 0 1875 1003 0 81 41 0 0 0 0 1044 122
 4.900000E+01 0 12 240 0 65 14 0 0 6 9 0 1852 1021 0 78 49 0 0 0 0 1070 127
 4.950000E+01 0 8 238 0 60 13 0 0 11 11 0 1856 1016 0 80 48 0 0 0 0 1064 128
 5.000000E+01 0 4 241 0 59 15 0 1 4 11 0 1836 1039 0 81 44 0 0 0 0 1083 125
 5.050000E+01 0 7 245 0 66 15 0 0 5 8 0 1834 1032 0 89 45 0 0 0 0 1077 134
 5.100000E+01 0 10 249 0 69 18 0 1 6 8 0 1849 1020 0 84 47 0 0 0 0 1067 131
 5.150000E+01 0 14 251 0 60 14 0 1 8 7 0 1831 1026 0 93 50 0 0 0 0 1076 143
 5.200000E+01 0 9 258 0 63 12 0 1 11 12 0 1818 1038 0 95 49 0 0 0 0 1087 144
 5.250000E+01 0 4 265 0 66 16 0 1 8 10 0 1819 1037 0 92 52 0 0 0 0 1089 144
 5.300000E+01 0 14 259 0 69 16 0 1 11 11 0 1811 1035 0 103 51 0 0 0 0 1086 154
 5.350000E+01 0 6 254 0 79 17 0 0 9 7 0 1830 1017 0 107 46 0 0 0 0 1063 153
 5.400000E+01 0 6 251 0 66 13 0 1 12 13 0 1838 1013 0 103 46 0 0 0 0 1059 149
 5.450000E+01 0 7 247 0 73 15 0 0 10 7 0 1855 1000 0 97 48 0 0 0 0 1048 145
 5.500000E+01 0 7 249 0 68 17 0 0 8 13 0 1872 988 0 95 45 0 0 0 0 1033 140
 5.550000E+01 0 6 249 0 69 17 0 1 11 15 0 1866 995 0 95 44 0 0 0 0 1039 139
 5.600000E+01 0 10 251 0 62 17 0 1 3 8 0 1867 996 0 95 42 0 0 0 0 1038 137
 5.650000E+01 0 10 256 0 62 18 0 0 9 6 0 1866 998 0 91 45 0 0 0 0 1043 136
 5.700000E+01 0 8 255 0 65 21 0 1 12 17 0 1853 1000 0 99 48 0 0 0 0 1048 147
 5.750000E+01 0 3 257 0 58 21 0 0 3 16 0 1842 1002 0 102 54 0 0 0 0 1056 156
 5.800000E+01 0 12 254 0 53 22 0 0 6 13 0 1838 993 0 110 59 0 0 0 0 1052 169
 5.850000E+01 0 13 253 0 58 22 0 0 10 7 0 1859 974 0 112 55 0 0 0 0 1029 167
 5.900000E+01 0 17 254 0 50 20 0 1 13 3 0 1830 990 0 118 62 0 0 0 0 1052 180
 5.950000E+01 0 8 256 0 66 14 0 0 10 12 0 1824 993 0 116 67 0 0 0 0 1060 183
 6.000000E+01 0 5 255 0 63 17 0 0 13 15 0 1823 1002 0 118 57 0 0 0 0 1059 175
 6.050000E+01 0 5 247 0 59 19 0 0 11 14 0 1811 1016 0 113 60 0 0 0 0 1076 173
 6.100000E+01 0 7 245 0 64 20 0 0 9 11 0 1807 1029 0 110 54 0 0 0 0 1083 164
 6.150000E+01 0 8 248 0 65 20 0 0 13 9 0 1805 1023 0 111 61 0 0 0 0 1084 172
 6.200000E+01 0 8 256 0 60 22 0 0 8 12 0 1814 1011 0 113 62 0 0 0 0 1073 175
 6.250000E+01 0 8 253 0 63 25 0 1 9 12 0 1829 996 0 112 63 0 0 0 0 1059 175
 6.300000E+01 0 8 256 0 62 24 0 0 12 13 0 1841 982 0 111 66 0 0 0 0 1048 177
 6.350000E+01 0 8 258 0 69 22 0 0 6 11 0 1855 969 0 123 53 0 0 0 0 1022 176
 6.400000E+01 0 7 257 0 65 21 0 0 4 10 0 1855 963 0 122 60 0 0 0 0 1023 182
 6.450000E+01 0 6 254 0 67 19 0 0 11 14 0 1850 966 0 118 66 0 0 0 0 1032 184
 6.500000E+01 0 7 259 0 77 23 0 0 11 13 0 1869 949 0 109 73 0 0 0 0 1022 182
 6.550000E+01 0 16 256 0 69 20 0 0 12 15 0 1841 981 0 110 68 0 0 0 0 1049 178
 6.600000E+01 0 1 253 0 67 24 0 0 7 9 0 1859 959 0 114 68 0 0 0 0 1027 182
 6.650000E+01 0 7 259 0 65 18 0 0 9 19 0 1835 982 0 116 67 0 0 0 0 1049 183
 6.700000E+01 0 6 256 0 59 20 0 0 13 15 0 1839 979 0 111 71 0 0 0 0 1050 182
 6.750000E+01 0 5 261 0 59 17 0 0 3 15 0 1852 962 0 119 67 0 0 0 0 1029 186
 6.800000E+01 0 7 261 0 72 23 0 0 16 9 0 1837 971 0 124 68 0 0 0 0 1039 192
 6.850000E+01 0 5 262 0 62 19 0 1 11 13 0 1820 989 0 116 75 0 0 0 0 1064 191
 6.900000E+01 0 5 264 0 61 21 0 1 6 14 0 1843 976 0 116 65 0 0 0 0 1041 181
 6.950000E+01 0 5 268 0 71 22 0 1 8 10 0 1822 994 0 117 67 0 0 0 0 1061 184
 7.000000E+01 0 7 264 0 65 18 0 1 12 8 0 1800 1009 0 122 69 0 0 0 0 1078 191
 7.050000E+01 0 10 267 0 60 20 0 1 11 13 0 1807 1005 0 121 67 0 0 0 0 1072 188
 7.100000E+01 0 12 273 0 60 18 0 1 6 16 0 1806 1003 0 117 74 0 0 0 0 1077 191
 7.150000E+01 0 8 271 0 71 19 0 1 8 11 0 1794 1007 0 127 72 0 0 0 0 1079 199
 7.200000E+01 0 7 276 0 73 22 0 1 13 14 0 1818 991 0 129 62 0 0 0 0 1053 191
 7.250000E+01 0 10 281 0 67 27 0 1 9 16 0 1816 999 0 128 57 0 0 0 0 1056 185
 7.300000E+01 0 12 282 0 68 26 0 0 7 13 0 1817 998 0 133 52 0 0 0 0 1050 185
 7.350000E+01 0 10 280 0 59 25 0 0 10 14 0 1824 985 0 127 64 0 0 0 0 1049 191
 7.400000E+01 0 7 281 0 76 28 0 0 13 15 0 1823 986 0 123 68 0 0 0 0 1054 191
